gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,PSC.56,PSC.52,PSC.54,PSC.61,PSC.64,PSC.73,PSC.76,PSC.81,PSC.59,PSC.57,PSC.69,PSC.67,PSC.71,PSC.75,PSC.78,PSC.83,V2,uniprot_accession,gene_name,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,Entry,Reviewed,Entry.Name,Protein.names,Gene.Names,Organism,Length,Gene.Ontology.biological.process,Gene.Ontology.IDs
g21382,535.6049325,1.131106133,0.349529531,3.236081741,0.001211827,0.005221045,246,368,721,355,555,350,529,516,488,848,420,792,437,291,179,714,sp,Q8WWQ8,STAB2_HUMAN,38.346,665,388,12,4,1971,1538,2189,1.44E-129,436,Q8WWQ8,reviewed,STAB2_HUMAN,"Stabilin-2 (FAS1 EGF-like and X-link domain-containing adhesion molecule 2) (Fasciclin, EGF-like, laminin-type EGF-like and link domain-containing scavenger receptor 2) (FEEL-2) (Hyaluronan receptor for endocytosis) [Cleaved into: 190 kDa form stabilin-2 (190 kDa hyaluronan receptor for endocytosis)]",STAB2 FEEL2 FELL FEX2 HARE,Homo sapiens (Human),2551,angiogenesis [GO:0001525]; cell adhesion [GO:0007155]; defense response to bacterium [GO:0042742]; defense response to Gram-positive bacterium [GO:0050830]; endocytosis [GO:0006897]; hyaluronan catabolic process [GO:0030214]; receptor-mediated endocytosis [GO:0006898],GO:0001525; GO:0005041; GO:0005044; GO:0005509; GO:0005540; GO:0005829; GO:0005886; GO:0006897; GO:0006898; GO:0007155; GO:0009897; GO:0015035; GO:0030169; GO:0030214; GO:0030666; GO:0042742; GO:0050830
g24110,1464.732909,1.123382499,0.290886367,3.861929004,0.000112495,0.000704953,844,1067,1407,1094,1692,1450,1113,1202,1486,2220,895,1880,2004,726,665,1881,sp,Q5R8Z8,RAB14_PONAB,90.233,215,21,0,1,645,1,215,6.46E-147,410,Q5R8Z8,reviewed,RAB14_PONAB,Ras-related protein Rab-14 (EC 3.6.5.2),RAB14,Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii),215,defense response to bacterium [GO:0042742]; endocytic recycling [GO:0032456]; fibroblast growth factor receptor signaling pathway [GO:0008543]; Golgi to endosome transport [GO:0006895]; phagosome maturation [GO:0090382]; protein transport [GO:0015031]; regulation of embryonic development [GO:0045995]; regulation of protein localization [GO:0032880],GO:0000139; GO:0003924; GO:0005525; GO:0005802; GO:0005829; GO:0006895; GO:0008543; GO:0015031; GO:0019003; GO:0031901; GO:0032456; GO:0032880; GO:0042742; GO:0045335; GO:0045995; GO:0055037; GO:0090382
g2563,674.3741202,1.038123791,0.390133291,2.660946438,0.007792135,0.025063161,298,713,464,468,494,543,880,977,686,997,187,1230,420,318,317,1204,sp,Q96EP0,RNF31_HUMAN,33.158,190,123,2,370,927,5,194,3.47E-23,105,Q96EP0,reviewed,RNF31_HUMAN,E3 ubiquitin-protein ligase RNF31 (EC 2.3.2.31) (HOIL-1-interacting protein) (HOIP) (RING finger protein 31) (RING-type E3 ubiquitin transferase RNF31) (Zinc in-between-RING-finger ubiquitin-associated domain protein),RNF31 ZIBRA,Homo sapiens (Human),1072,CD40 signaling pathway [GO:0023035]; defense response to bacterium [GO:0042742]; negative regulation of necroptotic process [GO:0060546]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of protein targeting to mitochondrion [GO:1903955]; positive regulation of xenophagy [GO:1904417]; protein linear polyubiquitination [GO:0097039]; protein polyubiquitination [GO:0000209]; T cell receptor signaling pathway [GO:0050852],GO:0000209; GO:0004842; GO:0005829; GO:0008270; GO:0009898; GO:0023035; GO:0031625; GO:0035631; GO:0036435; GO:0042742; GO:0042802; GO:0043123; GO:0043130; GO:0050852; GO:0051092; GO:0060546; GO:0061630; GO:0070530; GO:0071797; GO:0097039; GO:1903955; GO:1904417; GO:1990450
g12481,859.7493971,1.020607705,0.348407381,2.929351559,0.0033967,0.012402399,413,801,743,737,1153,854,689,663,703,1833,359,611,1130,347,945,791,sp,P81799,NAGK_RAT,52.632,342,159,2,13,1032,2,342,1.71E-115,341,P81799,reviewed,NAGK_RAT,N-acetyl-D-glucosamine kinase (N-acetylglucosamine kinase) (EC 2.7.1.59) (GlcNAc kinase) (Muramyl dipeptide kinase) (EC 2.7.1.-) (N-acetyl-D-mannosamine kinase) (EC 2.7.1.60),Nagk,Rattus norvegicus (Rat),343,defense response to bacterium [GO:0042742]; innate immune response [GO:0045087]; N-acetylglucosamine metabolic process [GO:0006044]; N-acetylneuraminate catabolic process [GO:0019262]; positive regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway [GO:0070434]; response to muramyl dipeptide [GO:0032495],GO:0005524; GO:0006044; GO:0009384; GO:0019262; GO:0032495; GO:0042742; GO:0045087; GO:0045127; GO:0070434; GO:0160047
g2468,2324.692418,0.912561763,0.327284834,2.788280023,0.005298872,0.018057048,1736,1312,2834,1137,2180,2330,2101,4263,1174,1391,1609,6265,2148,1345,1762,2901,sp,Q8R151,ZNFX1_MOUSE,43.643,1054,504,19,3316,6351,897,1902,0,833,Q8R151,reviewed,ZNFX1_MOUSE,NFX1-type zinc finger-containing protein 1,Znfx1,Mus musculus (Mouse),1909,activation of innate immune response [GO:0002218]; defense response to bacterium [GO:0042742]; defense response to virus [GO:0051607]; innate immune response [GO:0045087]; negative regulation of viral genome replication [GO:0045071]; regulatory ncRNA-mediated heterochromatin formation [GO:0031048],GO:0002218; GO:0003723; GO:0004386; GO:0005741; GO:0008270; GO:0010494; GO:0031048; GO:0031380; GO:0042742; GO:0045071; GO:0045087; GO:0051607
g3209,1952.81197,0.786001229,0.292422152,2.687899068,0.007190313,0.023448578,1241,2061,2394,1314,1971,2090,2088,2448,1911,1398,1689,2513,1733,944,828,3155,sp,A9JTG5,HOIL1_DANRE,37.931,609,336,10,262,2007,121,714,3.27E-135,416,A9JTG5,reviewed,HOIL1_DANRE,RanBP-type and C3HC4-type zinc finger-containing protein 1 (EC 2.3.2.31) (Heme-oxidized IRP2 ubiquitin ligase 1 homolog) (HOIL-1) (Heme-oxidized IRP2 ubiquitin transferase 1 homolog),rbck1 zgc:175152,Danio rerio (Zebrafish) (Brachydanio rerio),714,defense response to bacterium [GO:0042742]; embryonic cranial skeleton morphogenesis [GO:0048701]; otic vesicle morphogenesis [GO:0071600]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein linear polyubiquitination [GO:0097039],GO:0004842; GO:0042742; GO:0043123; GO:0043130; GO:0043161; GO:0046872; GO:0048701; GO:0071600; GO:0071797; GO:0097039
g12643,2969.66883,0.671305978,0.174196856,3.853720389,0.000116336,0.000725334,3095,2918,2673,2208,3323,2882,3708,4028,2746,2475,3733,5929,3055,895,1984,2542,sp,Q5RAZ4,DHX15_PONAB,81.884,690,115,2,181,2250,115,794,0,1167,Q5RAZ4,reviewed,DHX15_PONAB,ATP-dependent RNA helicase DHX15 (EC 3.6.4.13) (DEAH box protein 15),DHX15,Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii),795,antiviral innate immune response [GO:0140374]; defense response to bacterium [GO:0042742]; defense response to virus [GO:0051607]; mRNA processing [GO:0006397]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; RNA splicing [GO:0008380],GO:0003724; GO:0003725; GO:0005524; GO:0005689; GO:0005730; GO:0006397; GO:0008380; GO:0016607; GO:0016887; GO:0042742; GO:0043123; GO:0051607; GO:0071008; GO:0140374
g16630,1397.431818,-0.731732873,0.163058397,-4.487551019,7.20E-06,6.54E-05,1549,1872,2472,2244,2754,2634,2570,2638,917,779,921,1495,1132,173,1007,571,sp,B9EKI3,TMF1_MOUSE,43.919,740,354,9,1285,3456,392,1086,5.55E-163,515,B9EKI3,reviewed,TMF1_MOUSE,TATA element modulatory factor (TMF) (Androgen receptor coactivator 160 kDa protein) (Androgen receptor-associated protein of 160 kDa),Tmf1 Ara160 Gm153,Mus musculus (Mouse),1091,acrosome assembly [GO:0001675]; androgen receptor signaling pathway [GO:0030521]; apoptotic process [GO:0006915]; cellular response to organic cyclic compound [GO:0071407]; defense response to bacterium [GO:0042742]; epithelial cell apoptotic process [GO:1904019]; flagellated sperm motility [GO:0030317]; Leydig cell differentiation [GO:0033327]; luteinizing hormone secretion [GO:0032275]; male gonad development [GO:0008584]; negative regulation of epithelial cell apoptotic process [GO:1904036]; negative regulation of gene expression [GO:0010629]; positive regulation of cytokine production [GO:0001819]; positive regulation of testosterone secretion [GO:2000845]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of proteasomal protein catabolic process [GO:0061136]; spermatid development [GO:0007286]; spermatid nucleus differentiation [GO:0007289],GO:0000139; GO:0001675; GO:0001819; GO:0003677; GO:0005634; GO:0005783; GO:0005794; GO:0006915; GO:0007286; GO:0007289; GO:0008584; GO:0010629; GO:0030317; GO:0030374; GO:0030521; GO:0032275; GO:0033327; GO:0042742; GO:0045944; GO:0050681; GO:0061136; GO:0071407; GO:1904019; GO:1904036; GO:2000845
g2280,16.63280277,-1.914363405,0.651636905,-2.937776222,0.003305755,0.01210476,17,4,17,64,6,36,51,90,8,5,4,13,2,0,9,7,sp,Q9P2E3,ZNFX1_HUMAN,61.905,84,29,1,31,273,582,665,1.43E-29,113,Q9P2E3,reviewed,ZNFX1_HUMAN,NFX1-type zinc finger-containing protein 1,ZNFX1 KIAA1404,Homo sapiens (Human),1918,activation of innate immune response [GO:0002218]; defense response to bacterium [GO:0042742]; defense response to virus [GO:0051607]; innate immune response [GO:0045087]; negative regulation of viral genome replication [GO:0045071]; regulatory ncRNA-mediated heterochromatin formation [GO:0031048],GO:0002218; GO:0003723; GO:0004386; GO:0005741; GO:0008270; GO:0010494; GO:0031048; GO:0031380; GO:0042742; GO:0045071; GO:0045087; GO:0051607
g2281,15.90435365,-1.971978572,0.735325027,-2.681778124,0.007323201,0.023761228,11,3,20,64,12,37,56,68,11,0,6,10,1,0,9,7,sp,Q8R151,ZNFX1_MOUSE,50,36,18,0,217,324,897,932,5.02E-06,47.4,Q8R151,reviewed,ZNFX1_MOUSE,NFX1-type zinc finger-containing protein 1,Znfx1,Mus musculus (Mouse),1909,activation of innate immune response [GO:0002218]; defense response to bacterium [GO:0042742]; defense response to virus [GO:0051607]; innate immune response [GO:0045087]; negative regulation of viral genome replication [GO:0045071]; regulatory ncRNA-mediated heterochromatin formation [GO:0031048],GO:0002218; GO:0003723; GO:0004386; GO:0005741; GO:0008270; GO:0010494; GO:0031048; GO:0031380; GO:0042742; GO:0045071; GO:0045087; GO:0051607
g14784,527.2968047,-2.307441817,0.423055352,-5.45423147,4.92E-08,7.57E-07,871,1626,1237,1036,670,1146,1400,1508,205,1076,109,138,116,19,123,30,sp,Q9W0A0,DRPR_DROME,36.735,147,76,5,595,993,97,240,1.64E-12,75.1,Q9W0A0,reviewed,DRPR_DROME,Protein draper,drpr Megf10 CG2086,Drosophila melanogaster (Fruit fly),1031,"apoptotic cell clearance [GO:0043277]; autophagic cell death [GO:0048102]; cell competition in a multicellular organism [GO:0035212]; defense response to bacterium [GO:0042742]; engulfment of apoptotic cell [GO:0043652]; larval locomotory behavior [GO:0008345]; neuron remodeling [GO:0016322]; phagocytosis [GO:0006909]; phagocytosis, engulfment [GO:0006911]; positive regulation of inflammatory response to wounding [GO:0106016]; positive regulation of phagocytosis, engulfment [GO:0060100]; regulation of neuromuscular junction development [GO:1904396]; response to axon injury [GO:0048678]; wing disc dorsal/ventral pattern formation [GO:0048190]",GO:0001786; GO:0001891; GO:0005044; GO:0005737; GO:0005886; GO:0005938; GO:0006909; GO:0006911; GO:0008345; GO:0016020; GO:0016322; GO:0030424; GO:0035212; GO:0042742; GO:0043277; GO:0043652; GO:0045211; GO:0045335; GO:0048102; GO:0048190; GO:0048678; GO:0060100; GO:0098794; GO:0106016; GO:1904396
g2282,25.43364574,-2.413115771,0.756636391,-3.189267394,0.001426339,0.005993237,14,5,27,124,32,58,92,97,18,0,10,9,3,0,13,2,sp,Q8R151,ZNFX1_MOUSE,56.604,159,69,0,1,477,976,1134,1.79E-44,160,Q8R151,reviewed,ZNFX1_MOUSE,NFX1-type zinc finger-containing protein 1,Znfx1,Mus musculus (Mouse),1909,activation of innate immune response [GO:0002218]; defense response to bacterium [GO:0042742]; defense response to virus [GO:0051607]; innate immune response [GO:0045087]; negative regulation of viral genome replication [GO:0045071]; regulatory ncRNA-mediated heterochromatin formation [GO:0031048],GO:0002218; GO:0003723; GO:0004386; GO:0005741; GO:0008270; GO:0010494; GO:0031048; GO:0031380; GO:0042742; GO:0045071; GO:0045087; GO:0051607
g18475,2114.4092,-2.562241363,0.510072185,-5.023291677,5.08E-07,6.11E-06,1514,5145,4198,3077,11493,7859,2787,2587,845,980,568,159,306,142,321,198,sp,Q0Q028,DFP3_ANTMY,37.791,172,91,6,1,510,1,158,7.91E-26,101,Q0Q028,reviewed,DFP3_ANTMY,Putative defense protein 3 (DFP-3),,Antheraea mylitta (Tasar silkworm),163,defense response to bacterium [GO:0042742]; defense response to protozoan [GO:0042832]; innate immune response [GO:0045087],GO:0005576; GO:0042742; GO:0042832; GO:0045087
g1312,607.4691815,2.652207868,0.536458528,4.943919664,7.66E-07,8.83E-06,107,64,388,267,432,93,121,320,97,419,382,2530,1070,426,503,1299,sp,Q7T3T8,ZAR1_DANRE,43.434,99,53,2,16,309,229,325,1.35E-21,89.7,Q7T3T8,reviewed,ZAR1_DANRE,Zygote arrest protein 1,zar1,Danio rerio (Zebrafish) (Brachydanio rerio),329,negative regulation of translation [GO:0017148]; oogenesis [GO:0048477]; positive regulation of oogenesis [GO:1905881]; translation [GO:0006412],GO:0003729; GO:0005737; GO:0006412; GO:0017148; GO:0030371; GO:0032991; GO:0036464; GO:0046872; GO:0048477; GO:1905881
g17251,3036.216009,1.479002933,0.227687012,6.495772057,8.26E-11,2.25E-09,1481,2059,2241,1718,2944,2175,2177,2516,3065,4295,3091,5180,2932,1582,2378,3711,sp,Q8R050,ERF3A_MOUSE,74.824,425,106,1,493,1767,209,632,0,688,Q8R050,reviewed,ERF3A_MOUSE,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A (Eukaryotic peptide chain release factor subunit 3a) (eRF3a) (EC 3.6.5.-) (G1 to S phase transition protein 1 homolog),Gspt1 Erf3a,Mus musculus (Mouse),636,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; regulation of translational termination [GO:0006449]; translation [GO:0006412]; translational termination [GO:0006415]",GO:0000184; GO:0003747; GO:0003924; GO:0005525; GO:0005737; GO:0006412; GO:0006415; GO:0006449; GO:0018444; GO:0022626
g17568,15721.99737,1.315019675,0.270408586,4.863084036,1.16E-06,1.28E-05,16440,15848,12173,6933,12797,10229,9704,13376,14915,13242,19443,15311,17788,8709,26891,11885,sp,P29314,RS9_RAT,90.588,170,16,0,13,522,8,177,5.91E-100,290,P29314,reviewed,RS9_RAT,Small ribosomal subunit protein uS4 (40S ribosomal protein S9),Rps9,Rattus norvegicus (Rat),194,positive regulation of cell population proliferation [GO:0008284]; ribosomal small subunit biogenesis [GO:0042274]; translation [GO:0006412],GO:0003735; GO:0005730; GO:0005737; GO:0006412; GO:0008284; GO:0019843; GO:0022626; GO:0022627; GO:0032040; GO:0042274; GO:0045182; GO:0045202; GO:1990904; GO:1990932
g9910,14821.97666,1.257131872,0.242689763,5.179995474,2.22E-07,2.92E-06,14784,14068,12804,6621,11534,10878,10899,13176,14290,11100,17343,15414,16759,7980,23690,13644,sp,O61462,RL37A_CRYST,85.87,92,13,0,1,276,1,92,2.92E-41,133,O61462,reviewed,RL37A_CRYST,Large ribosomal subunit protein eL43 (60S ribosomal protein L37a),RPL37A,Cryptochiton stelleri (Giant gumboot chiton),92,translation [GO:0006412],GO:0003735; GO:0005840; GO:0006412; GO:0046872; GO:1990904
g14704,25187.66351,1.217802382,0.256066926,4.755797249,1.98E-06,2.07E-05,21692,22490,20473,14178,19540,24032,19111,21709,20542,22320,39267,22814,33755,13218,23371,23896,sp,Q3T0B7,RS27L_BOVIN,92.857,84,6,0,1,252,1,84,2.79E-49,153,Q3T0B7,reviewed,RS27L_BOVIN,Small ribosomal subunit protein eS27-like (40S ribosomal protein S27-like),RPS27L,Bos taurus (Bovine),84,ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412],GO:0000028; GO:0003723; GO:0003735; GO:0006412; GO:0022627; GO:0046872
g10281,27588.89926,1.160551366,0.224174137,5.177008285,2.25E-07,2.97E-06,30301,23539,22919,14554,22675,23873,19827,26462,25792,28726,36122,28535,31275,10895,44804,21159,sp,P61354,RL27_RAT,75.735,136,33,0,1,408,1,136,1.05E-72,216,P61354,reviewed,RL27_RAT,Large ribosomal subunit protein eL27 (60S ribosomal protein L27),Rpl27,Rattus norvegicus (Rat),136,response to aldosterone [GO:1904044]; rRNA processing [GO:0006364]; translation [GO:0006412],GO:0003735; GO:0005654; GO:0005730; GO:0005737; GO:0005840; GO:0006364; GO:0006412; GO:0022625; GO:0022626; GO:0045202; GO:0098556; GO:1904044; GO:1990904
g8184,19693.79291,1.138822661,0.239108712,4.762781969,1.91E-06,2.00E-05,21161,18189,15875,10269,16206,17130,14461,19763,22052,17417,24682,17258,22211,10386,21467,18018,sp,P47772,RS13_ICTPU,80.124,161,22,1,1,483,1,151,5.16E-89,259,P47772,reviewed,RS13_ICTPU,Small ribosomal subunit protein uS15 (40S ribosomal protein S13),rps13,Ictalurus punctatus (Channel catfish) (Silurus punctatus),151,translation [GO:0006412],GO:0003735; GO:0005730; GO:0006412; GO:0022627; GO:0070181
g655,41929.42201,1.128332944,0.243166845,4.6401595,3.48E-06,3.42E-05,43454,43409,37542,22142,30623,35974,33731,37361,38111,36685,55336,38031,47575,21509,50875,38732,sp,P62083,RS7_RAT,78.866,194,41,0,7,588,1,194,2.02E-110,316,P62083,reviewed,RS7_RAT,Small ribosomal subunit protein eS7 (40S ribosomal protein S7) (S8),Rps7,Rattus norvegicus (Rat),194,negative regulation of ubiquitin-dependent protein catabolic process [GO:2000059]; neural crest cell differentiation [GO:0014033]; neural tube closure [GO:0001843]; positive regulation of gene expression [GO:0010628]; positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator [GO:1902255]; protein stabilization [GO:0050821]; ribosomal small subunit biogenesis [GO:0042274]; rRNA processing [GO:0006364]; translation [GO:0006412],GO:0001843; GO:0003730; GO:0003735; GO:0005634; GO:0005730; GO:0005813; GO:0006364; GO:0006412; GO:0008266; GO:0010628; GO:0014033; GO:0019901; GO:0022626; GO:0022627; GO:0032040; GO:0032991; GO:0042274; GO:0045202; GO:0048027; GO:0050821; GO:1902255; GO:1990904; GO:1990948; GO:2000059
g16424,18947.19249,1.087817903,0.218573734,4.976892154,6.46E-07,7.55E-06,22328,18465,16979,10879,15298,15548,13657,17367,18520,16998,20283,19269,23650,9212,27046,15692,sp,P33095,RS15A_STRPU,91.538,130,11,0,1,390,1,130,9.74E-88,254,P33095,reviewed,RS15A_STRPU,Small ribosomal subunit protein uS8 (40S ribosomal protein S15a) (Ribosomal protein S24),RPS15A,Strongylocentrotus purpuratus (Purple sea urchin),130,translation [GO:0006412],GO:0003735; GO:0006412; GO:0022627
