gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.biological.process	Gene.Ontology.IDs
g10142	412.290454904646	-0.758668194521983	0.274959257125334	-2.75920222673631	0.00579426663146734	0.0205682788941957	263	264	307	414	127	217	807	759	653	769	298	539	sp	Q6P9U3	COMD3_RAT	41.969	193	112	0	1	579	1	193	6.76e-50	163	Q6P9U3	reviewed	COMD3_RAT	COMM domain-containing protein 3	Commd3	Rattus norvegicus (Rat)	195	sodium ion transport [GO:0006814]	GO:0005634; GO:0005737; GO:0006814
g17492	159.583720726492	1.23041652299826	0.350437089617342	3.51109103303479	0.000446271547028645	0.00239698291941249	167	262	318	105	93	239	169	190	80	72	117	74	sp	Q3LGD4	RFP4A_DANRE	28.299	629	366	17	1	1695	13	620	1.99e-50	187	Q3LGD4	reviewed	RFP4A_DANRE	Rab11 family-interacting protein 4A (FIP4-Rab11) (Rab11-FIP4-A) (zRab11-FIP4-A)	rab11fip4a rab11fip4	Danio rerio (Zebrafish) (Brachydanio rerio)	621	cell division [GO:0051301]; endocytic recycling [GO:0032456]; eye morphogenesis [GO:0048592]; regulation of cell cycle [GO:0051726]; regulation of cytokinesis [GO:0032465]	GO:0005509; GO:0005768; GO:0030139; GO:0030496; GO:0031267; GO:0032154; GO:0032456; GO:0032465; GO:0042803; GO:0048592; GO:0051301; GO:0051726; GO:0055038
g9629	278.047041597063	-1.30404040105562	0.214907079714051	-6.06792667226569	1.29572035708863e-09	3.20326921703815e-08	190	172	136	175	74	96	602	460	374	560	559	335	sp	Q8MIR4	COASY_PIG	41.815	562	292	8	16	1632	5	554	2.46e-126	385	Q8MIR4	reviewed	COASY_PIG	Bifunctional coenzyme A synthase (CoA synthase) (NBP) (POV-2) [Includes: Phosphopantetheine adenylyltransferase (EC 2.7.7.3) (Dephospho-CoA pyrophosphorylase) (Pantetheine-phosphate adenylyltransferase) (PPAT); Dephospho-CoA kinase (DPCK) (EC 2.7.1.24) (Dephosphocoenzyme A kinase) (DPCOAK)]	COASY	Sus scrofa (Pig)	562	coenzyme A biosynthetic process [GO:0015937]	GO:0004140; GO:0004595; GO:0005524; GO:0005759; GO:0015937
g21093	1165.82482927606	-0.832368254772036	0.20010906942991	-4.15957286265619	3.18843297950669e-05	0.000248131306516417	744	821	1143	782	280	704	2409	1369	1688	1977	1701	1789	sp	P50579	MAP2_HUMAN	81.301	369	68	1	394	1497	110	478	0	648	P50579	reviewed	MAP2_HUMAN	Methionine aminopeptidase 2 (MAP 2) (MetAP 2) (EC 3.4.11.18) (Initiation factor 2-associated 67 kDa glycoprotein) (p67) (p67eIF2) (Peptidase M)	METAP2 MNPEP P67EIF2	Homo sapiens (Human)	478	N-terminal protein amino acid modification [GO:0031365]; peptidyl-methionine modification [GO:0018206]; protein processing [GO:0016485]	GO:0003723; GO:0004177; GO:0004239; GO:0005737; GO:0005829; GO:0005886; GO:0008235; GO:0016485; GO:0018206; GO:0031365; GO:0046872; GO:0070006
g3842	443.404498681166	-0.673973161175069	0.244494731076462	-2.75659585058418	0.00584064916943684	0.0207084863577263	386	392	345	408	132	162	753	588	545	631	754	662	sp	Q92797	SYMPK_HUMAN	53.517	1123	469	14	16	3321	10	1100	0	1114	Q92797	reviewed	SYMPK_HUMAN	Symplekin	SYMPK SPK	Homo sapiens (Human)	1274	cell adhesion [GO:0007155]; mRNA processing [GO:0006397]; negative regulation of protein binding [GO:0032091]	GO:0005654; GO:0005737; GO:0005829; GO:0005847; GO:0005856; GO:0005886; GO:0005923; GO:0006397; GO:0007155; GO:0016604; GO:0032091; GO:0097165
g8749	6.36402157254646	4.01757277975247	1.37280491667345	2.92654311691115	0.00342751991604404	0.0132967437499671	0	0	15	14	8	19	0	1	1	0	1	2	sp	P21328	RTJK_DROME	27.604	192	134	3	829	1392	417	607	5.44e-08	59.3	P21328	reviewed	RTJK_DROME	RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)	pol	Drosophila melanogaster (Fruit fly)	916		GO:0003964
g2469	282.793425639157	1.57960779822622	0.481853929990524	3.27818805640391	0.0010447576736548	0.00494097005672124	335	267	295	201	265	718	296	131	74	133	334	78	sp	Q8R151	ZNFX1_MOUSE	43.886	1014	488	17	1	2931	933	1902	0	789	Q8R151	reviewed	ZNFX1_MOUSE	NFX1-type zinc finger-containing protein 1	Znfx1	Mus musculus (Mouse)	1909	activation of innate immune response [GO:0002218]; defense response to bacterium [GO:0042742]; defense response to virus [GO:0051607]; innate immune response [GO:0045087]; negative regulation of viral genome replication [GO:0045071]; regulatory ncRNA-mediated heterochromatin formation [GO:0031048]	GO:0002218; GO:0003723; GO:0004386; GO:0005741; GO:0008270; GO:0010494; GO:0031048; GO:0031380; GO:0042742; GO:0045071; GO:0045087; GO:0051607
g3593	264.795799476559	-0.912107880640137	0.282606570185849	-3.22748292808732	0.00124884492906153	0.00571737809101303	113	169	257	227	70	127	491	372	366	349	482	432	sp	C3XR70	ENOPH_BRAFL	56.25	256	106	2	85	834	30	285	6.36e-98	293	C3XR70	reviewed	ENOPH_BRAFL	Enolase-phosphatase E1 (EC 3.1.3.77) (2,3-diketo-5-methylthio-1-phosphopentane phosphatase)	BRAFLDRAFT_73099	Branchiostoma floridae (Florida lancelet) (Amphioxus)	302	L-methionine salvage from methylthioadenosine [GO:0019509]; L-methionine salvage from S-adenosylmethionine [GO:0019284]	GO:0000287; GO:0005634; GO:0005737; GO:0019284; GO:0019509; GO:0043715; GO:0043716; GO:0043874
g13557	237.990963431005	-2.85952567035416	0.24991044523303	-11.4422014961711	2.5727313195196e-30	1.36559065068736e-27	49	75	79	40	21	44	837	435	592	579	327	366	sp	Q503Y7	PIN4_DANRE	84.375	96	15	0	160	447	33	128	1.49e-56	176	Q503Y7	reviewed	PIN4_DANRE	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4 (EC 5.2.1.8) (Parvulin-14) (Par14) (Peptidyl-prolyl cis-trans isomerase Pin4) (PPIase Pin4) (Rotamase Pin4)	pin4 zgc:110008	Danio rerio (Zebrafish) (Brachydanio rerio)	128	rRNA processing [GO:0006364]	GO:0003677; GO:0003755; GO:0005634; GO:0005730; GO:0005737; GO:0005819; GO:0006364
g13559	111.72436937451	-1.32460118270184	0.424099096733335	-3.12332941264131	0.00178817489002146	0.00774075131691469	75	113	35	82	18	24	268	201	297	170	138	98	sp	Q5FWM8	GP180_XENLA	36.693	387	237	4	52	1197	17	400	4.32e-81	259	Q5FWM8	reviewed	GP180_XENLA	Integral membrane protein GPR180	gpr180	Xenopus laevis (African clawed frog)	435	G protein-coupled receptor signaling pathway [GO:0007186]; response to pheromone [GO:0019236]	GO:0007186; GO:0016020; GO:0019236
g13558	246.274376687636	-1.027705513438	0.294538907470981	-3.48920121372845	0.000484466323078141	0.00257303229328758	223	193	210	164	42	65	522	311	369	517	348	364	sp	Q5R863	GPAM1_PONAB	40.217	276	120	6	346	1116	95	344	8.85e-47	166	Q5R863	reviewed	GPAM1_PONAB	GPALPP motifs-containing protein 1	GPALPP1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	344		
g11951	629.592436705018	4.69288376839937	1.29569832473204	3.6218953739636	0.000292452407316531	0.00168676529077706	53	652	2933	4	25	2851	0	28	189	4	25	61	sp	P07478	TRY2_HUMAN	45.175	228	113	3	64	747	24	239	7.4e-63	200	P07478	reviewed	TRY2_HUMAN	Trypsin-2 (EC 3.4.21.4) (Anionic trypsinogen) (Serine protease 2) (Trypsin II)	PRSS2 TRY2 TRYP2	Homo sapiens (Human)	247	antimicrobial humoral response [GO:0019730]; collagen catabolic process [GO:0030574]; digestion [GO:0007586]; extracellular matrix disassembly [GO:0022617]; positive regulation of cell adhesion [GO:0045785]; positive regulation of cell growth [GO:0030307]; proteolysis [GO:0006508]	GO:0004222; GO:0004252; GO:0005509; GO:0005576; GO:0005615; GO:0006508; GO:0007586; GO:0008236; GO:0019730; GO:0022617; GO:0030307; GO:0030574; GO:0031012; GO:0035578; GO:0045785
g11950	3083.1210724013	4.58801898706153	1.19934307673579	3.82544334149039	0.000130536955215264	0.000848325686269311	198	4049	16499	38	75	11650	6	213	1091	125	136	58	sp	Q8NHM4	TRY6_HUMAN	44.13	247	118	7	25	756	13	242	1.95e-52	174	Q8NHM4	reviewed	TRY6_HUMAN	Putative trypsin-6 (EC 3.4.21.4) (Serine protease 3 pseudogene 2) (Trypsinogen C)	PRSS3P2 T6 TRY6	Homo sapiens (Human)	247	endothelial cell migration [GO:0043542]; proteolysis [GO:0006508]	GO:0004252; GO:0005615; GO:0006508; GO:0043542; GO:0046872
g11955	595.223639377983	4.03898687540453	1.43373976671695	2.81709900859707	0.00484595845675962	0.017760969185447	26	269	2193	0	11	3346	0	38	250	29	77	54	sp	P39675	DERP3_DERPT	39.516	248	133	6	64	792	25	260	1.45e-47	162	P39675	reviewed	DERP3_DERPT	Mite allergen Der p 3 (EC 3.4.21.-) (Allergen Der p III) (allergen Der p 3)	DERP3	Dermatophagoides pteronyssinus (European house dust mite)	261	proteolysis [GO:0006508]	GO:0004252; GO:0005576; GO:0006508
g11954	901.239520397069	4.32863558794262	1.13090295528213	3.82759242755956	0.000129402798197883	0.000841561188856646	122	826	2539	10	8	5379	15	71	213	27	180	57	sp	Q07943	VDP_BOMMO	35.032	157	88	3	142	606	105	249	1.19e-26	105	Q07943	reviewed	VDP_BOMMO	Vitellin-degrading protease (EC 3.4.21.-) [Cleaved into: Beta-VTN protease; Alpha-VTN protease chain 1; Alpha-VTN protease chain 2]		Bombyx mori (Silk moth)	264	proteolysis [GO:0006508]	GO:0004252; GO:0006508
g4105	110.526859128793	-1.15264714731721	0.40939167911074	-2.81551190737666	0.00486995922063482	0.0178380665830722	36	88	51	106	39	28	288	213	137	218	69	218	sp	Q5VWZ2	LYPL1_HUMAN	53.879	232	104	2	1	693	1	230	2.08e-86	259	Q5VWZ2	reviewed	LYPL1_HUMAN	Lysophospholipase-like protein 1 (EC 3.1.2.22)	LYPLAL1	Homo sapiens (Human)	237	negative regulation of cGAS/STING signaling pathway [GO:0160049]	GO:0004622; GO:0005737; GO:0005829; GO:0008474; GO:0016788; GO:0052689; GO:0160049
g3333	195.62412663907	2.44447016214252	0.836996876392125	2.92052483239771	0.0034944234720422	0.0135098244215822	61	88	554	14	24	966	62	93	78	45	83	67	sp	Q9PVZ4	INSR_XENLA	41.638	293	164	3	2026	2892	994	1283	4.57e-69	258	Q9PVZ4	reviewed	INSR_XENLA	Insulin receptor (IR) (EC 2.7.10.1) (XTK-1b) (Xe-InsR) [Cleaved into: Insulin receptor subunit alpha; Insulin receptor subunit beta]	insr	Xenopus laevis (African clawed frog)	1362	insulin receptor signaling pathway [GO:0008286]; protein autophosphorylation [GO:0046777]	GO:0004713; GO:0004714; GO:0005009; GO:0005524; GO:0005886; GO:0008286; GO:0016020; GO:0042169; GO:0043548; GO:0043559; GO:0043560; GO:0046777; GO:0051425
g5856	233.16953757231	-1.11987443142955	0.33490403102501	-3.34386668324669	0.000826194299083985	0.00403981010807977	245	252	128	61	40	98	571	435	284	458	296	334	sp	Q8CEG5	CC28B_MOUSE	43.636	110	51	2	472	768	78	187	5.06e-22	94	Q8CEG5	reviewed	CC28B_MOUSE	Coiled-coil domain-containing protein 28B	Ccdc28b	Mus musculus (Mouse)	200	cell projection organization [GO:0030030]	GO:0005737; GO:0005813; GO:0030030
g14125	77.6285974970877	4.011236256572	1.59621687651181	2.51296444461714	0.0119721400365838	0.0370920534317987	16	21	264	0	5	449	0	14	42	0	0	4	sp	Q8N6F8	MET27_HUMAN	33.721	172	104	5	91	600	31	194	8.36e-21	90.5	Q8N6F8	reviewed	MET27_HUMAN	Methyltransferase-like protein 27 (Williams-Beuren syndrome chromosomal region 27 protein)	METTL27 WBSCR27	Homo sapiens (Human)	245		
g14124	148.788304142987	5.61380047711812	1.52894771638963	3.67167589639639	0.000240965145923647	0.001429082480606	22	75	845	4	15	617	6	0	35	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14123	3908.23445155935	4.4996415303528	1.13652556387178	3.95912038707159	7.52263123469144e-05	0.000528664041637369	414	2275	17933	27	248	18895	22	165	670	72	848	373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g6777	283.893683552512	-1.55279813189712	0.289181326836216	-5.3696348546619	7.88962221184648e-08	1.27470019746816e-06	109	172	164	115	71	121	1083	377	283	800	322	422	sp	Q5XI67	FBX30_RAT	45.614	171	81	3	292	771	4	173	1.12e-37	155	Q5XI67	reviewed	FBX30_RAT	F-box only protein 30	Fbxo30	Rattus norvegicus (Rat)	742	protein ubiquitination [GO:0016567]	GO:0008270; GO:0016567; GO:0061630
g18921	120.866504770226	-1.06927370542647	0.352646199023854	-3.03214300447952	0.00242824135582564	0.0099960017674693	117	98	45	92	33	32	202	204	191	129	259	179	sp	A7SLX5	DPH1_NEMVE	66.497	394	129	1	31	1212	31	421	0	568	A7SLX5	reviewed	DPH1_NEMVE	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1 (EC 2.5.1.108) (Diphthamide biosynthesis protein 1) (Diphtheria toxin resistance protein 1) (S-adenosyl-L-methionine:L-histidine 3-amino-3-carboxypropyltransferase 1)	dph1 v1g246101	Nematostella vectensis (Starlet sea anemone)	465	protein histidyl modification to diphthamide [GO:0017183]	GO:0017183; GO:0032991; GO:0046872; GO:0051539; GO:0090560
g18922	76.7132454113538	-1.48548770929862	0.471629036751872	-3.14969519164731	0.00163440887027075	0.00717251374277971	23	110	40	20	7	26	235	170	127	114	110	92	sp	Q9BYB4	GNB1L_HUMAN	43.75	320	160	8	43	969	14	324	2.3e-83	258	Q9BYB4	reviewed	GNB1L_HUMAN	Guanine nucleotide-binding protein subunit beta-like protein 1 (G protein subunit beta-like protein 1) (DGCRK3) (WD repeat-containing protein 14) (WD40 repeat-containing protein deleted in VCFS) (WDVCF)	GNB1L GY2 KIAA1645 WDR14 FKSG1	Homo sapiens (Human)	327	DNA damage checkpoint signaling [GO:0000077]; DNA damage response [GO:0006974]	GO:0000077; GO:0005634; GO:0005737; GO:0006974
g18924	28.6191032187144	-2.22394690034359	0.925156114587017	-2.40386121355999	0.0162229309888743	0.0474899003335304	4	28	16	0	0	10	111	19	6	83	65	76	sp	Q08AX9	SANBR_XENLA	43.156	716	330	18	31	2076	18	690	2.17e-163	491	Q08AX9	reviewed	SANBR_XENLA	SANT and BTB domain regulator of class switch recombination (SANT and BTB domain regulator of CSR)	sanbr	Xenopus laevis (African clawed frog)	715	isotype switching [GO:0045190]	GO:0042802; GO:0045190
g6190	48.1495259074083	-1.91934335278725	0.621281097501692	-3.08933164151517	0.0020060736856202	0.0085004958451251	38	29	30	15	4	0	114	107	112	114	34	81	sp	P38278	BMT2_YEAST	31.557	244	157	5	85	804	100	337	1.02e-25	106	P38278	reviewed	BMT2_YEAST	25S rRNA (adenine(2142)-N(1))-methyltransferase (EC 2.1.1.286) (Base MethylTransferase of 25S RNA)	BMT2 YBR141C YBR1118	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	337		GO:0005730; GO:0008757; GO:0016433
g7825	42.8378944077487	-2.32625692696123	0.564570399950079	-4.12040186160473	3.78212142089579e-05	0.000287635673337153	25	15	26	6	0	10	122	85	55	91	138	34	sp	E7EY42	PTSS2_DANRE	57.653	392	164	2	100	1272	23	413	4.98e-173	497	E7EY42	reviewed	PTSS2_DANRE	Phosphatidylserine synthase 2 (PSS-2) (PtdSer synthase 2) (EC 2.7.8.29) (Serine-exchange enzyme II)	ptdss2 si:ch1073-158c2 si:ch1073-279O1	Danio rerio (Zebrafish) (Brachydanio rerio)	452	phosphatidylserine biosynthetic process [GO:0006659]	GO:0005789; GO:0006659; GO:0106245
g7824	218.092575157519	-1.2087279393018	0.331035448443722	-3.65135499833725	0.000260860366115347	0.00152700195500606	123	208	187	43	78	63	625	365	258	391	318	326	sp	Q91VM3	WIPI4_MOUSE	56.25	352	105	7	16	924	9	360	1.07e-131	381	Q91VM3	reviewed	WIPI4_MOUSE	WD repeat domain phosphoinositide-interacting protein 4 (WIPI-4) (WD repeat domain X-linked 1) (WD repeat-containing protein 45)	Wdr45 DXImx38e Wdrx1 Wipi4	Mus musculus (Mouse)	360	autophagosome assembly [GO:0000045]; autophagy [GO:0006914]; autophagy of mitochondrion [GO:0000422]; autophagy of peroxisome [GO:0030242]; cellular response to starvation [GO:0009267]; glycophagy [GO:0061723]; nucleophagy [GO:0044804]; positive regulation of autophagosome assembly [GO:2000786]; protein localization to phagophore assembly site [GO:0034497]	GO:0000045; GO:0000407; GO:0000422; GO:0005829; GO:0006914; GO:0009267; GO:0019898; GO:0019901; GO:0030242; GO:0032266; GO:0034045; GO:0034497; GO:0044804; GO:0061723; GO:0080025; GO:1901981; GO:2000786
g7821	33.7495704361171	-2.63249007956676	0.844970054286905	-3.11548328394713	0.00183643756988284	0.00791549768896003	7	25	0	17	2	0	75	40	85	69	103	43	sp	P0C872	JMJD7_MOUSE	27.451	306	169	10	313	1191	28	293	4.11e-30	121	P0C872	reviewed	JMJD7_MOUSE	Bifunctional peptidase and (3S)-lysyl hydroxylase Jmjd7 (EC 1.14.11.63) (EC 3.4.-.-) (JmjC domain-containing protein 7) (Jumonji domain-containing protein 7) (L-lysine (3S)-hydroxylase Jmjd7)	Jmjd7	Mus musculus (Mouse)	316	proteolysis [GO:0006508]	GO:0004175; GO:0004177; GO:0004497; GO:0005634; GO:0005737; GO:0006508; GO:0016706; GO:0035064; GO:0046872; GO:0106155
g7823	32.4343892296306	-1.44098973570342	0.430696099738389	-3.34572274180959	0.000820684133130321	0.00402141910143983	23	15	7	25	4	18	76	34	83	68	41	46	sp	Q0VC50	RT4I1_BOVIN	45.153	392	199	4	70	1224	14	396	8.64e-106	321	Q0VC50	reviewed	RT4I1_BOVIN	Reticulon-4-interacting protein 1, mitochondrial	RTN4IP1	Bos taurus (Bovine)	396	nervous system development [GO:0007399]; regulation of dendrite development [GO:0050773]	GO:0005739; GO:0005741; GO:0007399; GO:0008270; GO:0016491; GO:0050773
g7822	325.943203031641	0.79781506783684	0.283106743918673	2.81807157538439	0.0048313038574675	0.0177180533866523	476	315	351	361	294	290	454	341	300	388	123	184	sp	Q5F3N9	ILRUN_CHICK	58.209	201	82	1	7	609	4	202	6.33e-86	262	Q5F3N9	reviewed	ILRUN_CHICK	Protein ILRUN	ILRUN RCJMB04_11e11	Gallus gallus (Chicken)	291	innate immune response [GO:0045087]; macroautophagy [GO:0016236]; negative regulation of defense response to virus [GO:0050687]; negative regulation of protein localization to nucleus [GO:1900181]; negative regulation of tumor necrosis factor production [GO:0032720]; negative regulation of type I interferon production [GO:0032480]	GO:0000407; GO:0005813; GO:0005829; GO:0016236; GO:0016607; GO:0032480; GO:0032720; GO:0043130; GO:0045087; GO:0050687; GO:1900181
g16192	30.947346420275	-1.76679753241334	0.502164089309491	-3.51836694424487	0.000434211499952191	0.00234476808487049	4	12	5	28	5	16	75	52	59	53	52	57	sp	Q63504	NR1D2_RAT	32.934	167	110	1	22	522	412	576	3.76e-23	99.4	Q63504	reviewed	NR1D2_RAT	Nuclear receptor subfamily 1 group D member 2 (EAR4) (Rev-erb-beta)	Nr1d2	Rattus norvegicus (Rat)	578	cell differentiation [GO:0030154]; circadian behavior [GO:0048512]; energy homeostasis [GO:0097009]; hormone-mediated signaling pathway [GO:0009755]; lipid homeostasis [GO:0055088]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of inflammatory response [GO:0050728]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of circadian rhythm [GO:0042752]; regulation of DNA-templated transcription [GO:0006355]; regulation of inflammatory response [GO:0050727]; regulation of lipid metabolic process [GO:0019216]; regulation of skeletal muscle cell differentiation [GO:2001014]	GO:0000122; GO:0000978; GO:0000987; GO:0001227; GO:0003677; GO:0003700; GO:0004879; GO:0005634; GO:0005737; GO:0006355; GO:0008270; GO:0009755; GO:0019216; GO:0030154; GO:0042752; GO:0045892; GO:0045893; GO:0045944; GO:0048512; GO:0050727; GO:0050728; GO:0055088; GO:0097009; GO:1990837; GO:2001014
g14972	2894.9622476941	0.767755820389474	0.222684455014321	3.44772974988352	0.000565319376437591	0.0029395952969752	3040	3050	2637	3434	2795	2971	3404	2554	2983	2557	2000	2172	sp	P22129	RB11B_DIPOM	84.404	218	33	1	1	651	1	218	2.06e-130	369	P22129	reviewed	RB11B_DIPOM	Ras-related protein Rab-11B (ORA3)		Diplobatis ommata (Ocellated electric ray) (Discopyge ommata)	218	cellular response to acidic pH [GO:0071468]; constitutive secretory pathway [GO:0045054]; endocytic recycling [GO:0032456]; insulin secretion involved in cellular response to glucose stimulus [GO:0035773]; melanosome transport [GO:0032402]; receptor recycling [GO:0001881]; regulated exocytosis [GO:0045055]; regulation of endocytic recycling [GO:2001135]; regulation of monoatomic anion transport [GO:0044070]; regulation of protein localization to cell surface [GO:2000008]; transferrin transport [GO:0033572]	GO:0001881; GO:0003924; GO:0005525; GO:0005794; GO:0008021; GO:0019003; GO:0030670; GO:0030672; GO:0032402; GO:0032456; GO:0033572; GO:0035773; GO:0044070; GO:0045054; GO:0045055; GO:0045335; GO:0055038; GO:0071468; GO:2000008; GO:2001135
g14973	170.415922056037	3.31584952689193	1.01103012889401	3.2796742966693	0.00103926991664489	0.00492017423549064	58	377	503	10	16	701	0	37	71	24	26	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14974	479.204362722176	-1.08955963013941	0.29628053604476	-3.67745935890573	0.000235568593665149	0.00140122162487638	329	386	493	183	119	162	1128	822	1027	686	689	437	sp	Q9SYM5	RHM1_ARATH	22.785	316	221	10	43	945	8	315	2.5e-07	56.6	Q9SYM5	reviewed	RHM1_ARATH	Trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1 (Protein REPRESSOR OF LRX1 1) (Rhamnose biosynthetic enzyme 1) (AtRHM1) [Includes: UDP-glucose 4,6-dehydratase (EC 4.2.1.76); UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose 4-keto-reductase (EC 1.1.1.-) (EC 5.1.3.-)]	RHM1 ROL1 At1g78570 T30F21.10	Arabidopsis thaliana (Mouse-ear cress)	669	auxin export across the plasma membrane [GO:0010315]; cell differentiation [GO:0030154]; cell wall organization [GO:0071555]; flavonol biosynthetic process [GO:0051555]; regulation of cell population proliferation [GO:0042127]; UDP-rhamnose biosynthetic process [GO:0010253]	GO:0005739; GO:0005829; GO:0008460; GO:0009506; GO:0010253; GO:0010280; GO:0010315; GO:0016491; GO:0016853; GO:0030154; GO:0042127; GO:0050377; GO:0051555; GO:0071555
