gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,PSC.0228,PSC.0187,PSC.0188,PSC.0174,PSC.0190,PSC.0231,PSC.0230,PSC.0219,PSC.0177,PSC.0186,PSC.0209,PSC.0203,V2,uniprot_accession,gene_name,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,Entry,Reviewed,Entry.Name,Protein.names,Gene.Names,Organism,Length,Gene.Ontology.biological.process,Gene.Ontology.IDs
g15594,2139.17528,1.398395875,0.293882979,4.758342516,1.95E-06,2.18E-05,2928,1893,2049,2674,2898,2402,2607,1431,1206,1346,919,1373,sp,P22682,CBL_MOUSE,67.089,395,120,2,76,1260,49,433,0,588,P22682,reviewed,CBL_MOUSE,E3 ubiquitin-protein ligase CBL (EC 2.3.2.27) (Casitas B-lineage lymphoma proto-oncogene) (Proto-oncogene c-Cbl) (RING-type E3 ubiquitin transferase CBL) (Signal transduction protein CBL),Cbl,Mus musculus (Mouse),913,bone resorption [GO:0045453]; cell surface receptor signaling pathway [GO:0007166]; cellular response to hypoxia [GO:0071456]; cellular response to nerve growth factor stimulus [GO:1990090]; cellular response to platelet-derived growth factor stimulus [GO:0036120]; DNA damage response [GO:0006974]; male gonad development [GO:0008584]; mast cell degranulation [GO:0043303]; negative regulation of apoptotic process [GO:0043066]; negative regulation of epidermal growth factor receptor signaling pathway [GO:0042059]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; positive regulation of receptor-mediated endocytosis [GO:0048260]; protein autoubiquitination [GO:0051865]; protein monoubiquitination [GO:0006513]; protein phosphorylation [GO:0006468]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; regulation of platelet-derived growth factor receptor-alpha signaling pathway [GO:2000583]; regulation of Rap protein signal transduction [GO:0032487]; response to activity [GO:0014823]; response to ethanol [GO:0045471]; response to gamma radiation [GO:0010332]; response to starvation [GO:0042594]; response to testosterone [GO:0033574]; signal transduction [GO:0007165]; ubiquitin-dependent endocytosis [GO:0070086]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0000209; GO:0001784; GO:0005509; GO:0005794; GO:0005829; GO:0005886; GO:0005925; GO:0005929; GO:0006468; GO:0006511; GO:0006513; GO:0006974; GO:0007165; GO:0007166; GO:0008584; GO:0010332; GO:0014823; GO:0016567; GO:0016600; GO:0017124; GO:0019901; GO:0030424; GO:0030426; GO:0030971; GO:0032487; GO:0033574; GO:0036120; GO:0036312; GO:0042059; GO:0042594; GO:0043066; GO:0043303; GO:0045121; GO:0045453; GO:0045471; GO:0046875; GO:0048260; GO:0048471; GO:0051865; GO:0051897; GO:0061630; GO:0070086; GO:0071456; GO:1990090; GO:1990782; GO:2000583
g22170,39.69443849,-1.347208815,0.44756624,-3.010076931,0.002611815,0.010640052,29,39,29,12,6,10,150,75,71,83,40,24,sp,P25867,UBCD1_DROME,76.027,146,35,0,1,438,1,146,1.69E-70,211,P25867,reviewed,UBCD1_DROME,Ubiquitin-conjugating enzyme E2-17 kDa (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme D1) (Protein effete) (Ubiquitin carrier protein) (Ubiquitin-protein ligase),eff UbcD1 CG7425,Drosophila melanogaster (Fruit fly),147,anaphase-promoting complex-dependent catabolic process [GO:0031145]; chromosome organization [GO:0051276]; compound eye morphogenesis [GO:0001745]; compound eye photoreceptor cell differentiation [GO:0001751]; female germ-line stem cell asymmetric division [GO:0048132]; germ-line stem cell population maintenance [GO:0030718]; male meiotic nuclear division [GO:0007140]; mitotic cell cycle [GO:0000278]; negative regulation of smoothened signaling pathway [GO:0045879]; neuron remodeling [GO:0016322]; peptidoglycan recognition protein signaling pathway [GO:0061057]; protein linear polyubiquitination [GO:0097039]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; regulation of protein stability [GO:0031647]; regulation of R7 cell differentiation [GO:0045676]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0000151; GO:0000209; GO:0000278; GO:0001745; GO:0001751; GO:0005524; GO:0005634; GO:0005829; GO:0006511; GO:0007140; GO:0016322; GO:0016567; GO:0030718; GO:0031145; GO:0031625; GO:0031647; GO:0045676; GO:0045879; GO:0048132; GO:0051276; GO:0061057; GO:0061631; GO:0097039
g9023,190.5896121,-0.591322709,0.230349222,-2.567070574,0.010256174,0.032759852,172,133,107,106,120,122,454,274,203,267,289,214,sp,Q8C7R4,UBA6_MOUSE,58.537,205,85,0,1,615,844,1048,1.65E-71,237,Q8C7R4,reviewed,UBA6_MOUSE,Ubiquitin-like modifier-activating enzyme 6 (Ubiquitin-activating enzyme 6) (EC 6.2.1.45) (Ubiquitin-activating enzyme E1-like protein 2) (E1-L2),Uba6 Ube1l2,Mus musculus (Mouse),1053,amygdala development [GO:0021764]; dendritic spine development [GO:0060996]; hippocampus development [GO:0021766]; learning [GO:0007612]; locomotory behavior [GO:0007626]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0004792; GO:0004839; GO:0005524; GO:0005737; GO:0006511; GO:0007612; GO:0007626; GO:0016567; GO:0016779; GO:0019780; GO:0021764; GO:0021766; GO:0060996
g9022,688.2371499,-0.561757479,0.182905841,-3.071293275,0.002131337,0.008938935,681,457,420,498,282,535,1706,1029,774,980,923,734,sp,A0AVT1,UBA6_HUMAN,54.388,752,335,6,16,2259,38,785,0,855,A0AVT1,reviewed,UBA6_HUMAN,Ubiquitin-like modifier-activating enzyme 6 (Ubiquitin-activating enzyme 6) (EC 6.2.1.45) (Monocyte protein 4) (MOP-4) (Ubiquitin-activating enzyme E1-like protein 2) (E1-L2),UBA6 MOP4 UBE1L2,Homo sapiens (Human),1052,amygdala development [GO:0021764]; dendritic spine development [GO:0060996]; hippocampus development [GO:0021766]; learning [GO:0007612]; locomotory behavior [GO:0007626]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0004792; GO:0004839; GO:0005524; GO:0005737; GO:0005829; GO:0006511; GO:0007612; GO:0007626; GO:0016567; GO:0016779; GO:0019780; GO:0021764; GO:0021766; GO:0060996
g23479,309.6371803,1.882700851,0.368000157,5.116032733,3.12E-07,4.30E-06,463,205,275,406,496,434,194,138,198,177,124,130,sp,P46379,BAG6_HUMAN,43.094,181,92,4,4,534,17,190,8.74E-27,112,P46379,reviewed,BAG6_HUMAN,Large proline-rich protein BAG6 (BAG family molecular chaperone regulator 6) (BCL2-associated athanogene 6) (BAG-6) (HLA-B-associated transcript 3) (Protein G3) (Protein Scythe),BAG6 BAT3 G3,Homo sapiens (Human),1132,apoptotic process [GO:0006915]; brain development [GO:0007420]; cell differentiation [GO:0030154]; chromatin organization [GO:0006325]; endoplasmic reticulum stress-induced pre-emptive quality control [GO:0061857]; ERAD pathway [GO:0036503]; immune response-activating cell surface receptor signaling pathway [GO:0002429]; internal peptidyl-lysine acetylation [GO:0018393]; intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:0042771]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; kidney development [GO:0001822]; lung development [GO:0030324]; maintenance of unfolded protein [GO:0036506]; natural killer cell activation [GO:0030101]; negative regulation of apoptotic process [GO:0043066]; negative regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032435]; negative regulation of proteolysis [GO:0045861]; positive regulation of ERAD pathway [GO:1904294]; post-translational protein targeting to endoplasmic reticulum membrane [GO:0006620]; proteasomal protein catabolic process [GO:0010498]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein stabilization [GO:0050821]; regulation of embryonic development [GO:0045995]; regulation of protein stability [GO:0031647]; spermatogenesis [GO:0007283]; synaptonemal complex assembly [GO:0007130]; tail-anchored membrane protein insertion into ER membrane [GO:0071816]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0001822; GO:0002429; GO:0005102; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006325; GO:0006511; GO:0006620; GO:0006915; GO:0007130; GO:0007283; GO:0007420; GO:0010498; GO:0016020; GO:0018393; GO:0030101; GO:0030154; GO:0030324; GO:0030544; GO:0031593; GO:0031625; GO:0031647; GO:0032435; GO:0036503; GO:0036506; GO:0042771; GO:0042802; GO:0043022; GO:0043066; GO:0043161; GO:0043231; GO:0045861; GO:0045995; GO:0050821; GO:0051787; GO:0060090; GO:0061857; GO:0070059; GO:0070062; GO:0070628; GO:0071816; GO:0071818; GO:0140677; GO:1904294; GO:1990381
g23478,1715.613008,1.833383052,0.365832506,5.011536757,5.40E-07,7.02E-06,2700,1074,1432,2661,2802,1851,1439,839,898,910,755,744,sp,P46379,BAG6_HUMAN,28.741,421,238,8,1366,2592,756,1126,1.12E-39,162,P46379,reviewed,BAG6_HUMAN,Large proline-rich protein BAG6 (BAG family molecular chaperone regulator 6) (BCL2-associated athanogene 6) (BAG-6) (HLA-B-associated transcript 3) (Protein G3) (Protein Scythe),BAG6 BAT3 G3,Homo sapiens (Human),1132,apoptotic process [GO:0006915]; brain development [GO:0007420]; cell differentiation [GO:0030154]; chromatin organization [GO:0006325]; endoplasmic reticulum stress-induced pre-emptive quality control [GO:0061857]; ERAD pathway [GO:0036503]; immune response-activating cell surface receptor signaling pathway [GO:0002429]; internal peptidyl-lysine acetylation [GO:0018393]; intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:0042771]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; kidney development [GO:0001822]; lung development [GO:0030324]; maintenance of unfolded protein [GO:0036506]; natural killer cell activation [GO:0030101]; negative regulation of apoptotic process [GO:0043066]; negative regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032435]; negative regulation of proteolysis [GO:0045861]; positive regulation of ERAD pathway [GO:1904294]; post-translational protein targeting to endoplasmic reticulum membrane [GO:0006620]; proteasomal protein catabolic process [GO:0010498]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein stabilization [GO:0050821]; regulation of embryonic development [GO:0045995]; regulation of protein stability [GO:0031647]; spermatogenesis [GO:0007283]; synaptonemal complex assembly [GO:0007130]; tail-anchored membrane protein insertion into ER membrane [GO:0071816]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0001822; GO:0002429; GO:0005102; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006325; GO:0006511; GO:0006620; GO:0006915; GO:0007130; GO:0007283; GO:0007420; GO:0010498; GO:0016020; GO:0018393; GO:0030101; GO:0030154; GO:0030324; GO:0030544; GO:0031593; GO:0031625; GO:0031647; GO:0032435; GO:0036503; GO:0036506; GO:0042771; GO:0042802; GO:0043022; GO:0043066; GO:0043161; GO:0043231; GO:0045861; GO:0045995; GO:0050821; GO:0051787; GO:0060090; GO:0061857; GO:0070059; GO:0070062; GO:0070628; GO:0071816; GO:0071818; GO:0140677; GO:1904294; GO:1990381
g2493,873.9948659,1.009048373,0.236299563,4.270208369,1.95E-05,0.000162614,1828,786,1170,1031,599,748,1166,779,785,633,464,507,sp,Q9PTW9,PSA7_CARAU,86.758,219,29,0,4,660,3,221,7.87E-135,383,Q9PTW9,reviewed,PSA7_CARAU,Proteasome subunit alpha type-7 (Proteasome subunit alpha 4),psma7,Carassius auratus (Goldfish),251,proteasomal protein catabolic process [GO:0010498]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005634; GO:0005737; GO:0005839; GO:0006511; GO:0010498; GO:0019773
g20134,218.8541245,-0.744715796,0.212984084,-3.496579572,0.000471264,0.002514011,142,184,129,201,75,117,436,315,287,444,253,287,sp,Q5F3N6,BAP1_CHICK,42.838,740,343,11,1,2154,1,682,1.08E-161,487,Q5F3N6,reviewed,BAP1_CHICK,Ubiquitin carboxyl-terminal hydrolase BAP1 (EC 3.4.19.12) (BRCA1-associated protein 1),BAP1 RCJMB04_11f19,Gallus gallus (Chicken),700,chromatin organization [GO:0006325]; negative regulation of DNA-templated transcription [GO:0045892]; protein deubiquitination [GO:0016579]; protein K48-linked deubiquitination [GO:0071108]; regulation of cell cycle [GO:0051726]; regulation of cell growth [GO:0001558]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0001558; GO:0003682; GO:0004843; GO:0005634; GO:0005737; GO:0006325; GO:0006511; GO:0016579; GO:0035517; GO:0045892; GO:0051726; GO:0071108
g9303,2581.872791,1.153947796,0.208790703,5.526815979,3.26E-08,5.82E-07,4054,2700,2690,3377,2527,2534,2663,1976,2131,1928,1271,1805,sp,Q9UMX0,UBQL1_HUMAN,58.609,302,111,2,481,1344,179,480,6.68E-102,323,Q9UMX0,reviewed,UBQL1_HUMAN,Ubiquilin-1 (Protein linking IAP with cytoskeleton 1) (PLIC-1) (hPLIC-1),UBQLN1 DA41 PLIC1,Homo sapiens (Human),589,aggrephagy [GO:0035973]; autophagosome assembly [GO:0000045]; autophagosome maturation [GO:0097352]; cellular response to hypoxia [GO:0071456]; ERAD pathway [GO:0036503]; macroautophagy [GO:0016236]; negative regulation of store-operated calcium channel activity [GO:1901340]; negative regulation of toll-like receptor 3 signaling pathway [GO:0034140]; positive regulation of ERAD pathway [GO:1904294]; positive regulation of protein ubiquitination [GO:0031398]; regulation of macroautophagy [GO:0016241]; regulation of oxidative stress-induced intrinsic apoptotic signaling pathway [GO:1902175]; regulation of protein ubiquitination [GO:0031396]; response to endoplasmic reticulum stress [GO:0034976]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0000045; GO:0000502; GO:0005654; GO:0005737; GO:0005776; GO:0005783; GO:0005829; GO:0005886; GO:0006511; GO:0016235; GO:0016236; GO:0016241; GO:0019900; GO:0031396; GO:0031398; GO:0031410; GO:0031593; GO:0032991; GO:0034140; GO:0034976; GO:0035973; GO:0036503; GO:0042802; GO:0048471; GO:0071456; GO:0097352; GO:1901340; GO:1902175; GO:1904294
g6282,495.6749398,0.713119104,0.169148568,4.215933445,2.49E-05,0.000200319,593,722,428,571,379,449,621,447,392,461,427,406,sp,Q9Z2A5,ATE1_MOUSE,53.036,247,113,1,103,834,269,515,5.63E-89,276,Q9Z2A5,reviewed,ATE1_MOUSE,Arginyl-tRNA--protein transferase 1 (Arginyltransferase 1) (R-transferase 1) (EC 2.3.2.8) (Arginine-tRNA--protein transferase 1),Ate1,Mus musculus (Mouse),516,proteasomal protein catabolic process [GO:0010498]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0004057; GO:0005634; GO:0005737; GO:0006511; GO:0010498
g6283,641.2477463,0.809265012,0.184062853,4.396677544,1.10E-05,9.98E-05,789,1032,667,726,458,556,833,582,605,640,354,445,sp,O95260,ATE1_HUMAN,58.163,98,41,0,10,303,10,107,3.77E-36,137,O95260,reviewed,ATE1_HUMAN,Arginyl-tRNA--protein transferase 1 (Arginyltransferase 1) (R-transferase 1) (EC 2.3.2.8) (Arginine-tRNA--protein transferase 1),ATE1,Homo sapiens (Human),518,proteasomal protein catabolic process [GO:0010498]; protein arginylation [GO:0016598]; response to oxidative stress [GO:0006979]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0004057; GO:0005634; GO:0005737; GO:0006511; GO:0006979; GO:0010498; GO:0016598
g22627,88.05611698,-1.235365344,0.410000759,-3.013080628,0.002586102,0.010554361,40,57,79,54,21,28,149,150,63,121,279,115,sp,Q5XIU5,PSMF1_RAT,33.333,75,50,0,100,324,65,139,2.39E-17,62.4,Q5XIU5,reviewed,PSMF1_RAT,Proteasome inhibitor PI31 subunit,Psmf1,Rattus norvegicus (Rat),271,negative regulation of proteasomal protein catabolic process [GO:1901799]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0000502; GO:0004866; GO:0005783; GO:0005829; GO:0006511; GO:0042803; GO:0043161; GO:0046982; GO:0048471; GO:0070628; GO:1901799
g9683,417.6186251,-2.077412442,0.320864181,-6.474429264,9.52E-11,2.95E-09,127,232,221,164,60,59,1165,879,438,992,868,656,sp,Q6ZT12,UBR3_HUMAN,33.293,817,434,17,1789,3951,1082,1883,8.02E-122,421,Q6ZT12,reviewed,UBR3_HUMAN,E3 ubiquitin-protein ligase UBR3 (EC 2.3.2.27) (N-recognin-3) (RING-type E3 ubiquitin transferase UBR3) (Ubiquitin-protein ligase E3-alpha-3) (Ubiquitin-protein ligase E3-alpha-III) (Zinc finger protein 650),UBR3 KIAA2024 ZNF650,Homo sapiens (Human),1888,embryo development ending in birth or egg hatching [GO:0009792]; in utero embryonic development [GO:0001701]; negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel [GO:1904878]; olfactory behavior [GO:0042048]; positive regulation of protein catabolic process [GO:0045732]; protein ubiquitination [GO:0016567]; sensory perception of smell [GO:0007608]; suckling behavior [GO:0001967]; ubiquitin-dependent protein catabolic process [GO:0006511]; ubiquitin-dependent protein catabolic process via the N-end rule pathway [GO:0071596],GO:0000151; GO:0001701; GO:0001967; GO:0004842; GO:0005737; GO:0006511; GO:0007608; GO:0008270; GO:0009792; GO:0016020; GO:0016567; GO:0042048; GO:0045732; GO:0061630; GO:0071596; GO:1904878
g16612,121.5612444,-1.696595168,0.378906506,-4.477608967,7.55E-06,7.15E-05,35,95,81,41,30,22,199,223,124,229,267,281,sp,Q5ZHY5,CHIP_CHICK,59.286,280,112,1,4,837,35,314,2.25E-117,342,Q5ZHY5,reviewed,CHIP_CHICK,E3 ubiquitin-protein ligase CHIP (EC 2.3.2.27) (RING-type E3 ubiquitin transferase CHIP) (STIP1 homology and U box-containing protein 1),STUB1 RCJMB04_32b21,Gallus gallus (Chicken),314,cellular response to misfolded protein [GO:0071218]; DNA repair [GO:0006281]; positive regulation of proteolysis [GO:0045862]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein polyubiquitination [GO:0000209]; protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0000209; GO:0004842; GO:0005634; GO:0005737; GO:0005739; GO:0006281; GO:0006511; GO:0006515; GO:0030018; GO:0034450; GO:0042803; GO:0043161; GO:0045862; GO:0051087; GO:0061630; GO:0071218
g12805,435.2743774,1.547804504,0.37047576,4.177883332,2.94E-05,0.000231173,528,841,558,263,576,448,549,177,131,398,267,183,sp,Q8TDB6,DTX3L_HUMAN,64.211,95,34,0,799,1083,646,740,9.39E-26,112,Q8TDB6,reviewed,DTX3L_HUMAN,E3 ubiquitin-protein ligase DTX3L (EC 2.3.2.27) (B-lymphoma- and BAL-associated protein) (Protein deltex-3-like) (RING-type E3 ubiquitin transferase DTX3L) (Rhysin-2) (Rhysin2),DTX3L BBAP,Homo sapiens (Human),740,defense response to virus [GO:0051607]; DNA damage checkpoint signaling [GO:0000077]; DNA repair-dependent chromatin remodeling [GO:0140861]; double-strand break repair [GO:0006302]; endosome to lysosome transport [GO:0008333]; innate immune response [GO:0045087]; negative regulation of ubiquitin-protein transferase activity [GO:0051444]; Notch signaling pathway [GO:0007219]; positive regulation of chromatin binding [GO:0035563]; positive regulation of defense response to virus by host [GO:0002230]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of protein binding [GO:0032092]; positive regulation of protein localization to early endosome [GO:1902966]; positive regulation of protein localization to nucleus [GO:1900182]; positive regulation of receptor catabolic process [GO:2000646]; protein autoubiquitination [GO:0051865]; protein K48-linked ubiquitination [GO:0070936]; protein transport [GO:0015031]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0000077; GO:0002230; GO:0004842; GO:0004857; GO:0005634; GO:0005654; GO:0005737; GO:0005764; GO:0005765; GO:0005829; GO:0006302; GO:0006511; GO:0007219; GO:0008333; GO:0015031; GO:0019899; GO:0031901; GO:0032092; GO:0032991; GO:0035563; GO:0042393; GO:0044389; GO:0045087; GO:0045893; GO:0046872; GO:0051444; GO:0051607; GO:0051865; GO:0070936; GO:0097677; GO:0140768; GO:0140852; GO:0140861; GO:0141000; GO:1900182; GO:1902966; GO:2000646
