gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.IDs
2605	g11833	189.317973439836	2.39553393161976	0.844781094234453	2.83568601140467	0.00457273778961383	0.0165210894460549	49	358	414	24	19	814	23	124	94	34	60	78	sp	Q8WMN1	GTR5_SHEEP	42.463	471	262	5	64	1467	17	481	2.97e-113	347	Q8WMN1	reviewed	GTR5_SHEEP	Solute carrier family 2, facilitated glucose transporter member 5 (Fructose transporter) (Glucose transporter type 5, small intestine) (GLUT-5)	SLC2A5 GLUT5	Ovis aries (Sheep)	501	GO:0005353; GO:0005886; GO:0016324; GO:0042383; GO:0071332
2606	g5979	31.3811086543904	2.72966818853206	1.11944575191153	2.43841042218524	0.0147520143823568	0.0427622623456327	56	1	0	24	85	69	15	3	1	29	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2607	g4372	614.894028887355	-0.774918622924881	0.317966377069913	-2.4371086970447	0.014805228240614	0.0428733182166548	914	583	533	175	210	199	1740	1126	759	1019	327	826	sp	Q9D2G9	HIPL2_MOUSE	51.311	610	278	9	34	1836	26	625	0	590	Q9D2G9	reviewed	HIPL2_MOUSE	HHIP-like protein 2	Hhipl2 Hhip3 Kiaa1822l	Mus musculus (Mouse)	717	GO:0005576
2608	g4373	513.806318919252	-0.670053180877645	0.268213146895893	-2.49821154791389	0.0124821680416537	0.0373361955874243	337	340	425	558	167	238	1063	814	831	665	711	540	sp	Q8BW75	AOFB_MOUSE	49.13	517	255	6	1	1539	1	513	9.82e-175	505	Q8BW75	reviewed	AOFB_MOUSE	Amine oxidase [flavin-containing] B (EC 1.4.3.21) (EC 1.4.3.4) (Monoamine oxidase type B) (MAO-B)	Maob	Mus musculus (Mouse)	520	GO:0005739; GO:0005741; GO:0005743; GO:0008131; GO:0009410; GO:0009636; GO:0010044; GO:0010269; GO:0014063; GO:0019607; GO:0030425; GO:0032496; GO:0042802; GO:0043025; GO:0045471; GO:0045964; GO:0048545; GO:0050660; GO:0051412; GO:0052595; GO:0097621
2609	g4374	2710.50268290396	5.4200708267567	0.552779194821783	9.80512811902073	1.07011118225617e-22	2.02991859649517e-20	12613	4654	5238	289	2266	4410	202	113	124	109	167	135	sp	D9IQ16	GXN_ACRMI	35.088	285	161	10	148	978	55	323	4.78e-32	131	D9IQ16	reviewed	GXN_ACRMI	Galaxin		Acropora millepora (Staghorn coral) (Heteropora millepora)	338	GO:0005576
2610	g4375	1523.46363273463	4.93811854958814	0.675915997277739	7.30581694985247	2.75587140184656e-13	1.31051934266323e-11	6163	1891	622	3302	2676	195	213	103	73	37	143	142	sp	D9IQ16	GXN_ACRMI	28.994	338	189	12	163	1170	45	333	4.82e-21	99.8	D9IQ16	reviewed	GXN_ACRMI	Galaxin		Acropora millepora (Staghorn coral) (Heteropora millepora)	338	GO:0005576
2611	g4376	1089.95444139532	6.2900571856793	0.573576930203414	10.9663706025425	5.54538867940145e-28	2.1272110974184e-25	3082	1488	737	2775	2102	281	43	17	45	27	44	18	sp	D9IQ16	GXN_ACRMI	26.398	322	192	8	313	1257	42	325	1.42e-20	98.2	D9IQ16	reviewed	GXN_ACRMI	Galaxin		Acropora millepora (Staghorn coral) (Heteropora millepora)	338	GO:0005576
2612	g4379	61.413085373058	-2.80151701419257	0.602083734004767	-4.65303554301035	3.27083841129565e-06	3.34090015714707e-05	22	0	13	22	4	20	160	124	55	118	205	113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2613	g14268	2219.95669047249	-0.554876178201063	0.193566707133433	-2.86658892129918	0.00414921577651656	0.0152099729739284	1510	1588	2222	1696	807	1551	4827	3068	2296	3709	3390	2303	sp	A6BMK7	NEUR1_BOVIN	41.243	354	181	9	85	1110	58	396	7.25e-80	254	A6BMK7	reviewed	NEUR1_BOVIN	Sialidase-1 (EC 3.2.1.18) (Acetylneuraminyl hydrolase) (Lysosomal sialidase) (N-acetyl-alpha-neuraminidase 1)	NEU1	Bos taurus (Bovine)	415	GO:0004308; GO:0005737; GO:0005764; GO:0005765; GO:0005886; GO:0006689; GO:0009313; GO:0016020; GO:0031410; GO:0043202; GO:0052794; GO:0052795; GO:0052796
2614	g14267	12.7791728539508	4.07467169248292	1.21464508228773	3.3546191820976	0.000794743096694627	0.00378869244273478	17	98	20	6	0	3	0	4	7	0	0	0	sp	P30939	5HT1F_HUMAN	22.154	325	221	9	211	1152	62	365	4.94e-13	73.2	P30939	reviewed	5HT1F_HUMAN	5-hydroxytryptamine receptor 1F (5-HT-1F) (5-HT1F) (Serotonin receptor 1F)	HTR1F HTR1EL	Homo sapiens (Human)	366	GO:0004993; GO:0005886; GO:0007187; GO:0007193; GO:0007198; GO:0007268; GO:0030425; GO:0030594; GO:0045202; GO:0051378
2615	g11168	8.89186490271497	-3.67239508508424	1.50966050244441	-2.43259665278252	0.0149909899382563	0.0432516243212736	0	9	5	0	0	0	55	23	2	18	26	0	sp	Q49A88	CCD14_HUMAN	35.751	193	121	2	1	579	460	649	3.23e-24	109	Q49A88	reviewed	CCD14_HUMAN	Coiled-coil domain-containing protein 14	CCDC14	Homo sapiens (Human)	953	GO:0005737; GO:0005813; GO:0021762; GO:0034451; GO:0071539
2616	g11162	78.4631104972137	2.86484662143624	1.04925102241226	2.73037296151484	0.00632627101636115	0.021463068059046	99	49	96	15	123	245	105	24	35	27	0	0	sp	O35206	COFA1_MOUSE	35.887	248	146	7	1	744	1	235	7.07e-27	117	O35206	reviewed	COFA1_MOUSE	Collagen alpha-1(XV) chain [Cleaved into: Restin (Endostatin-XV)]	Col15a1	Mus musculus (Mouse)	1367	GO:0005581; GO:0005604; GO:0005615; GO:0007155; GO:0030020; GO:0030198; GO:0062023
2617	g11163	6897.8599875292	0.779926418836378	0.29377516838654	2.65484119410044	0.00793457526229908	0.0258232726579575	8701	3521	7493	6318	6012	11556	7784	5865	5331	5953	6448	4664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2618	g11160	61.6001114960502	2.41299205817896	0.812422550143719	2.97011949970136	0.00297683925805691	0.0115396809505004	91	54	62	14	111	154	62	14	10	20	0	40	sp	P39060	COIA1_HUMAN	49.664	149	74	1	70	513	1600	1748	9.39e-45	160	P39060	reviewed	COIA1_HUMAN	Collagen alpha-1(XVIII) chain [Cleaved into: Endostatin; Non-collagenous domain 1 (NC1)]	COL18A1	Homo sapiens (Human)	1754	GO:0001501; GO:0001525; GO:0001886; GO:0005576; GO:0005581; GO:0005604; GO:0005615; GO:0005788; GO:0007155; GO:0007601; GO:0008285; GO:0009410; GO:0009887; GO:0030020; GO:0030199; GO:0030903; GO:0046872; GO:0051599; GO:0062023; GO:0070062
2619	g11161	324.913251650899	1.82213928922593	0.620651251340287	2.93585050427442	0.0033263458577863	0.0126502274062805	393	319	345	50	525	756	426	70	51	105	145	273	sp	Q5UPS6	COLL5_MIMIV	34.34	265	109	5	1879	2604	87	309	2.16e-15	85.1	Q5UPS6	reviewed	COLL5_MIMIV	Collagen-like protein 5	MIMI_R241	Acanthamoeba polyphaga mimivirus (APMV)	812	GO:0044423
2620	g11165	102.844527758218	-2.43399122807135	0.486804392833859	-4.99993686150249	5.73490911867948e-07	7.10157827881242e-06	35	53	11	13	14	26	159	132	75	277	381	222	sp	Q8VIL2	RWDD3_MOUSE	38.462	260	152	5	19	789	8	262	2.17e-43	151	Q8VIL2	reviewed	RWDD3_MOUSE	RWD domain-containing protein 3 (RWD domain-containing sumoylation enhancer) (RSUME)	Rwdd3 Rsume X2cr1	Mus musculus (Mouse)	267	GO:0005634; GO:0005737; GO:0032088; GO:0033235; GO:1902073
2621	g5023	55.5144414492875	-1.76253266618867	0.506876830555427	-3.47724054432971	0.000506603095925751	0.00259033846026964	38	3	15	41	11	26	125	107	98	146	85	62	sp	Q8WV16	DCAF4_HUMAN	48.341	211	104	4	517	1140	284	492	3.68e-56	194	Q8WV16	reviewed	DCAF4_HUMAN	DDB1- and CUL4-associated factor 4 (WD repeat-containing protein 21A)	DCAF4 WDR21 WDR21A	Homo sapiens (Human)	495	GO:0005654; GO:0016567; GO:0080008
2622	g5027	453.894732039292	1.53075959081241	0.392187630475133	3.90313072586687	9.49563813221405e-05	0.000616410954043388	561	269	485	1067	538	398	474	307	94	315	223	251	sp	P49701	VDR_COTJA	44.068	118	62	2	4	348	18	134	5.77e-25	111	P49701	reviewed	VDR_COTJA	Vitamin D3 receptor (VDR) (1,25-dihydroxyvitamin D3 receptor) (Nuclear receptor subfamily 1 group I member 1)	VDR NR1I1	Coturnix japonica (Japanese quail) (Coturnix coturnix japonica)	448	GO:0000122; GO:0004879; GO:0005634; GO:0005737; GO:0008270; GO:0030154; GO:0045944; GO:0070561; GO:0070644
2623	g5026	291.289295151529	-0.81986349528507	0.30934953223826	-2.65028199445802	0.00804246122189154	0.0261153057961422	233	180	322	69	148	139	745	535	424	406	260	413	sp	Q63ZW7	INADL_MOUSE	38.947	95	57	1	532	813	245	339	3.52e-13	77.4	Q63ZW7	reviewed	INADL_MOUSE	InaD-like protein (Inadl protein) (Channel-interacting PDZ domain-containing protein) (Pals1-associated tight junction protein) (Protein associated to tight junctions)	Patj Cipp Inadl	Mus musculus (Mouse)	1834	GO:0005737; GO:0005886; GO:0005923; GO:0016324; GO:0032991; GO:0035003; GO:0035089; GO:0045177; GO:0048471; GO:0070160; GO:0120192
2624	g5028	392.841420850202	2.47262300348691	0.457188167272677	5.40832676890385	6.36162776532942e-08	1.01297664647879e-06	468	624	986	140	309	935	271	208	71	131	87	147	sp	Q9HAT8	PELI2_HUMAN	64.951	408	137	4	145	1362	17	420	0	541	Q9HAT8	reviewed	PELI2_HUMAN	E3 ubiquitin-protein ligase pellino homolog 2 (Pellino-2) (EC 2.3.2.27) (RING-type E3 ubiquitin transferase pellino homolog 2)	PELI2	Homo sapiens (Human)	420	GO:0000209; GO:0001934; GO:0005829; GO:0008592; GO:0034450; GO:0043123; GO:0043410; GO:0061630
2625	g6610	960.105088752695	3.86206150238249	0.709615645572109	5.44246949243742	5.25469619110366e-08	8.5090586914476e-07	1286	3990	2076	68	193	2477	410	177	81	102	32	167	sp	Q9UQB3	CTND2_HUMAN	46.004	563	237	9	1177	2760	547	1077	6.12e-142	462	Q9UQB3	reviewed	CTND2_HUMAN	Catenin delta-2 (Delta-catenin) (GT24) (Neural plakophilin-related ARM-repeat protein) (NPRAP) (Neurojungin)	CTNND2 NPRAP	Homo sapiens (Human)	1225	GO:0005634; GO:0005737; GO:0005886; GO:0005912; GO:0007155; GO:0007165; GO:0008013; GO:0014069; GO:0016055; GO:0030425; GO:0043204; GO:0045296; GO:0050808; GO:0060828; GO:0060997; GO:0098609
2626	g6617	80.5070029230698	2.13951651642207	0.675786081219188	3.16596712462937	0.00154568261796249	0.00670054579388963	99	430	109	14	13	112	53	50	18	12	14	48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2627	g6618	7.88151996302418	5.05139880337212	1.66231926529001	3.03876572259472	0.00237549507743732	0.00958527256351638	11	62	7	0	3	6	0	0	0	0	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2628	g221	61.1793171381579	-1.11184734261523	0.377389722977471	-2.94615161706882	0.00321754643214231	0.0123151411334014	48	33	35	32	15	39	119	91	72	71	187	60	sp	Q9NYV6	RRN3_HUMAN	33.577	137	66	2	22	357	199	335	2.06e-18	85.1	Q9NYV6	reviewed	RRN3_HUMAN	RNA polymerase I-specific transcription initiation factor RRN3 (Transcription initiation factor IA) (TIF-IA)	RRN3 TIFIA	Homo sapiens (Human)	651	GO:0001042; GO:0001164; GO:0001181; GO:0001701; GO:0005634; GO:0005654; GO:0005730; GO:0006361; GO:0007000; GO:0007028; GO:0042254; GO:0045893; GO:0048144; GO:0048872; GO:0072332; GO:1902254; GO:2000142
2629	g220	55.8721951540284	-0.926240032469847	0.259968482455564	-3.56289356202311	0.000366789424139833	0.00196447999984542	33	41	32	35	27	27	108	90	72	68	102	87	sp	Q5R4N9	RRN3_PONAB	47.273	55	28	1	1	165	528	581	1.54e-08	53.9	Q5R4N9	reviewed	RRN3_PONAB	RNA polymerase I-specific transcription initiation factor RRN3	RRN3	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	650	GO:0001042; GO:0001181; GO:0005730; GO:0006361
2630	g225	954.798211213326	-0.615315221838252	0.246534032246201	-2.49586321300975	0.0125651044222583	0.0375283919780313	796	1111	1012	557	215	514	2067	1189	1000	1513	1361	1337	sp	P12270	TPR_HUMAN	40.441	1543	839	16	28	4575	4	1493	0	853	P12270	reviewed	TPR_HUMAN	Nucleoprotein TPR (Megator) (NPC-associated intranuclear protein) (Translocated promoter region protein)	TPR	Homo sapiens (Human)	2363	GO:0000122; GO:0000776; GO:0003682; GO:0003723; GO:0003729; GO:0005634; GO:0005635; GO:0005643; GO:0005654; GO:0005737; GO:0005868; GO:0006404; GO:0006405; GO:0006406; GO:0006606; GO:0006913; GO:0006999; GO:0007094; GO:0010965; GO:0015631; GO:0017056; GO:0031072; GO:0031453; GO:0031965; GO:0031990; GO:0032880; GO:0034399; GO:0034605; GO:0035457; GO:0042307; GO:0042405; GO:0042803; GO:0044615; GO:0045947; GO:0046827; GO:0046832; GO:0051019; GO:0051301; GO:0070840; GO:0070849; GO:0072686; GO:0090267; GO:0090316; GO:1901673
2631	g16329	58.1586253554199	3.76770235213564	0.913625545416496	4.1239021512014	3.72507191580046e-05	0.000275620194644439	144	209	168	16	40	40	10	0	8	8	0	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2632	g16328	284.343680577346	3.41641195657738	0.531158398291744	6.43200214392709	1.25933964076958e-10	3.72238371215146e-09	655	1155	603	101	179	258	59	51	20	34	58	96	sp	Q8CJ12	AGRG2_MOUSE	31.148	183	105	4	1	501	711	888	1.61e-18	85.9	Q8CJ12	reviewed	AGRG2_MOUSE	Adhesion G-protein coupled receptor G2 (G-protein coupled receptor 64) (Mouse epididymis-specific protein 6) (Me6)	Adgrg2 Gpr64 Me6	Mus musculus (Mouse)	1009	GO:0004930; GO:0005829; GO:0005886; GO:0007166; GO:0007189; GO:0016324
2633	g22056	13.2167632265438	-1.78652357313433	0.731833023250367	-2.44116282864588	0.0146400521384508	0.0424805143745061	4	2	12	10	0	3	17	14	23	46	37	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2634	g14008	15200.630768765	1.41180301412016	0.394474921250255	3.57894238154752	0.000344987510386336	0.00186099200134029	22077	13131	11327	22543	19540	18790	9864	8292	15894	5494	10261	6923	sp	Q8JFP1	IF4A2_CHICK	71.707	410	111	3	64	1290	2	407	0	569	Q8JFP1	reviewed	IF4A2_CHICK	Eukaryotic initiation factor 4A-II (eIF-4A-II) (eIF4A-II) (EC 3.6.4.13) (ATP-dependent RNA helicase eIF4A-2)	EIF4A2 RCJMB04_14a6	Gallus gallus (Chicken)	407	GO:0003724; GO:0003729; GO:0003743; GO:0005524; GO:0016887
2635	g11077	103.625646907193	2.07182332983742	0.739414664922621	2.80197760218109	0.00507903997132259	0.017995564036324	283	285	112	17	99	90	181	52	54	28	0	42	sp	P06845	TYRO_STRGA	29.63	270	150	8	433	1128	1	268	4.76e-27	113	P06845	reviewed	TYRO_STRGA	Tyrosinase (EC 1.14.18.1) (Monophenol monooxygenase)	melC2 mel	Streptomyces glaucescens	274	GO:0004503; GO:0042438; GO:0046872
2636	g15676	329.116941027355	1.43607914735917	0.498934599470727	2.87829136099715	0.00399835665075849	0.0147383370714057	629	869	591	252	54	394	365	169	104	304	62	284	sp	Q96MT7	CFA44_HUMAN	39.875	1116	635	13	2797	6114	749	1838	0	674	Q96MT7	reviewed	CFA44_HUMAN	Cilia- and flagella-associated protein 44 (WD repeat-containing protein 52)	CFAP44 WDR52	Homo sapiens (Human)	1854	GO:0000226; GO:0005737; GO:0005856; GO:0007288; GO:0008233; GO:0031514
2637	g15674	29.0317624259687	3.93238172828491	1.56350815136667	2.51510152016002	0.0118998112397597	0.0359241940574906	101	163	0	5	4	14	0	65	7	0	0	0	sp	O75899	GABR2_HUMAN	36.677	319	191	5	1	936	439	753	2.27e-52	197	O75899	reviewed	GABR2_HUMAN	Gamma-aminobutyric acid type B receptor subunit 2 (GABA-B receptor 2) (GABA-B-R2) (GABA-BR2) (GABABR2) (Gb2) (G-protein coupled receptor 51) (HG20)	GABBR2 GPR51 GPRC3B	Homo sapiens (Human)	941	GO:0004888; GO:0004965; GO:0005737; GO:0005886; GO:0007186; GO:0007193; GO:0007194; GO:0007214; GO:0007268; GO:0038039; GO:0043005; GO:0045211; GO:0046982; GO:0051932; GO:0150099; GO:1902710; GO:1902712
2638	g15675	14421.8262869332	0.961550776717731	0.2213387170795	4.34425024869175	1.3975213434722e-05	0.00011872053853847	19002	17738	10969	15876	13850	17777	13189	11090	10986	14628	7741	12772	sp	Q6PBI5	RS25_DANRE	73.256	86	23	0	115	372	39	124	8.14e-38	129	Q6PBI5	reviewed	RS25_DANRE	Small ribosomal subunit protein eS25 (40S ribosomal protein S25)	rps25 zgc:73391	Danio rerio (Zebrafish) (Brachydanio rerio)	124	GO:0003735; GO:0022627
2639	g15670	645.724657188736	-1.73107829265408	0.374673364014102	-4.6202331388279	3.83309077776863e-06	3.85138608881502e-05	196	300	358	210	74	434	1301	1448	650	1222	1636	904	sp	Q9VBW3	CAD96_DROME	48.089	314	153	3	166	1095	466	773	5.09e-93	297	Q9VBW3	reviewed	CAD96_DROME	Tyrosine kinase receptor Cad96Ca (EC 2.7.10.1) (Cadherin-96Ca) (Tyrosine kinase receptor HD-14)	Cad96Ca HD-14 CG10244	Drosophila melanogaster (Fruit fly)	773	GO:0004713; GO:0004714; GO:0005509; GO:0005524; GO:0005886; GO:0006468; GO:0007030; GO:0007156; GO:0016339; GO:0042060; GO:0043235; GO:0045177; GO:0045792; GO:0051897; GO:0090303
2640	g15679	305.336586584236	3.78438123102847	1.16474591100051	3.24910454313396	0.00115768922713534	0.0052552671516085	156	993	731	7	9	1202	37	158	21	9	0	86	sp	Q9Y2M2	SSUH2_HUMAN	35.667	300	181	6	448	1320	79	375	1.67e-52	183	Q9Y2M2	reviewed	SSUH2_HUMAN	Protein SSUH2 homolog (Protein ssu-2 homolog)	SSUH2 C3orf32 FLS485	Homo sapiens (Human)	375	GO:0005634; GO:0005737; GO:0031072; GO:0042476; GO:0051082
2641	g18797	645.819729960803	3.91529230354204	0.472366388546682	8.28867675278108	1.14515292860028e-16	9.45819610215217e-15	1862	821	819	306	935	1339	255	126	66	41	87	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2642	g18792	682.419675373988	-0.909657615237598	0.377629791728496	-2.40886083450644	0.01600239865443	0.0455926893942219	407	643	681	143	127	599	1390	865	1075	1068	835	1239	sp	Q5JR59	MTUS2_HUMAN	28.322	459	296	7	3622	4917	876	1328	2.14e-28	129	Q5JR59	reviewed	MTUS2_HUMAN	Microtubule-associated tumor suppressor candidate 2 (Cardiac zipper protein) (Microtubule plus-end tracking protein TIP150) (Tracking protein of 150 kDa)	MTUS2 CAZIP KIAA0774 TIP150	Homo sapiens (Human)	1369	GO:0005634; GO:0005737; GO:0005874; GO:0008017; GO:0015630; GO:0042803; GO:0045171
2643	g19941	207.344052129521	-0.579126588290032	0.224613843284146	-2.57832099670461	0.00992817233684306	0.0309462099816874	142	99	145	182	123	133	338	194	241	289	421	290	sp	Q2KIK3	SIM14_BOVIN	57.317	82	30	3	1	243	1	78	2.39e-20	81.3	Q2KIK3	reviewed	SIM14_BOVIN	Small integral membrane protein 14	SMIM14	Bos taurus (Bovine)	99	GO:0005783; GO:0005789
2644	g19942	169.64016792855	-1.2491969747955	0.306959401247827	-4.06958369646723	4.70972183348727e-05	0.000336225054961362	83	113	127	119	47	40	415	310	272	336	144	297	sp	O89019	INVS_MOUSE	32.895	304	184	10	205	1083	16	310	1.11e-28	127	O89019	reviewed	INVS_MOUSE	Inversin (Inversion of embryo turning protein) (Nephrocystin-2)	Invs Inv Nphp2	Mus musculus (Mouse)	1062	GO:0001822; GO:0005516; GO:0005576; GO:0005634; GO:0005819; GO:0005874; GO:0009791; GO:0016020; GO:0016055; GO:0031016; GO:0048471; GO:0048513; GO:0060287; GO:0060971; GO:0090090; GO:0097543; GO:0097546; GO:1904108
2645	g21560	58.8098538959618	-1.39715658838965	0.499272285266915	-2.79838603026548	0.00513586906842116	0.0181819876659324	22	52	59	10	10	29	206	89	31	97	134	84	sp	Q58CN9	NAPEP_BOVIN	58.416	303	121	2	4	900	87	388	1.1e-132	385	Q58CN9	reviewed	NAPEP_BOVIN	N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D (N-acyl phosphatidylethanolamine phospholipase D) (NAPE-PLD) (NAPE-hydrolyzing phospholipase D) (EC 3.1.4.54)	NAPEPLD	Bos taurus (Bovine)	392	GO:0000139; GO:0001659; GO:0005635; GO:0005654; GO:0005737; GO:0005769; GO:0005794; GO:0008270; GO:0009395; GO:0031901; GO:0043227; GO:0048874; GO:0050729; GO:0070290; GO:0070291; GO:0070292; GO:0090336
2646	g21565	445.065460450804	0.829834473773102	0.230681951973578	3.59730991815151	0.000321525301440765	0.00175693882667632	549	473	488	412	437	484	633	359	323	427	219	422	sp	Q7Z3U7	MON2_HUMAN	50.996	502	226	5	169	1668	1232	1715	2.81e-154	486	Q7Z3U7	reviewed	MON2_HUMAN	Protein MON2 homolog (Protein SF21)	MON2 KIAA1040 SF21	Homo sapiens (Human)	1717	GO:0005829; GO:0006895; GO:0015031; GO:0031901; GO:0070062
2647	g21564	820.699205557451	0.682483529766479	0.220958697728734	3.08873801656973	0.0020100860809425	0.00834289635230332	907	883	865	753	798	823	1184	623	663	1042	478	693	sp	Q7Z3U7	MON2_HUMAN	58.933	1181	426	13	1	3480	1	1143	0	1305	Q7Z3U7	reviewed	MON2_HUMAN	Protein MON2 homolog (Protein SF21)	MON2 KIAA1040 SF21	Homo sapiens (Human)	1717	GO:0005829; GO:0006895; GO:0015031; GO:0031901; GO:0070062
2648	g21566	2510.68553348496	6.34289695527037	0.720386724703323	8.80484986433165	1.31027854103407e-18	1.38760909051105e-16	4441	1583	1146	483	10542	1319	41	48	48	33	110	94	sp	Q9PSX7	RHOC_CHICK	84.043	188	30	0	10	573	1	188	2e-115	329	Q9PSX7	reviewed	RHOC_CHICK	Rho-related GTP-binding protein RhoC	RHOC ARHC	Gallus gallus (Chicken)	193	GO:0000281; GO:0003924; GO:0005525; GO:0005829; GO:0005886; GO:0007015; GO:0007165; GO:0007264; GO:0019901; GO:0032154; GO:0032956; GO:0043297; GO:0044319; GO:1902766
2649	g21569	1217.95028101728	4.19000538982304	0.497137734354093	8.42825860979335	3.50847018063719e-17	3.10580575682868e-15	1445	2102	3158	1032	2437	991	283	157	31	144	221	121	sp	Q6NW85	ARI1L_DANRE	31.313	198	111	7	520	1092	179	358	4.45e-21	100	Q6NW85	reviewed	ARI1L_DANRE	E3 ubiquitin-protein ligase arih1l (EC 2.3.2.31)	arih1l zgc:85905	Danio rerio (Zebrafish) (Brachydanio rerio)	533	GO:0000151; GO:0000209; GO:0004842; GO:0005634; GO:0005737; GO:0006511; GO:0008270; GO:0016567; GO:0031624; GO:0061630
2650	g21568	940.029470242517	4.15470397523795	0.485898246142425	8.55056384381379	1.22488656849227e-17	1.13677376050073e-15	1148	1825	2356	767	1853	701	196	118	26	196	139	93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2651	g11369	26.8027560854681	3.30900826456234	0.824179843514093	4.01491044776535	5.94683700262431e-05	0.000407681891736699	31	199	15	10	4	28	7	14	2	2	1	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2652	g11365	3500.66690730443	1.60132309585761	0.294110765195371	5.44462592110114	5.19143686418018e-08	8.42242322833443e-07	6816	3254	3696	3672	4352	4317	3784	1505	1342	1830	1704	2755	sp	Q8BV79	TRNK1_MOUSE	38.395	1607	847	30	3040	7728	861	2368	0	928	Q8BV79	reviewed	TRNK1_MOUSE	TPR and ankyrin repeat-containing protein 1 (Lupus brain antigen 1)	Trank1 Gm187 Kiaa0342 Lba1	Mus musculus (Mouse)	2999	
2653	g11366	342.593912785897	1.64173245212891	0.260501854187276	6.30219104294229	2.93467122748976e-10	8.02825589998862e-09	533	328	355	515	401	435	338	136	142	149	229	211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2654	g11367	430.89823768442	1.48837484912115	0.288879079598153	5.15224173100928	2.57390957946391e-07	3.50124721518565e-06	779	367	376	540	565	487	456	205	202	254	295	238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2655	g8060	1492.76046045405	1.68386430846993	0.398805054481227	4.22227424038126	2.41849594003135e-05	0.000191154198337093	1483	922	995	2793	3121	1064	898	687	537	869	951	595	sp	Q6UY01	LRC31_HUMAN	30.041	243	168	2	1543	2268	141	382	3.26e-19	95.9	Q6UY01	reviewed	LRC31_HUMAN	Leucine-rich repeat-containing protein 31	LRRC31 UNQ9367/PRO34156	Homo sapiens (Human)	552	
2656	g23977	14.1903754962468	-2.53412962186927	0.625737056351607	-4.04983146857986	5.12545316886397e-05	0.00036024255945004	10	11	7	2	0	0	58	34	18	24	25	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
