gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.56	PSC.52	PSC.54	PSC.61	PSC.64	PSC.73	PSC.76	PSC.81	PSC.59	PSC.57	PSC.69	PSC.67	PSC.71	PSC.75	PSC.78	PSC.83	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.IDs
3436	g489	54.5291104364364	-1.74990172836335	0.601981536069603	-2.90690265982014	0.00365026766404443	0.0131758583704787	88	165	80	87	77	184	146	71	9	0	19	39	88	5	3	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3437	g13201	421.787078309497	-1.77383471118963	0.387704110469954	-4.57522802386459	4.75701584906477e-06	4.51705395490337e-05	887	934	1033	654	715	515	1262	1099	184	66	45	363	497	17	241	62	sp	Q8TF32	ZN431_HUMAN	37.143	315	167	5	940	1800	200	511	3.17e-60	216	Q8TF32	reviewed	ZN431_HUMAN	Zinc finger protein 431	ZNF431 KIAA1969	Homo sapiens (Human)	576	GO:0000122; GO:0000978; GO:0000981; GO:0003682; GO:0005634; GO:0006355; GO:0030154; GO:0043433; GO:0046872
3438	g13203	202.78818562773	-2.23386804405273	0.39693542323104	-5.62778707395054	1.82536214642689e-08	3.09700430429451e-07	292	462	520	443	229	400	639	644	33	22	130	74	110	5	57	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3439	g13202	245.119721556579	-2.3251849138857	0.403852203446692	-5.75751449179012	8.53614431634957e-09	1.55075972735796e-07	363	649	603	486	344	478	809	699	70	7	125	107	142	13	43	42	sp	Q8BGI1	RNF24_MOUSE	40.336	119	56	6	28	339	1	119	1.81e-17	77	Q8BGI1	reviewed	RNF24_MOUSE	RING finger protein 24	Rnf24	Mus musculus (Mouse)	148	GO:0000139; GO:0008270
3440	g13205	286.022696805128	3.14528774011804	0.856175257526746	3.67364942220347	0.000239110744166163	0.00133432729367558	14201	70	0	43	35	19	55	98	153	1200	40	1456	22596	20	617	61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3441	g13207	96.7608494745809	3.72480324652613	1.14705260777081	3.24728196535376	0.00116512897829142	0.00505905044756658	4208	20	0	7	0	0	7	27	41	517	4	588	7311	6	112	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3442	g13206	88.736457395765	3.70343043053179	1.03623170190007	3.57394048429617	0.000351648891563483	0.00184588328747652	4603	11	0	12	0	0	9	19	29	448	35	389	7570	9	161	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3443	g13209	108.628602407278	3.09951225808156	0.628607621150482	4.93075832012473	8.191102168571e-07	9.38346546461462e-06	18	31	65	43	25	19	35	0	17	82	288	411	215	30	159	124	sp	P47866	CRFR2_RAT	29.452	292	169	12	220	1035	51	325	5.64e-21	96.7	P47866	reviewed	CRFR2_RAT	Corticotropin-releasing factor receptor 2 (CRF-R-2) (CRF-R2) (CRFR-2) (Corticotropin-releasing hormone receptor 2) (CRH-R-2) (CRH-R2)	Crhr2 Crf2r	Rattus norvegicus (Rat)	411	GO:0004930; GO:0005179; GO:0005886; GO:0007015; GO:0007165; GO:0007166; GO:0007186; GO:0007188; GO:0007205; GO:0007631; GO:0008528; GO:0010460; GO:0010628; GO:0010629; GO:0010700; GO:0014064; GO:0015056; GO:0016525; GO:0017046; GO:0021549; GO:0021854; GO:0030424; GO:0030425; GO:0030855; GO:0032755; GO:0032811; GO:0032874; GO:0033685; GO:0035482; GO:0042423; GO:0043025; GO:0043196; GO:0043204; GO:0043404; GO:0043679; GO:0043950; GO:0045777; GO:0046882; GO:0048630; GO:0060291; GO:0061179; GO:0070372; GO:0070852; GO:0071385; GO:0090281; GO:2000252; GO:2000293; GO:2000573
3444	g13208	141.334713217424	3.03785773080825	0.957254589448489	3.17351075073818	0.00150607324052381	0.00626944496168762	3564	35	6	26	0	32	28	43	42	558	27	1075	8448	0	89	103	sp	Q95J53	BTBDG_MACFA	36.989	465	254	3	658	2052	79	504	1.87e-103	328	Q95J53	reviewed	BTBDG_MACFA	BTB/POZ domain-containing protein 16	BTBD16 QnpA-11731 QtsA-17449 QtsA-17837	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	504	
3445	g19451	220.824974860048	-0.648545120457194	0.252909560321531	-2.56433611933325	0.010337338334932	0.0316379727138884	333	418	361	325	570	320	267	278	131	164	66	160	221	30	203	142	sp	Q2NL00	GSTT1_BOVIN	41.553	219	127	1	1	654	1	219	1.1e-58	188	Q2NL00	reviewed	GSTT1_BOVIN	Glutathione S-transferase theta-1 (EC 2.5.1.18) (GST class-theta-1)	GSTT1	Bos taurus (Bovine)	240	GO:0004364; GO:0005737; GO:0006749
3446	g20405	507.229601666846	1.43256873279604	0.308896015298907	4.63770544728391	3.52298361603796e-06	3.4613314027573e-05	496	306	299	198	513	361	393	392	490	443	315	826	355	286	589	964	sp	O43592	XPOT_HUMAN	50.364	961	455	4	1	2817	1	961	0	1014	O43592	reviewed	XPOT_HUMAN	Exportin-T (Exportin(tRNA)) (tRNA exportin)	XPOT	Homo sapiens (Human)	962	GO:0000049; GO:0005643; GO:0005654; GO:0005737; GO:0005829; GO:0006409; GO:0006886; GO:0016363; GO:0031267; GO:0071528
3447	g20407	1793.16855039974	3.6946507628274	0.83270118186504	4.43694670223995	9.1243873864807e-06	8.00493521191157e-05	43	399	188	42	33	293	1805	34	203	1634	5433	2270	3745	127	2123	5291	sp	Q8BIK6	TMPS7_MOUSE	34.08	402	208	14	376	1557	475	827	1.78e-57	208	Q8BIK6	reviewed	TMPS7_MOUSE	Transmembrane protease serine 7 (EC 3.4.21.-) (Matriptase-3)	Tmprss7	Mus musculus (Mouse)	829	GO:0004252; GO:0005886; GO:0006508; GO:0008236
3448	g20406	5764.10896371656	2.43884008898394	0.516239368773625	4.72424273797179	2.30974400542801e-06	2.37854226270199e-05	6501	1332	1799	1347	2109	1927	2206	1787	7160	6501	3408	4986	5574	4006	1639	18592	sp	Q9UHD2	TBK1_HUMAN	37.006	708	407	11	46	2163	1	671	1.29e-148	455	Q9UHD2	reviewed	TBK1_HUMAN	Serine/threonine-protein kinase TBK1 (EC 2.7.11.1) (NF-kappa-B-activating kinase) (T2K) (TANK-binding kinase 1)	TBK1 NAK	Homo sapiens (Human)	729	GO:0002218; GO:0002753; GO:0003676; GO:0004672; GO:0004674; GO:0005524; GO:0005654; GO:0005737; GO:0005829; GO:0006468; GO:0006954; GO:0007249; GO:0009615; GO:0010508; GO:0010629; GO:0016239; GO:0018105; GO:0018107; GO:0019903; GO:0032479; GO:0032481; GO:0032727; GO:0032728; GO:0033138; GO:0034142; GO:0042802; GO:0043123; GO:0043231; GO:0044565; GO:0045087; GO:0045944; GO:0050830; GO:0051219; GO:0051607; GO:0060337; GO:0060340; GO:0106310; GO:0140374; GO:0140896; GO:1902554; GO:1904262; GO:1904263; GO:1904417
3449	g20401	343.221236568259	-1.00335890545381	0.423453990161052	-2.36946381133921	0.0178138983093955	0.04955439036415	448	934	406	699	573	513	530	800	180	96	105	250	92	13	494	291	sp	Q6DGG1	ABHEB_RAT	41.038	212	114	5	217	837	4	209	8.2e-52	171	Q6DGG1	reviewed	ABHEB_RAT	Putative protein-lysine deacylase ABHD14B (EC 2.3.1.-) (Alpha/beta hydrolase domain-containing protein 14B) (Abhydrolase domain-containing protein 14B)	Abhd14b	Rattus norvegicus (Rat)	210	GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0016787; GO:0045944; GO:0061733
3450	g20400	1022.53394663888	-1.03362078885516	0.292586816324391	-3.53269775391789	0.000411342453874821	0.00210446908455564	1368	2513	1880	1560	1952	1906	1691	1910	711	200	597	735	793	76	1122	332	sp	Q99JW2	ACY1_MOUSE	52.513	398	172	3	37	1179	4	401	8.54e-150	433	Q99JW2	reviewed	ACY1_MOUSE	Aminoacylase-1 (ACY-1) (EC 3.5.1.14) (N-acyl-L-amino-acid amidohydrolase)	Acy1	Mus musculus (Mouse)	408	GO:0004046; GO:0005737; GO:0006520; GO:0046872
3451	g20403	1716.585129453	2.28362902401494	0.763266195915803	2.99191689116394	0.00277231724569658	0.0104331665429703	656	108	1460	110	2926	491	227	378	9760	2159	2377	636	885	308	183	1594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3452	g19455	756.260440341072	1.53494003905594	0.385553580888709	3.98113288305576	6.85875903143705e-05	0.000462623897262288	1042	461	332	196	921	242	287	737	670	709	663	781	1964	435	887	647	sp	Q9Y6H1	CHCH2_HUMAN	52.778	108	38	3	172	480	51	150	1.47e-22	90.9	Q9Y6H1	reviewed	CHCH2_HUMAN	Coiled-coil-helix-coiled-coil-helix domain-containing protein 2 (Aging-associated gene 10 protein) (HCV NS2 trans-regulated protein) (NS2TP)	CHCHD2 C7orf17 AAG10	Homo sapiens (Human)	151	GO:0005634; GO:0005739; GO:0005758; GO:0007005; GO:0034599; GO:0043467; GO:0043565; GO:0045944; GO:0140297; GO:1900037; GO:1905448
3453	g12557	455.06056779342	-0.776874758848081	0.251281747822311	-3.09164818209332	0.00199048606836127	0.00790977924441455	517	728	690	584	725	1155	882	912	198	250	253	279	218	131	348	241	sp	Q60HF3	HPS1_MACFA	31.429	350	221	7	1243	2283	329	662	5.68e-46	178	Q60HF3	reviewed	HPS1_MACFA	BLOC-3 complex member HPS1 (Hermansky-Pudlak syndrome 1 protein homolog)	HPS1 QflA-21346	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	667	GO:0005085; GO:0016192; GO:0031085; GO:1903232
3454	g7612	1069.99083534442	1.03958210454976	0.252793448200214	4.11237756338686	3.91605164822016e-05	0.00028382162811357	1601	792	600	561	1198	879	738	1180	893	856	1139	1609	1713	291	1968	878	sp	Q9DE27	RUVB2_XENLA	84.199	462	51	1	1	1320	1	462	0	717	Q9DE27	reviewed	RUVB2_XENLA	RuvB-like 2 (EC 3.6.4.12) (Reptin)	ruvbl2	Xenopus laevis (African clawed frog)	462	GO:0000812; GO:0004386; GO:0005524; GO:0006281; GO:0006310; GO:0008094; GO:0016887; GO:0071339; GO:0120293
3455	g7610	143.748699588045	2.46675492243753	0.648770348915906	3.80220046517149	0.000143416607613924	0.000866574713781401	43	7	17	5	48	54	174	157	110	109	385	169	635	31	83	108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3456	g7611	1855.55030323722	-0.933146225547218	0.29874046598542	-3.1236016937617	0.00178652117347592	0.00722904774902832	1744	2699	2557	3713	2592	3814	3756	5417	993	404	1016	1137	1595	220	2074	900	sp	Q7M3Y3	TNNI_CHLNI	39.394	99	53	2	856	1134	178	275	1.06e-10	65.5	Q7M3Y3	reviewed	TNNI_CHLNI	Troponin I (TnI)		Chlamys nipponensis akazara (Akazara scallop) (Japanese scallop)	292	GO:0003779; GO:0005861; GO:0006936
3457	g7619	360.690581929387	2.359107910077	0.375837711131547	6.27693241046608	3.45318104817052e-10	8.31223843057747e-09	229	191	89	127	168	134	130	190	358	711	173	320	451	296	351	546	sp	P42577	FRIS_LYMST	65.854	164	56	0	1	492	3	166	1.11e-79	236	P42577	reviewed	FRIS_LYMST	Soma ferritin (EC 1.16.3.1)		Lymnaea stagnalis (Great pond snail) (Helix stagnalis)	174	GO:0004322; GO:0005737; GO:0006826; GO:0006880; GO:0008198; GO:0008199
3458	g5619	6973.52759197395	2.06707055875649	0.491412783198922	4.20638336939588	2.59489902067391e-05	0.00019932178077829	1766	3388	4988	2559	3310	3561	4919	4898	5101	9698	2355	7165	5837	5583	1841	20364	sp	P21580	TNAP3_HUMAN	29.821	560	290	17	223	1635	60	605	6.79e-57	215	P21580	reviewed	TNAP3_HUMAN	Tumor necrosis factor alpha-induced protein 3 (TNF alpha-induced protein 3) (EC 2.3.2.-) (EC 3.4.19.12) (OTU domain-containing protein 7C) (Putative DNA-binding protein A20) (Zinc finger protein A20) [Cleaved into: A20p50; A20p37]	TNFAIP3 OTUD7C	Homo sapiens (Human)	790	GO:0001922; GO:0002020; GO:0002237; GO:0002634; GO:0002677; GO:0003677; GO:0004842; GO:0004843; GO:0005634; GO:0005737; GO:0005764; GO:0005829; GO:0006915; GO:0006954; GO:0007010; GO:0008270; GO:0010803; GO:0016477; GO:0016579; GO:0019900; GO:0030177; GO:0031397; GO:0032088; GO:0032495; GO:0032691; GO:0032703; GO:0032715; GO:0032720; GO:0034136; GO:0034140; GO:0034144; GO:0034148; GO:0035523; GO:0035871; GO:0035872; GO:0042802; GO:0043124; GO:0043130; GO:0045732; GO:0045779; GO:0045824; GO:0048662; GO:0050691; GO:0050728; GO:0050869; GO:0061043; GO:0061578; GO:0070062; GO:0070301; GO:0070429; GO:0070433; GO:0070530; GO:0070536; GO:0070936; GO:0071108; GO:0071222; GO:0071947; GO:0072573; GO:0072666; GO:0090291; GO:1902042; GO:1990168; GO:2000347; GO:2000349; GO:2000352
3459	g5612	382.687340721385	-0.87319732915163	0.278233201421933	-3.13836495676679	0.00169893199627776	0.00692639418447247	563	635	756	527	837	487	667	918	210	194	131	728	300	20	328	127	sp	Q6ZN16	M3K15_HUMAN	43.634	1288	578	24	301	3930	85	1302	0	984	Q6ZN16	reviewed	M3K15_HUMAN	Mitogen-activated protein kinase kinase kinase 15 (EC 2.7.11.25) (Apoptosis signal-regulating kinase 3) (MAPK/ERK kinase kinase 15) (MEK kinase 15) (MEKK 15)	MAP3K15 ASK3	Homo sapiens (Human)	1313	GO:0004709; GO:0005524; GO:0046872; GO:0106310
3460	g10844	111.786723784158	5.15973372327085	0.962270143055258	5.36204283226374	8.22860214148723e-08	1.2086818568926e-06	22	0	0	0	3	21	15	4	52	16	517	66	571	22	104	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3461	g10845	310.155582896558	0.830900280067275	0.217168047407761	3.82607059365024	0.000130204965300567	0.000799575062671084	406	259	330	208	273	275	320	347	266	335	200	807	467	44	453	256	sp	P97411	ICA69_MOUSE	62.799	293	101	2	43	921	7	291	7.8e-124	377	P97411	reviewed	ICA69_MOUSE	Islet cell autoantigen 1 (69 kDa islet cell autoantigen) (ICA69) (Islet cell autoantigen p69) (ICAp69) (p69)	Ica1 Icap69	Mus musculus (Mouse)	478	GO:0000139; GO:0005794; GO:0005795; GO:0005829; GO:0006836; GO:0019904; GO:0030425; GO:0030667; GO:0030672; GO:0043254; GO:0046928; GO:0048471; GO:0051049; GO:0140090
3462	g10840	5.90789611634156	6.43678082007498	2.17338028166321	2.96164498886	0.00306000383060874	0.0113538602807727	0	0	0	0	0	0	0	0	10	0	0	19	11	0	51	0	sp	Q8CGU9	TPH2_RAT	63.768	414	144	2	169	1410	57	464	0	541	Q8CGU9	reviewed	TPH2_RAT	Tryptophan 5-hydroxylase 2 (EC 1.14.16.4) (Neuronal tryptophan hydroxylase) (Tryptophan 5-monooxygenase 2)	Tph2 Ntph	Rattus norvegicus (Rat)	485	GO:0004510; GO:0005506; GO:0007623; GO:0009072; GO:0014823; GO:0031667; GO:0042427; GO:0043005; GO:0043627; GO:0051384; GO:0051592; GO:0071285
3463	g10841	358.750073259229	2.78637330937211	0.477491117517511	5.83544532484402	5.36470869370102e-09	1.00983881916363e-07	167	71	81	70	260	108	152	56	375	463	151	676	406	259	142	1061	sp	P35992	PTP10_DROME	36.749	732	403	16	3193	5316	836	1531	1.57e-121	429	P35992	reviewed	PTP10_DROME	Tyrosine-protein phosphatase 10D (EC 3.1.3.48) (Receptor-linked protein-tyrosine phosphatase 10D) (DPTP10D)	Ptp10D CG1817	Drosophila melanogaster (Fruit fly)	1990	GO:0004725; GO:0005001; GO:0007411; GO:0007417; GO:0007424; GO:0007616; GO:0008045; GO:0016020; GO:0030424; GO:0030948; GO:0040037; GO:0042059; GO:0045177; GO:0060446; GO:0099156
3464	g19430	994.37042259449	1.63007763083277	0.329475737994657	4.94748912546394	7.51769024093229e-07	8.68435278762046e-06	772	636	658	511	611	756	625	622	820	824	590	1165	1110	817	873	1772	sp	A5D8M6	SBDS_XENLA	66.534	251	56	2	7	681	2	250	7.89e-109	316	A5D8M6	reviewed	SBDS_XENLA	Ribosome maturation protein SBDS (Shwachman-Bodian-Diamond syndrome protein homolog)	sbds	Xenopus laevis (African clawed frog)	250	GO:0000922; GO:0002244; GO:0005654; GO:0005730; GO:0005737; GO:0042256; GO:0043022
3465	g19431	99.8543446463119	4.43988271053129	1.23936333108575	3.58238992486707	0.000340465093201623	0.00179724131024771	6340	0	0	14	0	0	15	14	5	793	21	239	13982	20	11	29	sp	Q8C1R0	TSSK5_MOUSE	45.695	302	162	2	40	942	2	302	3.32e-82	268	Q8C1R0	reviewed	TSSK5_MOUSE	Testis-specific serine/threonine-protein kinase 5 (TSK-5) (TSSK-5) (Testis-specific kinase 5) (EC 2.7.11.1)	Tssk5	Mus musculus (Mouse)	372	GO:0000287; GO:0004674; GO:0005524; GO:0006468; GO:0007283; GO:0030154; GO:0106310
3466	g19434	484.020681559367	-1.32959421636782	0.283462724228103	-4.69054342149726	2.72480394219986e-06	2.75296692103582e-05	864	996	958	967	812	895	939	959	215	125	163	392	365	45	520	80	sp	Q96NN9	AIFM3_HUMAN	46.743	522	247	3	100	1572	65	586	1.34e-171	501	Q96NN9	reviewed	AIFM3_HUMAN	Apoptosis-inducing factor 3 (EC 1.-.-.-) (Apoptosis-inducing factor-like protein)	AIFM3 AIFL	Homo sapiens (Human)	605	GO:0005737; GO:0005739; GO:0005743; GO:0005783; GO:0005829; GO:0016651; GO:0046872; GO:0051537; GO:0097194
3467	g22770	127.549408449569	-1.25988415316912	0.364715519201131	-3.45442978661495	0.000551457788488224	0.00268642110622761	198	235	184	177	286	217	360	270	46	52	65	51	25	46	68	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3468	g19439	15569.0519644598	2.58665934530432	0.489228766187562	5.28721842229661	1.24190317419812e-07	1.74819659543371e-06	3388	4161	13058	2759	9663	5690	2615	7524	18686	39824	11767	12120	13089	14330	6425	18173	sp	O77404	TYPX_TRYBB	41.844	141	74	3	22	444	10	142	3.23e-31	112	O77404	reviewed	TYPX_TRYBB	Tryparedoxin (TryX)		Trypanosoma brucei brucei	144	GO:0004791; GO:0005634; GO:0030178; GO:0031397
3469	g22779	963.907508703291	-0.508874695983564	0.213865116119059	-2.37941888428533	0.0173399588997539	0.0484216340679467	814	1424	1541	1684	1417	1739	1940	1500	506	529	402	935	867	249	685	750	sp	Q9DBU0	TM9S1_MOUSE	64.202	514	157	5	73	1536	34	546	0	611	Q9DBU0	reviewed	TM9S1_MOUSE	Transmembrane 9 superfamily member 1	Tm9sf1	Mus musculus (Mouse)	606	GO:0000421; GO:0005765; GO:0006914; GO:0016020; GO:0031410; GO:0072657
3470	g22778	1403.48237016733	1.27768772121964	0.300354309201342	4.25393504297335	2.1004625637392e-05	0.00016700498592042	1030	805	1284	906	1100	1123	1164	1441	1094	1736	733	1992	1626	909	853	2192	sp	Q63187	ELOA1_RAT	44.762	210	108	5	1858	2469	485	692	1.28e-47	186	Q63187	reviewed	ELOA1_RAT	Elongin-A (EloA) (Elongin 110 kDa subunit) (RNA polymerase II transcription factor SIII subunit A1) (SIII p110) (Transcription elongation factor B polypeptide 3)	Eloa Tceb3	Rattus norvegicus (Rat)	773	GO:0003690; GO:0006357; GO:0006367; GO:0006368; GO:0008023; GO:0070449; GO:0090734
3471	g16555	1907.23179587542	2.22475998445028	0.566642824951639	3.92621222132328	8.62940253397625e-05	0.000563329404019323	654	973	1009	519	981	973	884	1383	633	1195	506	2037	1188	2809	760	4241	sp	A4IG61	MID51_DANRE	24.412	340	191	11	301	1200	136	449	1.66e-20	97.1	A4IG61	reviewed	MID51_DANRE	Mitochondrial dynamics protein MID51 (Mitochondrial dynamics protein of 51 kDa homolog) (Mitochondrial elongation factor 1) (Smith-Magenis syndrome chromosomal region candidate gene 7 protein-like)	mief1 mid51 smcr7l zgc:162279	Danio rerio (Zebrafish) (Brachydanio rerio)	468	GO:0000166; GO:0005739; GO:0005741; GO:0007005; GO:0010636; GO:0090141; GO:0090314
3472	g8256	66.0237372065878	-1.26948357531944	0.327154692110446	-3.88037709968368	0.000104294635518545	0.000661093415464326	74	140	121	96	128	123	108	237	39	24	20	37	16	7	75	28	sp	Q32NG4	GALD1_XENLA	50.495	101	49	1	94	393	12	112	7.63e-27	106	Q32NG4	reviewed	GALD1_XENLA	Glutamine amidotransferase-like class 1 domain-containing protein 1 (Ferry endosomal RAB5 effector complex subunit 5) (Fy-5) (Parkinson disease 7 domain-containing protein 1)	gatd1 pddc1	Xenopus laevis (African clawed frog)	229	GO:0005576; GO:0005769
3473	g13327	634.694238465318	-5.02147179167675	0.369207883751192	-13.6006624253471	3.96822935354456e-42	1.95938955541558e-39	781	1727	1111	2144	1919	1749	2107	1440	49	26	20	53	12	20	33	12	sp	Q93127	GPR18_AMPAM	38.082	365	207	6	49	1128	24	374	1.61e-63	211	Q93127	reviewed	GPR18_AMPAM	Probable G-protein coupled receptor No18		Amphibalanus amphitrite (Striped barnacle) (Balanus amphitrite)	379	GO:0004989; GO:0005886; GO:0071880
3474	g16130	4644.39971680651	2.17046803303579	0.425054988783405	5.10632292364835	3.28488143278861e-07	4.14010315872214e-06	1528	2336	2267	1911	3771	2221	1888	2186	6755	8774	1475	5103	4323	3462	1852	9224	sp	P50516	VATA_MOUSE	83.902	615	99	0	10	1854	3	617	0	1098	P50516	reviewed	VATA_MOUSE	V-type proton ATPase catalytic subunit A (V-ATPase subunit A) (EC 7.1.2.2) (V-ATPase 69 kDa subunit) (Vacuolar proton pump subunit alpha)	Atp6v1a Atp6a1 Atp6a2 Atp6v1a1	Mus musculus (Mouse)	617	GO:0000221; GO:0005524; GO:0005654; GO:0005737; GO:0005739; GO:0005764; GO:0005829; GO:0005886; GO:0005902; GO:0006879; GO:0016324; GO:0016887; GO:0030141; GO:0030665; GO:0033176; GO:0033180; GO:0036295; GO:0043209; GO:0046933; GO:0046961; GO:0097401; GO:0098850; GO:1902495; GO:1902600; GO:1904949
3475	g13323	137.045764073027	-1.67047110906592	0.322579046166579	-5.17848610725723	2.2369372924941e-07	2.94440884768003e-06	227	324	281	235	353	241	273	330	74	59	24	101	116	0	69	36	sp	Q6TEN6	WDR91_DANRE	53.388	369	160	5	772	1851	357	722	5.72e-126	391	Q6TEN6	reviewed	WDR91_DANRE	WD repeat-containing protein 91	wdr91 hspc049l	Danio rerio (Zebrafish) (Brachydanio rerio)	724	GO:0005829; GO:0010008; GO:0031901; GO:0031902; GO:0035014; GO:0045022; GO:0051898; GO:0141039
3476	g21338	517.430834248624	6.33466116351089	0.807470876963026	7.84506456423065	4.32730795910497e-15	2.30833710162007e-13	14	9	36	0	0	35	32	14	959	981	39	948	445	484	160	1539	sp	Q86VB7	C163A_HUMAN	31.405	121	70	4	7	369	717	824	6.74e-06	48.1	Q86VB7	reviewed	C163A_HUMAN	Scavenger receptor cysteine-rich type 1 protein M130 (Hemoglobin scavenger receptor) (CD antigen CD163) [Cleaved into: Soluble CD163 (sCD163)]	CD163 M130	Homo sapiens (Human)	1156	GO:0005044; GO:0005576; GO:0005829; GO:0005886; GO:0006953; GO:0009897; GO:0030666; GO:0097110
3477	g21332	1520.8987885991	3.60968312849656	0.82787979730918	4.36015366026439	1.29971143348143e-05	0.000109009333948396	518	990	17	18	134	108	9	816	2609	5092	1928	1251	1444	1322	331	642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3478	g12497	206.100080544389	2.79225732372863	1.01184385356847	2.75957334116443	0.00578768943450617	0.0194644665456314	19	0	144	0	0	134	150	148	152	101	224	323	1190	37838	474	112110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3479	g12496	30.7492622208557	8.80438695079848	1.90600293559715	4.6192934891992	3.85048895086611e-06	3.74489220842569e-05	0	0	0	0	0	0	0	0	0	0	0	12	48	54	18	124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3480	g15440	46.3638423206782	3.55990088522605	0.744624355887461	4.7808010268255	1.74598104535996e-06	1.85223911575988e-05	8	12	15	0	0	17	23	5	14	41	82	323	166	5	55	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3481	g13957	8069.55267619116	-1.25162713804283	0.295861483550311	-4.23044974635906	2.33224544195688e-05	0.000181977514083321	6695	13922	18081	16947	16744	18018	14435	16595	4742	4372	5936	3851	4560	1101	2047	2400	sp	P48059	LIMS1_HUMAN	69.536	302	91	1	37	942	8	308	2.9e-146	418	P48059	reviewed	LIMS1_HUMAN	LIM and senescent cell antigen-like-containing domain protein 1 (Particularly interesting new Cys-His protein 1) (PINCH-1) (Renal carcinoma antigen NY-REN-48)	LIMS1 PINCH PINCH1	Homo sapiens (Human)	325	GO:0005737; GO:0005829; GO:0005886; GO:0005911; GO:0005925; GO:0008270; GO:0010628; GO:0010811; GO:0019901; GO:0033209; GO:0043123; GO:0043547; GO:0045184; GO:0045216; GO:0045892; GO:0048471; GO:0051894; GO:0071560; GO:0098609; GO:1900026; GO:2001046
3482	g13956	179.098229024132	-3.30090719781119	0.519980906015926	-6.34813155564234	2.17945675836328e-10	5.44861374982906e-09	56	406	333	451	552	459	651	621	29	8	22	55	38	0	76	13	sp	Q9HAR2	AGRL3_HUMAN	29.797	443	280	13	1426	2697	698	1128	2.53e-42	172	Q9HAR2	reviewed	AGRL3_HUMAN	Adhesion G protein-coupled receptor L3 (Calcium-independent alpha-latrotoxin receptor 3) (CIRL-3) (Latrophilin-3) (Lectomedin-3)	ADGRL3 KIAA0768 LEC3 LPHN3	Homo sapiens (Human)	1447	GO:0001764; GO:0004930; GO:0005509; GO:0005886; GO:0005911; GO:0007166; GO:0007186; GO:0007189; GO:0007416; GO:0016020; GO:0030246; GO:0030424; GO:0098742; GO:0098978
