gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.IDs
3464	g19370	684.477902429591	1.4343968424894	0.437349220350716	3.27975168525313	0.00103898490086372	0.00492017423549064	995	2798	708	385	325	396	625	477	388	512	315	417	sp	Q920Q6	MSI2H_MOUSE	67.358	193	63	0	1	579	1	193	2.22e-93	289	Q920Q6	reviewed	MSI2H_MOUSE	RNA-binding protein Musashi homolog 2 (Musashi-2)	Msi2 Msi2h	Mus musculus (Mouse)	346	GO:0003727; GO:0003729; GO:0005737; GO:0005829; GO:0006417; GO:0007417; GO:0008266; GO:0042802; GO:0043231; GO:0048864
3465	g8394	8.24844512735058	-6.24307189075874	1.50274402279558	-4.15444799384039	3.26073767028846e-05	0.000252668667821794	0	0	0	0	0	0	22	13	45	17	0	22	sp	Q5EAL3	SWET1_XENTR	33.01	206	136	2	1	615	1	205	1.58e-32	120	Q5EAL3	reviewed	SWET1_XENTR	Sugar transporter SWEET1 (Solute carrier family 50 member 1)	slc50a1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	214	GO:0000139; GO:0005886; GO:0051119
3466	g20143	395.286653188357	0.92688690558067	0.372632068740631	2.4874050929466	0.0128678782274191	0.0393703608216972	594	556	926	117	298	287	458	390	317	258	277	297	sp	P82451	ABCC9_RABIT	36.487	1617	916	24	37	4782	5	1545	0	1005	P82451	reviewed	ABCC9_RABIT	ATP-binding cassette sub-family C member 9 (Sulfonylurea receptor 2)	ABCC9 SUR2	Oryctolagus cuniculus (Rabbit)	1549	GO:0005524; GO:0005886; GO:0006813; GO:0008281; GO:0016887; GO:0032991; GO:0140359
3467	g22542	2604.62523165616	3.16041848339946	0.930858812327013	3.39516416619494	0.000685874611441436	0.00344310962800656	6945	2588	2136	398	2745	8781	85	101	166	71	2557	373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3468	g22543	80.7340559775279	3.7185456213835	0.894528232972746	4.15699078499269	3.22466992331451e-05	0.000250137259533647	562	137	81	4	50	50	29	13	13	7	0	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3469	g22541	366.304667192278	3.48716025035171	0.89262822490536	3.90662109157643	9.35957487120276e-05	0.000639092878171004	1050	408	268	61	436	1155	15	15	33	4	250	71	sp	Q54MC6	LRLA_DICDI	36.047	86	49	3	4	243	181	266	2.4e-06	48.1	Q54MC6	reviewed	LRLA_DICDI	Latrophilin receptor-like protein A	lrlA DDB_G0286037	Dictyostelium discoideum (Social amoeba)	306	GO:0004930; GO:0007166; GO:0016020
3470	g22544	34.3153929743295	3.35943021355446	1.19847140979315	2.80309583199342	0.00506146272631226	0.0184050408667655	249	56	20	0	17	29	0	6	14	0	10	10	sp	Q54MC6	LRLA_DICDI	25.108	231	147	6	10	684	57	267	6.07e-13	70.9	Q54MC6	reviewed	LRLA_DICDI	Latrophilin receptor-like protein A	lrlA DDB_G0286037	Dictyostelium discoideum (Social amoeba)	306	GO:0004930; GO:0007166; GO:0016020
3471	g23496	296.518337277565	-0.971969334000837	0.26568860282232	-3.65830270352562	0.000253891076964776	0.00149230571237896	285	213	216	208	62	107	630	406	646	491	330	376	sp	Q15477	SKI2_HUMAN	58.065	992	410	3	880	3846	256	1244	0	1126	Q15477	reviewed	SKI2_HUMAN	Superkiller complex protein 2 (Ski2) (EC 3.6.4.13) (Helicase-like protein) (HLP)	SKIC2 DDX13 SKI2W SKIV2 SKIV2L W	Homo sapiens (Human)	1246	GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0005829; GO:0016887; GO:0034458; GO:0055087; GO:0070478; GO:0072344
3472	g23495	1967.90150141438	-2.50412535323078	0.800325111904275	-3.12888514427908	0.00175470882393705	0.00762331009763887	986	501	700	302	145	620	15031	9224	2069	185	271	1170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3473	g23490	1612.80238202748	4.78488084108971	0.984968231591629	4.85790372483154	1.18635065758046e-06	1.41041306438436e-05	1242	7873	2673	61	69	5430	16	414	115	21	60	144	sp	Q9JHA8	VWA7_MOUSE	28.667	300	166	11	55	921	26	288	3.31e-22	100	Q9JHA8	reviewed	VWA7_MOUSE	von Willebrand factor A domain-containing protein 7 (Protein G7c)	Vwa7 D17h6s56e-3 G7c	Mus musculus (Mouse)	891	GO:0005576
3474	g23499	2171.41329026237	-1.08761590416102	0.321906525435556	-3.37866994988503	0.000728373963710671	0.00362619722016179	1014	855	1295	1461	1334	687	6281	3652	2820	2930	3576	2815	sp	Q61001	LAMA5_MOUSE	34.302	172	90	6	127	606	593	753	1.97e-15	81.6	Q61001	reviewed	LAMA5_MOUSE	Laminin subunit alpha-5 (Laminin-10 subunit alpha) (Laminin-11 subunit alpha) (Laminin-15 subunit alpha)	Lama5	Mus musculus (Mouse)	3718	GO:0001658; GO:0001738; GO:0001755; GO:0001822; GO:0001942; GO:0005178; GO:0005201; GO:0005576; GO:0005604; GO:0005610; GO:0005615; GO:0007229; GO:0007411; GO:0007517; GO:0009887; GO:0009888; GO:0016331; GO:0030155; GO:0030324; GO:0030334; GO:0031012; GO:0031594; GO:0034446; GO:0036484; GO:0042475; GO:0043083; GO:0043259; GO:0045995; GO:0048705; GO:0048754; GO:0050678; GO:0060271; GO:0060445; GO:0062023; GO:0072659; GO:0098965; GO:0098978; GO:0099173
3475	g8440	512.078196887347	2.14196763946708	0.510677675798853	4.19436317852822	2.7363925932491e-05	0.000217549238459764	523	367	282	1006	1142	325	316	156	156	254	256	248	sp	O00160	MYO1F_HUMAN	48.624	109	54	1	55	375	990	1098	1.84e-21	92	O00160	reviewed	MYO1F_HUMAN	Unconventional myosin-If (Myosin-Ie)	MYO1F	Homo sapiens (Human)	1098	GO:0000146; GO:0003779; GO:0005516; GO:0005524; GO:0005737; GO:0005829; GO:0005886; GO:0005902; GO:0006897; GO:0007015; GO:0015629; GO:0016461; GO:0051015
3476	g8441	3903.16145982696	2.22199279154049	0.493297868609896	4.50436325176516	6.65722493466095e-06	6.42543810730711e-05	3608	2984	2268	7580	8665	2959	2648	1568	941	1800	1321	1997	sp	E9Q634	MYO1E_MOUSE	70.525	933	271	2	7	2796	9	940	0	1392	E9Q634	reviewed	MYO1E_MOUSE	Unconventional myosin-Ie (Unconventional myosin 1E)	Myo1e Myr3	Mus musculus (Mouse)	1107	GO:0000146; GO:0001570; GO:0001701; GO:0001822; GO:0003094; GO:0005516; GO:0005524; GO:0005737; GO:0005856; GO:0005886; GO:0005902; GO:0005903; GO:0005912; GO:0006897; GO:0007015; GO:0015629; GO:0016459; GO:0016887; GO:0030097; GO:0032437; GO:0032835; GO:0032836; GO:0032991; GO:0035091; GO:0035166; GO:0044877; GO:0045334; GO:0048008; GO:0051015; GO:0072015
3477	g8447	511.368977229626	2.08155893140082	0.490438970426474	4.24427718211452	2.19299147931342e-05	0.000179976885980761	479	722	1074	225	264	1536	221	107	195	213	305	342	sp	Q9JJZ6	KLF13_MOUSE	81.633	98	18	0	478	771	163	260	8.4e-55	182	Q9JJZ6	reviewed	KLF13_MOUSE	Krueppel-like factor 13 (Basic transcription element-binding protein 3) (BTE-binding protein 3) (Erythroid transcription factor FKLF-2) (RANTES factor of late activated T-lymphocytes 1) (RFLAT-1) (Transcription factor BTEB3)	Klf13 Bteb3 Fklf2	Mus musculus (Mouse)	289	GO:0000978; GO:0000981; GO:0001228; GO:0003677; GO:0005634; GO:0006357; GO:0006366; GO:0008285; GO:0045647; GO:0045944; GO:0046872
3478	g20569	583.682886223755	-1.00904137926638	0.254328580854418	-3.96747143351527	7.2639215647962e-05	0.000513080205400693	288	459	437	390	204	233	830	1059	669	1098	1122	793	sp	Q9H1K0	RBNS5_HUMAN	32.821	521	303	7	34	1548	10	499	1.47e-70	243	Q9H1K0	reviewed	RBNS5_HUMAN	Rabenosyn-5 (110 kDa protein) (FYVE finger-containing Rab5 effector protein rabenosyn-5) (RAB effector RBSN) (Zinc finger FYVE domain-containing protein 20)	RBSN ZFYVE20	Homo sapiens (Human)	784	GO:0005768; GO:0005829; GO:0005886; GO:0008270; GO:0010008; GO:0015031; GO:0016197; GO:0031267; GO:0031901; GO:0034498; GO:0043231; GO:0070062; GO:0090160; GO:1903358
3479	g20561	634.680817528333	3.62402683305469	0.882645100744805	4.10587089872998	4.02794409841504e-05	0.000303733412498767	2013	3720	859	17	39	445	75	310	64	63	53	111	sp	B8NCQ5	APRA_ASPFN	31.353	303	125	17	1	777	1	264	1.56e-13	72.4	B8NCQ5	reviewed	APRA_ASPFN	Ribosomally synthesized cyclic peptide asperipin-2a precursor aprA (Asperipin-2a biosynthesis cluster protein A) [Cleaved into: FYYTGY-I; FYYTGY-II; FYYTGY-III; FYYTGY-IV; FYYTGY-V; FYYTGY-VI; FYYTGY-VII; FYYTGY-VIII; FYYTGY-IX; FYYTGY-X; FYYTGY-XI]	aprA AFLA_041400 G4B84_010544	Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / IAM 13836 / NRRL 3357 / JCM 12722 / SRRC 167)	277	
3480	g2128	1354.91274407196	1.41838475716801	0.332436017615099	4.26663984048276	1.98439127191917e-05	0.000164881718620282	1736	1475	1541	1095	1963	1616	1739	857	946	998	415	676	sp	Q5RCM6	SOCS6_PONAB	58.788	165	64	2	1048	1530	371	535	1.15e-55	198	Q5RCM6	reviewed	SOCS6_PONAB	Suppressor of cytokine signaling 6 (SOCS-6)	SOCS6	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	535	GO:0001772; GO:0005942; GO:0009968; GO:0010498; GO:0016567; GO:0035556; GO:0040008; GO:0046854; GO:0046935; GO:0050868
3481	g9713	3614.7301827772	7.36021956311469	0.83356657999473	8.82979205231719	1.04870511488515e-18	1.24691796907202e-16	16517	3981	1224	42	9080	3799	51	74	41	22	56	66	sp	Q9VD83	BURS_DROME	32.143	140	75	3	13	378	8	145	7.88e-17	75.9	Q9VD83	reviewed	BURS_DROME	Bursicon (Bursicon subunit alpha) (Cuticle-tanning hormone)	Burs burs-alpha CG13419	Drosophila melanogaster (Fruit fly)	173	GO:0005179; GO:0005576; GO:0005615; GO:0007298; GO:0007593; GO:0009887; GO:0030709; GO:0031395; GO:0036122; GO:0036335; GO:0038098; GO:0043195; GO:0046982; GO:0048018; GO:0048067
3482	g2120	75.537526991853	-2.24819407608403	0.695571232510475	-3.23215505616842	0.00122860369521023	0.00564475837257102	36	29	62	13	9	0	277	116	39	233	202	82	sp	Q6DEY8	TBC31_XENTR	53.958	1099	448	10	4	3177	1	1082	0	1202	Q6DEY8	reviewed	TBC31_XENTR	TBC1 domain family member 31	tbc1d31	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	1088	GO:0005737; GO:0005813; GO:0034451; GO:0036064; GO:0060090; GO:0060271
3483	g13858	1182.16554639347	1.28521636809707	0.242759600019301	5.2941937949926	1.19542609764599e-07	1.83142508583994e-06	1836	1477	1227	1311	1282	1237	918	619	1112	786	761	748	sp	Q8BKC5	IPO5_MOUSE	55.128	390	172	1	1	1161	707	1096	1.15e-154	467	Q8BKC5	reviewed	IPO5_MOUSE	Importin-5 (Imp5) (Importin subunit beta-3) (Karyopherin beta-3) (Ran-binding protein 5) (RanBP5)	Ipo5 Kpnb3 Ranbp5	Mus musculus (Mouse)	1097	GO:0002753; GO:0005634; GO:0005654; GO:0005737; GO:0005794; GO:0005829; GO:0006606; GO:0006607; GO:0006610; GO:0008139; GO:0031267; GO:0031965; GO:0042307; GO:0061608; GO:0071230
3484	g13859	743.255353086613	1.02751451355737	0.296957770800355	3.4601368093114	0.000539901007566351	0.00282341161505359	1035	883	688	727	732	905	679	380	756	496	797	392	sp	Q8BKC5	IPO5_MOUSE	70.739	352	103	0	34	1089	334	685	0	538	Q8BKC5	reviewed	IPO5_MOUSE	Importin-5 (Imp5) (Importin subunit beta-3) (Karyopherin beta-3) (Ran-binding protein 5) (RanBP5)	Ipo5 Kpnb3 Ranbp5	Mus musculus (Mouse)	1097	GO:0002753; GO:0005634; GO:0005654; GO:0005737; GO:0005794; GO:0005829; GO:0006606; GO:0006607; GO:0006610; GO:0008139; GO:0031267; GO:0031965; GO:0042307; GO:0061608; GO:0071230
3485	g13850	450.399065691225	-2.15769786158956	0.229850844840925	-9.38738277461132	6.15096417456226e-21	9.48773080840386e-19	178	197	217	131	54	115	1257	1019	497	1024	747	907	sp	Q8WVM7	STAG1_HUMAN	57.803	974	367	8	151	2946	82	1053	0	1079	Q8WVM7	reviewed	STAG1_HUMAN	Cohesin subunit SA-1 (SCC3 homolog 1) (Stromal antigen 1)	STAG1 SA1 SCC3	Homo sapiens (Human)	1258	GO:0000775; GO:0000785; GO:0003682; GO:0005634; GO:0005654; GO:0005694; GO:0005829; GO:0007062; GO:0008278; GO:0016363; GO:0016604; GO:0030892; GO:0034087; GO:0051301; GO:0090307; GO:0097431
3486	g13851	77.434492541933	-2.58568288912395	0.324879154582474	-7.9589067277862	1.73566011493407e-15	1.24794653761813e-13	23	22	26	16	8	22	287	219	76	147	104	171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3487	g13852	1036.04127419346	-2.38575735145443	0.430433882257142	-5.54268018805541	2.97876617412654e-08	5.35970021380475e-07	209	677	299	192	227	125	4453	1239	967	2183	2917	1493	sp	O15440	MRP5_HUMAN	43.216	877	413	8	373	2919	590	1409	0	677	O15440	reviewed	MRP5_HUMAN	ATP-binding cassette sub-family C member 5 (EC 7.6.2.-) (EC 7.6.2.2) (Multi-specific organic anion transporter C) (MOAT-C) (Multidrug resistance-associated protein 5) (SMRP) (pABC11)	ABCC5 MRP5	Homo sapiens (Human)	1437	GO:0005524; GO:0005796; GO:0005886; GO:0006805; GO:0006855; GO:0008514; GO:0008559; GO:0010008; GO:0015216; GO:0015232; GO:0015562; GO:0015865; GO:0016020; GO:0016323; GO:0016324; GO:0016887; GO:0022884; GO:0030213; GO:0034634; GO:0034775; GO:0035351; GO:0042626; GO:0042908; GO:0042910; GO:0043225; GO:0055085; GO:0070730; GO:0070731; GO:0098838; GO:0140115; GO:0150104; GO:1901505
3488	g13853	62.8704942595136	-3.00546717328439	0.532326545783384	-5.64590888260415	1.64310857148976e-08	3.14789600739658e-07	14	30	18	9	5	1	251	60	68	161	172	131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3489	g13854	257.649419787656	-2.04904062548312	0.428418602518985	-4.7828003112734	1.72869839086454e-06	1.95966205150329e-05	73	187	130	41	63	37	1153	285	227	657	460	444	sp	Q9R1X5	MRP5_MOUSE	35.294	204	132	0	151	762	87	290	5.89e-28	118	Q9R1X5	reviewed	MRP5_MOUSE	ATP-binding cassette sub-family C member 5 (EC 7.6.2.-) (EC 7.6.2.2) (Multi-specific organic anion transporter C) (MOAT-C) (Multidrug resistance-associated protein 5) (SMRP)	Abcc5 Abcc5a Mrp5	Mus musculus (Mouse)	1436	GO:0005524; GO:0005796; GO:0005886; GO:0008559; GO:0010008; GO:0015216; GO:0015232; GO:0015562; GO:0016020; GO:0016323; GO:0016324; GO:0016887; GO:0022884; GO:0030213; GO:0034634; GO:0035351; GO:0042626; GO:0048471; GO:0055085; GO:0070730; GO:0070731; GO:0098838; GO:0140115; GO:0140359; GO:1901505
3490	g15588	832.475546086199	1.29934351031157	0.434754237571054	2.98868509613828	0.00280180735958055	0.0113144366566011	1324	397	550	1826	852	822	982	397	358	932	330	648	sp	Q9VBW3	CAD96_DROME	49.084	273	130	5	898	1710	508	773	1.38e-81	274	Q9VBW3	reviewed	CAD96_DROME	Tyrosine kinase receptor Cad96Ca (EC 2.7.10.1) (Cadherin-96Ca) (Tyrosine kinase receptor HD-14)	Cad96Ca HD-14 CG10244	Drosophila melanogaster (Fruit fly)	773	GO:0004713; GO:0004714; GO:0005509; GO:0005524; GO:0005886; GO:0006468; GO:0007030; GO:0007156; GO:0016339; GO:0042060; GO:0043235; GO:0045177; GO:0045792; GO:0051897; GO:0090303
3491	g4609	101.731479812128	-1.58591612949277	0.346034286715089	-4.58311846651935	4.58092334678004e-06	4.64188229305668e-05	50	68	62	56	9	33	216	133	131	209	264	152	sp	Q1JQA5	NENF_BOVIN	63.366	101	37	0	1	303	41	141	1.14e-40	135	Q1JQA5	reviewed	NENF_BOVIN	Neudesin (Neuron-derived neurotrophic factor) (SCIRP10-related protein) (Spinal cord injury-related protein 10)	NENF	Bos taurus (Bovine)	169	GO:0000165; GO:0005615; GO:0005739; GO:0005783; GO:0008083; GO:0012505; GO:0016020; GO:0032099; GO:0043410; GO:0046872
3492	g4603	206.723993782758	-1.42730768474788	0.330901877169147	-4.31338648471398	1.60772705255776e-05	0.000137510190130379	162	120	95	98	70	42	517	228	188	443	495	343	sp	Q5BJN8	SDE2_RAT	33.019	212	117	3	4	564	4	215	1.02e-25	110	Q5BJN8	reviewed	SDE2_RAT	UBL fusion protein SDE2 (Replication stress response regulator SDE2)	Sde2	Rattus norvegicus (Rat)	448	GO:0000479; GO:0003684; GO:0005634; GO:0005737; GO:0006260; GO:0016485; GO:0016567; GO:0030515; GO:0031571; GO:0034644; GO:0045292; GO:0051301
3493	g22950	17935.1818384051	0.853916370201845	0.234629804112588	3.63941986582442	0.000273252952981424	0.00158974727351894	17847	24741	16807	21795	15895	18239	16601	10932	16385	15100	16389	16253	sp	P05388	RLA0_HUMAN	73.091	275	74	0	1	825	1	275	2.37e-141	404	P05388	reviewed	RLA0_HUMAN	Large ribosomal subunit protein uL10 (60S acidic ribosomal protein P0) (60S ribosomal protein L10E)	RPLP0	Homo sapiens (Human)	317	GO:0000027; GO:0002181; GO:0003723; GO:0003735; GO:0005634; GO:0005737; GO:0005783; GO:0005829; GO:0005925; GO:0006412; GO:0014069; GO:0016020; GO:0022625; GO:0022626; GO:0036464; GO:0070062; GO:0070180; GO:0098794; GO:1990904
3494	g5554	461.019845460481	3.86221003543298	1.02184561096569	3.77964145853992	0.000157054347677086	0.00099836555566339	482	1919	1444	107	385	407	16	301	65	8	0	23	sp	P41383	TBA2_PATVU	84.318	440	48	1	1	1257	1	440	0	736	P41383	reviewed	TBA2_PATVU	Tubulin alpha-2/alpha-4 chain (EC 3.6.5.-)	TUB2; TUB4	Patella vulgata (Common limpet)	452	GO:0000226; GO:0000278; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0016787; GO:0046872
3495	g3385	626.887770234281	1.25374572491183	0.29558560573627	4.24156555860998	2.21966032293541e-05	0.000181834815469884	792	636	665	621	904	590	748	508	329	484	357	350	sp	O08654	PHAF1_RAT	57.757	419	160	6	1	1236	1	409	4.11e-169	483	O08654	reviewed	PHAF1_RAT	Phagosome assembly factor 1	Phaf1	Rattus norvegicus (Rat)	422	GO:0000407; GO:0005802; GO:0030165; GO:0030425; GO:0030672; GO:0035254; GO:0043001
3496	g3387	321.993586419573	-0.961327257736587	0.335020654500804	-2.86945668818243	0.00411177641359411	0.0154916970639108	186	356	267	217	70	94	762	376	691	645	282	406	sp	Q501V0	KPSH1_DANRE	61.804	377	105	5	1	1023	1	374	8.03e-164	469	Q501V0	reviewed	KPSH1_DANRE	Serine/threonine-protein kinase H1 homolog (EC 2.7.11.1)	pskh1 si:ch211-201b11.4 zgc:113034	Danio rerio (Zebrafish) (Brachydanio rerio)	422	GO:0004674; GO:0005524; GO:0106310
3497	g3381	454.535020689547	2.05730731217217	0.477061202584117	4.31245991295931	1.61448161161785e-05	0.000137957147939712	1106	968	436	76	630	518	277	184	152	267	178	236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3498	g12811	1448.94833004258	3.36432270304355	0.469619892851962	7.16392715524103	7.83980737372263e-13	3.59098994095361e-11	2615	719	1354	1159	2604	3819	409	368	217	265	216	403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3499	g12817	161.441988220565	0.876084181984885	0.303679139837545	2.8849007622109	0.00391537061491542	0.0148353335056432	124	278	258	123	107	196	178	95	84	171	120	187	sp	Q8N414	PGBD5_HUMAN	23.391	466	281	19	409	1710	94	515	3.57e-17	88.6	Q8N414	reviewed	PGBD5_HUMAN	PiggyBac transposable element-derived protein 5 (EC 3.1.-.-) (PiggyBac domain-related protein 5) (PiggyBac transposase 5)	PGBD5	Homo sapiens (Human)	524	GO:0004519; GO:0004803; GO:0005634; GO:0005654; GO:0098038
3500	g12816	36.6500320793665	1.40768622193684	0.415800664381482	3.38548333978933	0.000710530224883238	0.00354911125614941	36	90	45	26	30	49	36	36	10	22	13	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3501	g12819	326.14328519981	4.55871473676355	1.09011211689031	4.18187695204038	2.89112432766454e-05	0.000227741804018876	522	2129	552	19	157	229	57	77	44	0	0	21	sp	P79739	CP26A_DANRE	42.457	464	250	6	109	1461	28	487	5.5e-125	377	P79739	reviewed	CP26A_DANRE	Cytochrome P450 26A1 (EC 1.14.13.-) (Cytochrome P450RAI) (Retinoic acid 4-hydroxylase) (Retinoic acid-metabolizing cytochrome)	cyp26a1 cyp26	Danio rerio (Zebrafish) (Brachydanio rerio)	492	GO:0001568; GO:0001756; GO:0001944; GO:0003131; GO:0003151; GO:0004497; GO:0005506; GO:0005789; GO:0007507; GO:0008401; GO:0016125; GO:0020037; GO:0021661; GO:0021797; GO:0030902; GO:0030917; GO:0031016; GO:0034653; GO:0034672; GO:0042573; GO:0042574; GO:0048854; GO:0055014; GO:0062182; GO:0071299
3502	g12818	11248.4277719303	5.60894324135074	0.531115955371337	10.5606754695012	4.53387460565011e-26	1.51523768533644e-23	19978	10374	7319	7658	28540	24303	736	1007	402	444	218	531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3503	g85	543.228956599351	2.68679344574142	0.752880793654435	3.56868373902845	0.000358779199521918	0.00200151103980589	619	4111	355	104	85	287	198	259	205	168	67	167	sp	Q66JF1	SOX11_XENTR	71.277	94	26	1	139	417	31	124	1.71e-39	147	Q66JF1	reviewed	SOX11_XENTR	Transcription factor Sox-11	sox11	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	383	GO:0000981; GO:0003677; GO:0005634; GO:0007399; GO:0030154; GO:0043565
3504	g81	224.839204002545	1.55509914482468	0.363375882197053	4.27958821984056	1.87239410701839e-05	0.000156730503011878	544	268	128	292	243	225	135	147	81	125	174	153	sp	Q9PWA0	RGS17_CHICK	66.917	133	44	0	319	717	72	204	2.92e-64	202	Q9PWA0	reviewed	RGS17_CHICK	Regulator of G-protein signaling 17 (RGS17)	RGS17	Gallus gallus (Chicken)	210	GO:0005096; GO:0005634; GO:0005737; GO:0009968; GO:0016020; GO:0043005; GO:0045202
3505	g83	377.758362439301	-0.72645243512944	0.254359945497566	-2.85600169361725	0.00429012845722057	0.0160231681017094	260	428	400	176	100	185	978	464	474	502	584	510	sp	Q8K2L8	TPC12_MOUSE	42.256	594	309	4	787	2544	229	796	1.81e-133	420	Q8K2L8	reviewed	TPC12_MOUSE	Trafficking protein particle complex subunit 12 (Tetratricopeptide repeat protein 15) (TPR repeat protein 15)	Trappc12 Ttc15	Mus musculus (Mouse)	797	GO:0000776; GO:0005634; GO:0005654; GO:0005737; GO:0005793; GO:0005794; GO:0006888; GO:0007030; GO:0030008; GO:0048208; GO:0048471; GO:0051310; GO:0090234; GO:0099022; GO:1905342; GO:1990072
3506	g6143	157.886591390181	-0.981533622606213	0.349479326936284	-2.8085598974075	0.0049763624258068	0.018156748043258	140	135	161	72	32	49	314	269	252	377	98	243	sp	Q9D6U8	F162A_MOUSE	46.753	77	41	0	346	576	64	140	2.66e-17	78.6	Q9D6U8	reviewed	F162A_MOUSE	Protein FAM162A (E2-induced gene 5 protein homolog) (Growth and transformation-dependent protein) (HGTD-P)	Fam162a E2ig5	Mus musculus (Mouse)	155	GO:0005739; GO:0005829; GO:0006919; GO:0031966; GO:0043065; GO:0051402; GO:0071456; GO:0090200
3507	g6144	65.2992445929724	-1.52360739094848	0.459421137165523	-3.31636328347589	0.000911971961306255	0.00438421896262493	37	52	66	24	3	11	187	112	72	128	119	106	sp	P12027	PSGP_ONCMY	31.776	107	73	0	285	605	115	221	1.94e-10	63.2	P12027	reviewed	PSGP_ONCMY	Polysialoglycoprotein (PSGP) (Apopolysialoglycoprotein) (apoPSGP)		Oncorhynchus mykiss (Rainbow trout) (Salmo gairdneri)	542	
3508	g6146	894.173017062811	1.0640861985205	0.230666269102086	4.61309840690045	3.96710360753531e-06	4.0864337217574e-05	1328	827	925	1164	916	851	914	513	730	731	600	735	sp	O35345	IMA7_MOUSE	69.606	533	153	5	1	1572	4	536	0	725	O35345	reviewed	IMA7_MOUSE	Importin subunit alpha-7 (Importin alpha-S2) (Karyopherin subunit alpha-6)	Kpna6 Kpna5	Mus musculus (Mouse)	536	GO:0005634; GO:0005654; GO:0005829; GO:0006366; GO:0006606; GO:0006607; GO:0008139; GO:0019079; GO:0030682; GO:0042564; GO:0043657; GO:0045944; GO:0060135; GO:0061608; GO:0075506; GO:1900017; GO:1903902
3509	g6149	616.232876962963	1.37066817544856	0.386687375304029	3.54464164849159	0.00039314719571598	0.0021572293831214	840	588	299	760	824	893	340	430	370	511	294	512	sp	Q496A3	SPAS1_HUMAN	35.366	164	83	5	289	741	131	284	5.74e-17	82	Q496A3	reviewed	SPAS1_HUMAN	Spermatogenesis-associated serine-rich protein 1	SPATS1	Homo sapiens (Human)	300	
