gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.IDs
g11370	81.00515206	3.303261186	0.76304771	4.329036238	1.50E-05	0.000129196	287	86	234	121	55	36	55	4	14	9	0	37	sp	Q9D7Z6	CLCA1_MOUSE	38.095	126	78	0	88	465	21	146	3.04E-34	107	Q9D7Z6	reviewed	CLCA1_MOUSE	Calcium-activated chloride channel regulator 1 (EC 3.4.-.-) (Calcium-activated chloride channel family member 3) (mCLCA3) (Protein gob-5)	Clca1 Clca3 Gob5	Mus musculus (Mouse)	913	GO:0005229; GO:0005254; GO:0005576; GO:0005886; GO:0005902; GO:0006508; GO:0006816; GO:0006821; GO:0008237; GO:0016020; GO:0030141; GO:0042589; GO:0046872; GO:0071456
g21051	182.1531723	-2.075411546	0.37115773	-5.591723898	2.25E-08	4.17E-07	51	97	78	83	12	57	427	402	225	594	195	341	sp	Q96LD8	SENP8_HUMAN	50.962	208	99	3	25	642	5	211	2.12E-62	196	Q96LD8	reviewed	SENP8_HUMAN	"Sentrin-specific protease 8 (EC 3.4.22.-) (Deneddylase-1) (NEDD8-specific protease 1) (Protease, cysteine 2) (Sentrin/SUMO-specific protease SENP8)"	SENP8 DEN1 NEDP1 PRSC2 FKSG8	Homo sapiens (Human)	212	GO:0000338; GO:0005829; GO:0006508; GO:0008234; GO:0016579; GO:0019784; GO:0043687
g8939	34.55383979	-1.6968664	0.5719918	-2.966592179	0.003011201	0.011972492	12	20	32	7	0	20	68	46	30	102	68	72	sp	P0C872	JMJD7_MOUSE	54.967	302	126	1	58	963	20	311	2.73E-129	374	P0C872	reviewed	JMJD7_MOUSE	Bifunctional peptidase and (3S)-lysyl hydroxylase Jmjd7 (EC 1.14.11.63) (EC 3.4.-.-) (JmjC domain-containing protein 7) (Jumonji domain-containing protein 7) (L-lysine (3S)-hydroxylase Jmjd7)	Jmjd7	Mus musculus (Mouse)	316	GO:0004175; GO:0004177; GO:0004497; GO:0005634; GO:0005737; GO:0006508; GO:0016706; GO:0035064; GO:0046872; GO:0106155
g1986	267.7273344	0.983571525	0.310823306	3.164407256	0.001553992	0.00687038	384	225	237	310	318	253	427	253	200	217	134	138	sp	Q96DT6	ATG4C_HUMAN	41.791	268	95	5	886	1521	11	273	2.48E-62	221	Q96DT6	reviewed	ATG4C_HUMAN	Cysteine protease ATG4C (EC 3.4.22.-) (AUT-like 3 cysteine endopeptidase) (Autophagy-related cysteine endopeptidase 3) (Autophagin-3) (Autophagy-related protein 4 homolog C) (HsAPG4C)	ATG4C APG4C AUTL1 AUTL3	Homo sapiens (Human)	458	GO:0000045; GO:0000423; GO:0004197; GO:0005737; GO:0006508; GO:0006914; GO:0008234; GO:0015031; GO:0016485; GO:0019786; GO:0034727; GO:0035973; GO:0051697
g17554	641.4833464	1.313471372	0.307483175	4.271685342	1.94E-05	0.000161641	1485	1339	709	375	294	833	558	425	385	379	482	441	sp	Q6ICB0	DESI1_HUMAN	56.604	159	69	0	19	495	9	167	8.69E-57	190	Q6ICB0	reviewed	DESI1_HUMAN	Desumoylating isopeptidase 1 (DeSI-1) (EC 3.4.-.-) (PPPDE peptidase domain-containing protein 2) (Palmitoyl protein thioesterase DESI1) (EC 3.1.2.22) (Polyubiquitinated substrate transporter) (POST) (S-depalmitoylase DESI1)	DESI1 FAM152B PPPDE2	Homo sapiens (Human)	168	GO:0005634; GO:0005829; GO:0006508; GO:0006611; GO:0008474; GO:0016926; GO:0016929; GO:0032434; GO:0032991; GO:0042802; GO:0052816; GO:0061676; GO:0070646
g12071	40.96691052	3.710757401	1.207724022	3.072520985	0.002122589	0.008916752	12	94	126	16	0	164	0	5	19	7	8	0	sp	P29787	TRY5_AEDAE	40.329	243	125	8	61	777	34	260	7.77E-49	165	P29787	reviewed	TRY5_AEDAE	Trypsin 5G1 (EC 3.4.21.4)	AAEL013712	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	266	GO:0004252; GO:0005615; GO:0006508; GO:0007586
g19004	607.3505702	3.495085882	0.715586199	4.88422763	1.04E-06	1.25E-05	1716	333	983	121	662	1858	132	83	346	20	55	63	sp	Q9Y5R2	MMP24_HUMAN	39.602	553	285	15	229	1785	80	617	1.67E-108	343	Q9Y5R2	reviewed	MMP24_HUMAN	Matrix metalloproteinase-24 (MMP-24) (EC 3.4.24.-) (Membrane-type matrix metalloproteinase 5) (MT-MMP 5) (MTMMP5) (Membrane-type-5 matrix metalloproteinase) (MT5-MMP) (MT5MMP) [Cleaved into: Processed matrix metalloproteinase-24]	MMP24 MT5MMP	Homo sapiens (Human)	645	GO:0004222; GO:0005615; GO:0005886; GO:0006508; GO:0008047; GO:0008270; GO:0010001; GO:0030198; GO:0030574; GO:0031012; GO:0032588; GO:0044331; GO:0045296; GO:0050965; GO:0070062; GO:0097150; GO:0098742
g16586	139.9637383	3.784870473	0.891995948	4.243147607	2.20E-05	0.000180721	189	996	92	34	18	189	54	24	16	44	0	13	sp	P58873	RHBL3_MOUSE	38.095	147	87	2	190	630	31	173	1.15E-22	97.8	P58873	reviewed	RHBL3_MOUSE	Rhomboid-related protein 3 (EC 3.4.21.105) (Ventrhoid transmembrane protein)	Rhbdl3 Rhbdl4 Vrho	Mus musculus (Mouse)	404	GO:0004252; GO:0005509; GO:0006508; GO:0016020
g18353	254.6534988	-1.135631881	0.255969802	-4.436585373	9.14E-06	8.48E-05	117	150	237	168	61	109	447	410	310	444	464	446	sp	O02467	ASPG_SPOFR	58.805	318	129	2	67	1017	4	320	6.77E-108	321	O02467	reviewed	ASPG_SPOFR	N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase (EC 3.5.1.26) (Aspartylglucosaminidase) (AGA) (Glycosylasparaginase) (N4-(N-acetyl-beta-glucosaminyl)-L-asparagine amidase) [Cleaved into: Glycosylasparaginase alpha chain; Glycosylasparaginase beta chain]		Spodoptera frugiperda (Fall armyworm)	320	GO:0003948; GO:0004067; GO:0005764; GO:0006508; GO:0008798
g21154	1474.734777	2.359828243	0.365999864	6.44762054	1.14E-10	3.46E-09	2618	1106	1712	1508	2601	2089	798	370	707	491	597	536	sp	A6QR55	UBP4_BOVIN	67.982	228	70	1	1	675	1	228	5.19E-103	330	A6QR55	reviewed	UBP4_BOVIN	Ubiquitin carboxyl-terminal hydrolase 4 (EC 3.4.19.12) (Deubiquitinating enzyme 4) (Ubiquitin thioesterase 4) (Ubiquitin-specific-processing protease 4)	USP4	Bos taurus (Bovine)	963	GO:0000244; GO:0004843; GO:0005634; GO:0005737; GO:0006508; GO:0016579; GO:0031397; GO:0031647; GO:0034394; GO:0046872; GO:1904263
g21155	1542.828729	2.404028118	0.365141245	6.583830643	4.58E-11	1.51E-09	2805	1163	1756	1495	2763	2235	831	513	698	440	455	645	sp	B2GUZ1	UBP4_RAT	46.121	464	227	7	1	1332	489	949	1.16E-121	381	B2GUZ1	reviewed	UBP4_RAT	Ubiquitin carboxyl-terminal hydrolase 4 (EC 3.4.19.12) (Deubiquitinating enzyme 4) (Ubiquitin thioesterase 4) (Ubiquitin-specific-processing protease 4)	Usp4	Rattus norvegicus (Rat)	961	GO:0000244; GO:0004843; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0006508; GO:0016579; GO:0031397; GO:0031647; GO:0031685; GO:0034394; GO:0042802; GO:0046872; GO:1904263
g11915	1902.267162	4.393134738	0.968340879	4.53676472	5.71E-06	5.63E-05	2599	13744	2725	67	21	2357	168	455	170	49	61	322	sp	A0A2S3R7M0	MARTX_VIBVL	19.732	299	240	0	161	1057	815	1113	5.17E-13	74.7	A0A2S3R7M0	reviewed	MARTX_VIBVL	Multifunctional-autoprocessing repeats-in-toxin (MARTX) (EC 3.4.22.-) [Cleaved into: Actin cross-linking toxin F1 (EC 6.3.2.-); N-epsilon-fatty acyltransferase F2 (EC 2.3.1.-) (Rho inactivation domain-containing toxin F2) (RIDvc); ABH effector region toxin F5; Cysteine protease domain-containing toxin F3 (EC 3.4.22.-)]	CRN52_02910	Vibrio vulnificus	5206	GO:0005576; GO:0006508; GO:0008234; GO:0008289; GO:0016020; GO:0016746; GO:0016874; GO:0020002; GO:0044164; GO:0046872; GO:0090729
g5810	176.4861681	-1.381738814	0.28052152	-4.925607183	8.41E-07	1.04E-05	77	140	73	97	61	54	410	360	168	367	321	250	sp	Q9CXT6	KDM8_MOUSE	28.696	230	146	8	148	795	189	414	1.34E-18	90.9	Q9CXT6	reviewed	KDM8_MOUSE	Bifunctional peptidase and arginyl-hydroxylase JMJD5 (EC 1.14.11.73) (EC 3.4.-.-) (JmjC domain-containing protein 5) (Jumonji C domain-containing protein 5) (L-arginine (3R)-hydroxylase KDM8) (Lysine-specific demethylase 8)	Kdm8 Jmjd5	Mus musculus (Mouse)	414	GO:0000086; GO:0001701; GO:0002039; GO:0003682; GO:0004175; GO:0004177; GO:0005634; GO:0005654; GO:0005694; GO:0005829; GO:0006508; GO:0031648; GO:0032922; GO:0035064; GO:0045892; GO:0045893; GO:0046872; GO:0048144; GO:0051864; GO:0106157; GO:1901796
g15068	41.72395828	-2.173631564	0.904139838	-2.404087811	0.016212878	0.047468172	19	23	5	10	8	14	118	22	17	247	0	123	sp	Q15485	FCN2_HUMAN	55.814	215	92	3	421	1065	102	313	9.45E-77	241	Q15485	reviewed	FCN2_HUMAN	Ficolin-2 (37 kDa elastin-binding protein) (Collagen/fibrinogen domain-containing protein 2) (EBP-37) (Ficolin-B) (Ficolin-beta) (Hucolin) (L-ficolin) (Serum lectin p35)	FCN2 FCNL	Homo sapiens (Human)	313	GO:0001867; GO:0002752; GO:0003823; GO:0005102; GO:0005576; GO:0005581; GO:0005615; GO:0006508; GO:0008228; GO:0009897; GO:0043394; GO:0043654; GO:0046872; GO:0048306; GO:0050829; GO:0050830; GO:0062023; GO:0070062; GO:0072562; GO:0097367; GO:1903028; GO:1905370; GO:2001065
g1332	96.71472845	-1.002799404	0.400413171	-2.504411636	0.012265524	0.037838617	93	115	62	61	8	26	185	143	130	172	174	135	sp	P47245	NRDC_RAT	45.028	362	184	8	1	1074	809	1159	1.16E-90	298	P47245	reviewed	NRDC_RAT	Nardilysin (EC 3.4.24.61) (N-arginine dibasic convertase) (NRD convertase) (NRD-C) (Nardilysin convertase)	Nrdc Nrd1	Rattus norvegicus (Rat)	1161	GO:0004222; GO:0005739; GO:0006508; GO:0008233; GO:0030425; GO:0031643; GO:0046872; GO:0050772; GO:0051044; GO:0120163
g23743	2254.463507	1.473155752	0.321659297	4.579863738	4.65E-06	4.71E-05	2549	1912	1911	4182	2804	2474	1483	1415	1408	1559	1345	1383	sp	P55866	CASP3_XENLA	38.764	178	89	5	538	1068	122	280	2.35E-27	112	P55866	reviewed	CASP3_XENLA	Caspase-3 (CASP-3) (EC 3.4.22.56) (Apopain) (Cysteine protease CPP32) (xCPP32) [Cleaved into: Caspase-3 subunit p17; Caspase-3 subunit p12]	casp3	Xenopus laevis (African clawed frog)	282	GO:0004175; GO:0005737; GO:0006508; GO:0097200
g9438	6985.562582	2.25781598	0.33388034	6.762350785	1.36E-11	4.94E-10	11852	9398	6462	6437	12090	8725	3191	3026	3246	2646	3190	2066	sp	Q9UDY8	MALT1_HUMAN	32.536	627	333	23	721	2424	120	715	9.98E-68	244	Q9UDY8	reviewed	MALT1_HUMAN	Mucosa-associated lymphoid tissue lymphoma translocation protein 1 (EC 3.4.22.-) (MALT lymphoma-associated translocation) (Paracaspase)	MALT1 MLT	Homo sapiens (Human)	824	GO:0001650; GO:0001923; GO:0002020; GO:0002096; GO:0002726; GO:0004175; GO:0004197; GO:0004842; GO:0005634; GO:0005737; GO:0005829; GO:0006508; GO:0006952; GO:0008233; GO:0009620; GO:0031398; GO:0031663; GO:0032449; GO:0032731; GO:0032743; GO:0032991; GO:0036094; GO:0042098; GO:0042113; GO:0042802; GO:0042981; GO:0043066; GO:0043123; GO:0043280; GO:0045087; GO:0048471; GO:0050852; GO:0050856; GO:0051092; GO:0051168; GO:0051603; GO:2000321
g9439	169.0144779	-1.159475788	0.308937101	-3.753112805	0.000174652	0.001087629	142	92	150	105	18	71	371	280	256	283	312	206	sp	Q1JP61	KDM8_BOVIN	28.358	268	166	11	94	840	145	405	2.79E-13	74.7	Q1JP61	reviewed	KDM8_BOVIN	Bifunctional peptidase and arginyl-hydroxylase JMJD5 (EC 1.14.11.73) (EC 3.4.-.-) (JmjC domain-containing protein 5) (Jumonji C domain-containing protein 5) (L-arginine (3R)-hydroxylase KDM8)	KDM8 JMJD5	Bos taurus (Bovine)	406	GO:0000086; GO:0001701; GO:0002039; GO:0003682; GO:0004175; GO:0004177; GO:0005634; GO:0005654; GO:0005694; GO:0005829; GO:0006508; GO:0031648; GO:0032922; GO:0035064; GO:0045892; GO:0045893; GO:0046872; GO:0048144; GO:0051864; GO:0106157; GO:1901796
g16352	171.2436713	2.501145124	0.97546014	2.56406697	0.010345358	0.03300566	228	747	363	72	11	259	53	19	0	27	37	225	sp	Q8IYS1	P20D2_HUMAN	44.11	399	198	6	115	1236	31	429	1.24E-77	250	Q8IYS1	reviewed	P20D2_HUMAN	Xaa-Arg dipeptidase (EC 3.4.13.4) (Beta-Ala-Lys dipeptidase)	PM20D2 ACY1L2	Homo sapiens (Human)	436	GO:0004180; GO:0005654; GO:0006508; GO:0016805; GO:0042802; GO:0051246
g7863	498.5672252	3.133159273	1.195163732	2.621531418	0.008753569	0.028759451	81	633	2188	0	21	1938	12	85	371	29	88	90	sp	O43895	XPP2_HUMAN	41.642	682	355	16	1	2031	28	671	1.98E-173	514	O43895	reviewed	XPP2_HUMAN	Xaa-Pro aminopeptidase 2 (EC 3.4.11.9) (Aminoacylproline aminopeptidase) (Membrane-bound aminopeptidase P) (Membrane-bound APP) (Membrane-bound AmP) (mAmP) (X-Pro aminopeptidase 2)	XPNPEP2	Homo sapiens (Human)	674	GO:0004177; GO:0005576; GO:0005886; GO:0006508; GO:0016020; GO:0046872; GO:0070006; GO:0070062; GO:0098552
g13659	123.9936476	1.393263356	0.38636021	3.606125375	0.000310803	0.001769979	183	122	98	266	134	82	118	102	69	107	74	37	sp	Q5XJY4	PARL_MOUSE	48.901	364	155	9	4	1059	28	372	8.01E-111	331	Q5XJY4	reviewed	PARL_MOUSE	"Presenilin-associated rhomboid-like protein, mitochondrial (EC 3.4.21.105) (Mitochondrial intramembrane-cleaving protease PARL) [Cleaved into: P-beta (Pbeta)]"	Parl Psarl	Mus musculus (Mouse)	377	GO:0004175; GO:0004252; GO:0005634; GO:0005739; GO:0005743; GO:0006465; GO:0006508; GO:0008053; GO:0016485; GO:0030162; GO:0033619; GO:0090201; GO:1901524; GO:1903214; GO:2000377; GO:2001243
g22278	441.4228191	1.82781508	0.452143737	4.042553135	5.29E-05	0.000387881	657	1563	692	202	106	663	285	315	202	245	164	209	sp	P37892	CBPE_LOPAM	48.984	443	200	9	1	1296	1	428	2.67E-134	397	P37892	reviewed	CBPE_LOPAM	Carboxypeptidase E (CPE) (EC 3.4.17.10) (Carboxypeptidase H) (CPH) (Enkephalin convertase) (Prohormone-processing carboxypeptidase)	cpe	Lophius americanus (American angler) (Anglerfish)	454	GO:0004181; GO:0005576; GO:0006508; GO:0008270; GO:0030658
g2743	94.59135317	-2.841360396	0.334900361	-8.484196281	2.17E-17	2.07E-15	17	18	32	33	4	19	309	237	179	234	142	140	sp	Q54P70	Y4757_DICDI	32.847	137	80	6	1624	2016	635	765	2.51E-08	61.6	Q54P70	reviewed	Y4757_DICDI	OTU domain-containing protein DDB_G0284757 (EC 3.1.2.-)	DDB_G0284757	Dictyostelium discoideum (Social amoeba)	766	GO:0004843; GO:0006508; GO:0016579
g10952	111.4007456	0.681358337	0.277084241	2.459029554	0.013931315	0.042029161	175	171	110	96	83	82	158	65	62	123	85	142	sp	E1C1R4	UBP47_CHICK	60.87	115	44	1	103	447	1253	1366	3.02E-33	127	E1C1R4	reviewed	UBP47_CHICK	Ubiquitin carboxyl-terminal hydrolase 47 (EC 3.4.19.12) (Deubiquitinating enzyme 47) (Ubiquitin thioesterase 47) (Ubiquitin-specific-processing protease 47)	USP47	Gallus gallus (Chicken)	1375	GO:0004843; GO:0005634; GO:0005737; GO:0005829; GO:0006284; GO:0006508; GO:0006974; GO:0016579; GO:0035520
g14094	172.6024442	-1.10166876	0.355692744	-3.097248332	0.001953262	0.008333455	105	69	192	47	32	143	355	294	321	259	238	247	sp	Q9CZR2	NALD2_MOUSE	28.879	651	356	19	304	2058	82	691	1.11E-66	237	Q9CZR2	reviewed	NALD2_MOUSE	N-acetylated-alpha-linked acidic dipeptidase 2 (EC 3.4.17.21) (Glutamate carboxypeptidase III) (GCPIII) (N-acetylaspartylglutamate peptidase II) (NAAG-peptidase II) (N-acetylated-alpha-linked acidic dipeptidase II) (NAALADase II)	Naalad2	Mus musculus (Mouse)	740	GO:0004180; GO:0004181; GO:0005886; GO:0006508; GO:0008233; GO:0016020; GO:0016805; GO:0046395; GO:0046872; GO:0050129
g14093	1430.711931	-0.655718576	0.240190974	-2.729988406	0.006333655	0.02214963	1092	945	1173	1218	383	1042	2548	1911	2090	1592	2677	1775	sp	O15484	CAN5_HUMAN	43.029	416	228	4	1	1233	228	639	8.58E-118	360	O15484	reviewed	CAN5_HUMAN	Calpain-5 (EC 3.4.22.-) (Calpain htra-3) (New calpain 3) (nCL-3)	CAPN5 NCL3	Homo sapiens (Human)	640	GO:0004198; GO:0005737; GO:0005925; GO:0006508; GO:0007165; GO:0009986; GO:0045202; GO:0070062
g23157	2249.646717	4.702921947	0.657734417	7.150183756	8.67E-13	3.89E-11	4066	13090	2993	155	1185	3017	311	145	122	260	103	303	sp	P80646	CTRB_GADMO	32.468	231	136	9	1570	2229	18	239	1.13E-22	102	P80646	reviewed	CTRB_GADMO	Chymotrypsin B (EC 3.4.21.1) [Cleaved into: Chymotrypsin B chain A; Chymotrypsin B chain B]		Gadus morhua (Atlantic cod)	245	GO:0004252; GO:0005576; GO:0006508; GO:0007586
g588	3188.363266	4.977763388	1.101685204	4.518317365	6.23E-06	6.08E-05	391	1791	10373	44	128	19193	17	150	413	56	315	340	sp	P80146	SEPR_THESR	51.235	324	152	4	160	1119	88	409	7.63E-99	302	P80146	reviewed	SEPR_THESR	Extracellular serine proteinase (EC 3.4.21.-)		Thermus sp. (strain Rt41A)	410	GO:0004252; GO:0005615; GO:0006508
g21213	2922.097767	4.427050931	0.861014696	5.141667096	2.72E-07	3.83E-06	2413	10420	4700	69	865	11456	41	369	372	99	546	296	sp	Q5G266	NETR_TRAPH	37.445	227	130	6	580	1239	280	501	2.79E-38	150	Q5G266	reviewed	NETR_TRAPH	Neurotrypsin (EC 3.4.21.-) (Serine protease 12)	PRSS12	Trachypithecus phayrei (Phayre's leaf monkey)	875	GO:0004252; GO:0005886; GO:0006508; GO:0006887; GO:0030424; GO:0030425; GO:0043083; GO:0043195
g21210	6536.648633	7.49775008	0.798400403	9.390964798	5.95E-21	9.25E-19	8741	8039	3917	572	19647	14783	97	87	14	21	207	79	sp	G5ECS8	ADT1_CAEEL	44.66	103	50	3	79	369	1263	1364	1.65E-12	67	G5ECS8	reviewed	ADT1_CAEEL	A disintegrin and metalloproteinase with thrombospondin motifs adt-1 (ADAMTS adt-1) (EC 3.4.24.-)	adt-1 C02B4.1	Caenorhabditis elegans	1461	GO:0004222; GO:0005576; GO:0006508; GO:0030198; GO:0031012; GO:0046872
g4026	4567.555525	-2.603997819	0.342174787	-7.61013938	2.74E-14	1.64E-12	837	1274	2321	536	561	1302	12906	12040	6745	6784	11178	7537	sp	Q9VT65	CANB_DROME	46.132	698	342	12	22	2067	246	925	0	604	Q9VT65	reviewed	CANB_DROME	Calpain-B (EC 3.4.22.-) (Calcium-activated neutral proteinase B) (CANP B) [Cleaved into: Calpain-B catalytic subunit 1; Calpain-B catalytic subunit 2]	CalpB CG8107	Drosophila melanogaster (Fruit fly)	925	GO:0004198; GO:0005509; GO:0005737; GO:0006508; GO:0007298; GO:0016020; GO:0016322; GO:0016540
g13110	626.9234167	3.318793256	1.067060418	3.110220564	0.001869477	0.008031052	1869	3701	265	29	391	308	16	647	25	11	73	18	sp	P17538	CTRB1_HUMAN	39.516	248	127	9	127	858	32	260	1.41E-44	164	P17538	reviewed	CTRB1_HUMAN	Chymotrypsinogen B (EC 3.4.21.1) [Cleaved into: Chymotrypsin B chain A; Chymotrypsin B chain B; Chymotrypsin B chain C]	CTRB1 CTRB	Homo sapiens (Human)	263	GO:0004252; GO:0005576; GO:0006508; GO:0007586
g23741	125.6294874	-0.923382211	0.341657067	-2.702658018	0.006878748	0.023690985	96	102	144	86	18	36	266	166	139	207	192	237	sp	Q9CXY9	GPI8_MOUSE	63.603	272	96	1	1	816	85	353	2.44E-130	379	Q9CXY9	reviewed	GPI8_MOUSE	GPI-anchor transamidase (GPI transamidase) (EC 3.-.-.-) (Phosphatidylinositol-glycan biosynthesis class K protein) (PIG-K)	Pigk	Mus musculus (Mouse)	395	GO:0003923; GO:0006508; GO:0016255; GO:0042765
g19522	568.7991699	1.524656695	0.415729939	3.667420969	0.000245009	0.001448307	791	892	897	133	572	1007	594	259	210	430	275	433	sp	Q8NFA0	UBP32_HUMAN	55.593	885	303	15	256	2886	516	1318	0	967	Q8NFA0	reviewed	UBP32_HUMAN	Ubiquitin carboxyl-terminal hydrolase 32 (EC 3.4.19.12) (Deubiquitinating enzyme 32) (Renal carcinoma antigen NY-REN-60) (Ubiquitin thioesterase 32) (Ubiquitin-specific-processing protease 32)	USP32 USP10	Homo sapiens (Human)	1604	GO:0000139; GO:0004843; GO:0005509; GO:0005794; GO:0005829; GO:0006508; GO:0016579; GO:1904263
g6550	213.7703264	1.444989068	0.297095687	4.863716078	1.15E-06	1.37E-05	374	292	297	166	265	178	220	137	86	140	87	185	sp	A3KQS4	MINY1_DANRE	53.571	308	138	1	190	1098	149	456	4.11E-111	340	A3KQS4	reviewed	MINY1_DANRE	Ubiquitin carboxyl-terminal hydrolase MINDY-1 (EC 3.4.19.12) (Deubiquitinating enzyme MINDY-1) (Protein FAM63A)	mindy1 fam63a si:ch211-210h11.5	Danio rerio (Zebrafish) (Brachydanio rerio)	520	GO:0004843; GO:0006508; GO:0036435; GO:1990380
g12005	80.48086137	2.871814427	1.07323074	2.675859273	0.007453794	0.025204911	54	223	255	15	0	243	32	41	45	10	0	14	sp	Q9W436	NEP_DROME	46.056	393	208	2	16	1185	458	849	1.11E-129	396	Q9W436	reviewed	NEP_DROME	Neprilysin-1 (EC 3.4.24.11)	Nep1 CG5905	Drosophila melanogaster (Fruit fly)	849	GO:0004222; GO:0005886; GO:0006508; GO:0008237; GO:0016020; GO:0046872
g3583	91.40387763	-2.381620213	0.419668186	-5.675007762	1.39E-08	2.73E-07	42	12	44	26	7	28	198	205	79	149	227	243	sp	Q7L266	ASGL1_HUMAN	51.325	302	136	5	61	957	12	305	3.02E-83	257	Q7L266	reviewed	ASGL1_HUMAN	Isoaspartyl peptidase/L-asparaginase (EC 3.4.19.5) (EC 3.5.1.1) (Asparaginase-like protein 1) (Beta-aspartyl-peptidase) (Isoaspartyl dipeptidase) (L-asparagine amidohydrolase) [Cleaved into: Isoaspartyl peptidase/L-asparaginase alpha chain; Isoaspartyl peptidase/L-asparaginase beta chain]	ASRGL1 ALP CRASH	Homo sapiens (Human)	308	GO:0001917; GO:0004067; GO:0005634; GO:0005737; GO:0005829; GO:0006508; GO:0008798; GO:0033345
g9400	476.3248566	0.52788868	0.162803044	3.242498839	0.001184864	0.005491332	619	579	621	380	240	535	577	499	410	471	357	532	sp	O76031	CLPX_HUMAN	67.093	313	66	5	286	1158	103	400	6.87E-118	347	O76031	reviewed	CLPX_HUMAN	"ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial"	CLPX	Homo sapiens (Human)	633	GO:0005524; GO:0005654; GO:0005739; GO:0005743; GO:0005759; GO:0005829; GO:0006508; GO:0008270; GO:0009368; GO:0009841; GO:0016504; GO:0016887; GO:0042645; GO:0046034; GO:0046983; GO:0051082; GO:0051603; GO:0140662
g5241	1478.760558	3.184013533	1.112371427	2.862365444	0.004204918	0.015763637	565	1693	6375	11	86	5743	12	217	962	27	423	273	sp	Q95M12	LGMN_BOVIN	48.798	416	207	5	67	1305	17	429	1.12E-138	407	Q95M12	reviewed	LGMN_BOVIN	"Legumain (EC 3.4.22.34) (Asparaginyl endopeptidase) (Protease, cysteine 1)"	LGMN PRSC1	Bos taurus (Bovine)	433	GO:0003014; GO:0004197; GO:0005764; GO:0006508; GO:0006624; GO:0019886; GO:0032801; GO:0043202; GO:0051603; GO:1901185
g8177	3582.092509	0.889394593	0.247593589	3.59215518	0.000327954	0.001856412	4780	4250	6166	4374	1542	3804	4456	2418	3188	2221	3839	2207	sp	Q9DEX3	CATD_CLUHA	55.409	379	155	4	58	1164	21	395	3.58E-150	433	Q9DEX3	reviewed	CATD_CLUHA	Cathepsin D (EC 3.4.23.5)	ctsd	Clupea harengus (Atlantic herring)	396	GO:0004190; GO:0005764; GO:0006508
g22714	1642.893735	2.412997591	0.934656405	2.581694812	0.009831648	0.031689902	444	1326	6938	73	94	6087	354	374	1189	87	641	885	sp	P07858	CATB_HUMAN	45.223	314	110	9	64	843	26	331	1.56E-70	224	P07858	reviewed	CATB_HUMAN	Cathepsin B (EC 3.4.22.1) (APP secretase) (APPS) (Cathepsin B1) [Cleaved into: Cathepsin B light chain; Cathepsin B heavy chain]	CTSB CPSB	Homo sapiens (Human)	339	GO:0004197; GO:0005518; GO:0005576; GO:0005615; GO:0005764; GO:0006508; GO:0006590; GO:0008233; GO:0008234; GO:0009897; GO:0016324; GO:0030574; GO:0030855; GO:0036021; GO:0042470; GO:0042981; GO:0043394; GO:0046697; GO:0046718; GO:0048471; GO:0051603; GO:0062023; GO:0070062; GO:0097067; GO:1904090; GO:1904813
g23904	22775.51883	2.622483342	0.476023226	5.509149977	3.61E-08	6.35E-07	24509	10510	16432	43861	42231	38818	10359	8848	5671	4913	9534	6869	sp	Q3SYW2	CO2_BOVIN	27.284	777	430	31	673	2778	25	741	3.78E-60	223	Q3SYW2	reviewed	CO2_BOVIN	Complement C2 (EC 3.4.21.43) (C3/C5 convertase) [Cleaved into: Complement C2b fragment; Complement C2a fragment]	C2	Bos taurus (Bovine)	750	GO:0004252; GO:0005576; GO:0006508; GO:0006956; GO:0006958; GO:0009617; GO:0045087; GO:0046872
g6127	39.84522166	-2.276808205	0.881670039	-2.582381283	0.009812111	0.031643884	0	9	48	0	9	6	115	66	76	118	74	42	sp	P20825	POL2_DROME	33.846	260	164	3	958	1734	376	628	1.04E-36	150	P20825	reviewed	POL2_DROME	Retrovirus-related Pol polyprotein from transposon 297 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]	pol	Drosophila melanogaster (Fruit fly)	1059	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
