gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.IDs
g12071	40.96691052	3.750862276	1.254665525	2.989531632	0.002794055	0.010981553	12	94	126	16	0	164	0	5	19	7	8	0	sp	P29787	TRY5_AEDAE	40.329	243	125	8	61	777	34	260	7.77E-49	165	P29787	reviewed	TRY5_AEDAE	Trypsin 5G1 (EC 3.4.21.4)	AAEL013712	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	266	GO:0004252; GO:0005615; GO:0006508; GO:0007586
g19004	607.3505702	3.766196088	0.716300068	5.257846892	1.46E-07	2.11E-06	1716	333	983	121	662	1858	132	83	346	20	55	63	sp	Q9Y5R2	MMP24_HUMAN	39.602	553	285	15	229	1785	80	617	1.67E-108	343	Q9Y5R2	reviewed	MMP24_HUMAN	Matrix metalloproteinase-24 (MMP-24) (EC 3.4.24.-) (Membrane-type matrix metalloproteinase 5) (MT-MMP 5) (MTMMP5) (Membrane-type-5 matrix metalloproteinase) (MT5-MMP) (MT5MMP) [Cleaved into: Processed matrix metalloproteinase-24]	MMP24 MT5MMP	Homo sapiens (Human)	645	GO:0004222; GO:0005615; GO:0005886; GO:0006508; GO:0008047; GO:0008270; GO:0010001; GO:0030198; GO:0030574; GO:0031012; GO:0032588; GO:0044331; GO:0045296; GO:0050965; GO:0070062; GO:0097150; GO:0098742
g16586	139.9637383	3.49792319	0.860727673	4.063913941	4.83E-05	0.00034266	189	996	92	34	18	189	54	24	16	44	0	13	sp	P58873	RHBL3_MOUSE	38.095	147	87	2	190	630	31	173	1.15E-22	97.8	P58873	reviewed	RHBL3_MOUSE	Rhomboid-related protein 3 (EC 3.4.21.105) (Ventrhoid transmembrane protein)	Rhbdl3 Rhbdl4 Vrho	Mus musculus (Mouse)	404	GO:0004252; GO:0005509; GO:0006508; GO:0016020
g18353	254.6534988	-1.12040042	0.26380492	-4.247079314	2.17E-05	0.00017324	117	150	237	168	61	109	447	410	310	444	464	446	sp	O02467	ASPG_SPOFR	58.805	318	129	2	67	1017	4	320	6.77E-108	321	O02467	reviewed	ASPG_SPOFR	N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase (EC 3.5.1.26) (Aspartylglucosaminidase) (AGA) (Glycosylasparaginase) (N4-(N-acetyl-beta-glucosaminyl)-L-asparagine amidase) [Cleaved into: Glycosylasparaginase alpha chain; Glycosylasparaginase beta chain]		Spodoptera frugiperda (Fall armyworm)	320	GO:0003948; GO:0004067; GO:0005764; GO:0006508; GO:0008798
g21154	1474.734777	2.293253746	0.356679358	6.429454622	1.28E-10	3.78E-09	2618	1106	1712	1508	2601	2089	798	370	707	491	597	536	sp	A6QR55	UBP4_BOVIN	67.982	228	70	1	1	675	1	228	5.19E-103	330	A6QR55	reviewed	UBP4_BOVIN	Ubiquitin carboxyl-terminal hydrolase 4 (EC 3.4.19.12) (Deubiquitinating enzyme 4) (Ubiquitin thioesterase 4) (Ubiquitin-specific-processing protease 4)	USP4	Bos taurus (Bovine)	963	GO:0000244; GO:0004843; GO:0005634; GO:0005737; GO:0006508; GO:0016579; GO:0031397; GO:0031647; GO:0034394; GO:0046872; GO:1904263
g21155	1542.828729	2.340982311	0.366839555	6.381488251	1.75E-10	4.98E-09	2805	1163	1756	1495	2763	2235	831	513	698	440	455	645	sp	B2GUZ1	UBP4_RAT	46.121	464	227	7	1	1332	489	949	1.16E-121	381	B2GUZ1	reviewed	UBP4_RAT	Ubiquitin carboxyl-terminal hydrolase 4 (EC 3.4.19.12) (Deubiquitinating enzyme 4) (Ubiquitin thioesterase 4) (Ubiquitin-specific-processing protease 4)	Usp4	Rattus norvegicus (Rat)	961	GO:0000244; GO:0004843; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0006508; GO:0016579; GO:0031397; GO:0031647; GO:0031685; GO:0034394; GO:0042802; GO:0046872; GO:1904263
g5810	176.4861681	-1.376621638	0.290801223	-4.733892187	2.20E-06	2.35E-05	77	140	73	97	61	54	410	360	168	367	321	250	sp	Q9CXT6	KDM8_MOUSE	28.696	230	146	8	148	795	189	414	1.34E-18	90.9	Q9CXT6	reviewed	KDM8_MOUSE	Bifunctional peptidase and arginyl-hydroxylase JMJD5 (EC 1.14.11.73) (EC 3.4.-.-) (JmjC domain-containing protein 5) (Jumonji C domain-containing protein 5) (L-arginine (3R)-hydroxylase KDM8) (Lysine-specific demethylase 8)	Kdm8 Jmjd5	Mus musculus (Mouse)	414	GO:0000086; GO:0001701; GO:0002039; GO:0003682; GO:0004175; GO:0004177; GO:0005634; GO:0005654; GO:0005694; GO:0005829; GO:0006508; GO:0031648; GO:0032922; GO:0035064; GO:0045892; GO:0045893; GO:0046872; GO:0048144; GO:0051864; GO:0106157; GO:1901796
g1332	96.71472845	-1.084765295	0.40839638	-2.656157956	0.007903658	0.025751784	93	115	62	61	8	26	185	143	130	172	174	135	sp	P47245	NRDC_RAT	45.028	362	184	8	1	1074	809	1159	1.16E-90	298	P47245	reviewed	NRDC_RAT	Nardilysin (EC 3.4.24.61) (N-arginine dibasic convertase) (NRD convertase) (NRD-C) (Nardilysin convertase)	Nrdc Nrd1	Rattus norvegicus (Rat)	1161	GO:0004222; GO:0005739; GO:0006508; GO:0008233; GO:0030425; GO:0031643; GO:0046872; GO:0050772; GO:0051044; GO:0120163
g23743	2254.463507	1.361279172	0.261608051	5.203506409	1.96E-07	2.74E-06	2549	1912	1911	4182	2804	2474	1483	1415	1408	1559	1345	1383	sp	P55866	CASP3_XENLA	38.764	178	89	5	538	1068	122	280	2.35E-27	112	P55866	reviewed	CASP3_XENLA	Caspase-3 (CASP-3) (EC 3.4.22.56) (Apopain) (Cysteine protease CPP32) (xCPP32) [Cleaved into: Caspase-3 subunit p17; Caspase-3 subunit p12]	casp3	Xenopus laevis (African clawed frog)	282	GO:0004175; GO:0005737; GO:0006508; GO:0097200
g9438	6985.562582	2.218480959	0.336981388	6.583393137	4.60E-11	1.46E-09	11852	9398	6462	6437	12090	8725	3191	3026	3246	2646	3190	2066	sp	Q9UDY8	MALT1_HUMAN	32.536	627	333	23	721	2424	120	715	9.98E-68	244	Q9UDY8	reviewed	MALT1_HUMAN	Mucosa-associated lymphoid tissue lymphoma translocation protein 1 (EC 3.4.22.-) (MALT lymphoma-associated translocation) (Paracaspase)	MALT1 MLT	Homo sapiens (Human)	824	GO:0001650; GO:0001923; GO:0002020; GO:0002096; GO:0002726; GO:0004175; GO:0004197; GO:0004842; GO:0005634; GO:0005737; GO:0005829; GO:0006508; GO:0006952; GO:0008233; GO:0009620; GO:0031398; GO:0031663; GO:0032449; GO:0032731; GO:0032743; GO:0032991; GO:0036094; GO:0042098; GO:0042113; GO:0042802; GO:0042981; GO:0043066; GO:0043123; GO:0043280; GO:0045087; GO:0048471; GO:0050852; GO:0050856; GO:0051092; GO:0051168; GO:0051603; GO:2000321
g9439	169.0144779	-1.183619157	0.318744508	-3.713378979	0.00020451	0.001192654	142	92	150	105	18	71	371	280	256	283	312	206	sp	Q1JP61	KDM8_BOVIN	28.358	268	166	11	94	840	145	405	2.79E-13	74.7	Q1JP61	reviewed	KDM8_BOVIN	Bifunctional peptidase and arginyl-hydroxylase JMJD5 (EC 1.14.11.73) (EC 3.4.-.-) (JmjC domain-containing protein 5) (Jumonji C domain-containing protein 5) (L-arginine (3R)-hydroxylase KDM8)	KDM8 JMJD5	Bos taurus (Bovine)	406	GO:0000086; GO:0001701; GO:0002039; GO:0003682; GO:0004175; GO:0004177; GO:0005634; GO:0005654; GO:0005694; GO:0005829; GO:0006508; GO:0031648; GO:0032922; GO:0035064; GO:0045892; GO:0045893; GO:0046872; GO:0048144; GO:0051864; GO:0106157; GO:1901796
g16352	171.2436713	2.758210018	1.002370042	2.751688402	0.00592889	0.020391414	228	747	363	72	11	259	53	19	0	27	37	225	sp	Q8IYS1	P20D2_HUMAN	44.11	399	198	6	115	1236	31	429	1.24E-77	250	Q8IYS1	reviewed	P20D2_HUMAN	Xaa-Arg dipeptidase (EC 3.4.13.4) (Beta-Ala-Lys dipeptidase)	PM20D2 ACY1L2	Homo sapiens (Human)	436	GO:0004180; GO:0005654; GO:0006508; GO:0016805; GO:0042802; GO:0051246
g7863	498.5672252	3.242787753	1.214354826	2.670379105	0.007576565	0.024888043	81	633	2188	0	21	1938	12	85	371	29	88	90	sp	O43895	XPP2_HUMAN	41.642	682	355	16	1	2031	28	671	1.98E-173	514	O43895	reviewed	XPP2_HUMAN	Xaa-Pro aminopeptidase 2 (EC 3.4.11.9) (Aminoacylproline aminopeptidase) (Membrane-bound aminopeptidase P) (Membrane-bound APP) (Membrane-bound AmP) (mAmP) (X-Pro aminopeptidase 2)	XPNPEP2	Homo sapiens (Human)	674	GO:0004177; GO:0005576; GO:0005886; GO:0006508; GO:0016020; GO:0046872; GO:0070006; GO:0070062; GO:0098552
g13659	123.9936476	1.33917735	0.39303967	3.407232026	0.000656253	0.003217527	183	122	98	266	134	82	118	102	69	107	74	37	sp	Q5XJY4	PARL_MOUSE	48.901	364	155	9	4	1059	28	372	8.01E-111	331	Q5XJY4	reviewed	PARL_MOUSE	"Presenilin-associated rhomboid-like protein, mitochondrial (EC 3.4.21.105) (Mitochondrial intramembrane-cleaving protease PARL) [Cleaved into: P-beta (Pbeta)]"	Parl Psarl	Mus musculus (Mouse)	377	GO:0004175; GO:0004252; GO:0005634; GO:0005739; GO:0005743; GO:0006465; GO:0006508; GO:0008053; GO:0016485; GO:0030162; GO:0033619; GO:0090201; GO:1901524; GO:1903214; GO:2000377; GO:2001243
g23669	213.1937419	5.775932491	2.263434025	2.551844864	0.010715422	0.032930321	221	2055	65	0	0	73	15	184	0	0	0	0	sp	O57460	TLL1_DANRE	47.826	46	22	2	462	596	228	272	1.59E-11	49.3	O57460	reviewed	TLL1_DANRE	Dorsal-ventral patterning tolloid-like protein 1 (EC 3.4.24.-) (Mini fin protein)	tll1 mfn tld tolloid	Danio rerio (Zebrafish) (Brachydanio rerio)	1022	GO:0001568; GO:0001707; GO:0001885; GO:0004222; GO:0005509; GO:0005576; GO:0005615; GO:0006508; GO:0008233; GO:0008237; GO:0008270; GO:0009953; GO:0016485; GO:0030513; GO:0035124; GO:0035162; GO:0036342; GO:0048264
g22278	441.4228191	1.724990205	0.42808718	4.02953016	5.59E-05	0.000386672	657	1563	692	202	106	663	285	315	202	245	164	209	sp	P37892	CBPE_LOPAM	48.984	443	200	9	1	1296	1	428	2.67E-134	397	P37892	reviewed	CBPE_LOPAM	Carboxypeptidase E (CPE) (EC 3.4.17.10) (Carboxypeptidase H) (CPH) (Enkephalin convertase) (Prohormone-processing carboxypeptidase)	cpe	Lophius americanus (American angler) (Anglerfish)	454	GO:0004181; GO:0005576; GO:0006508; GO:0008270; GO:0030658
g2743	94.59135317	-2.838799179	0.357057779	-7.950531658	1.86E-15	1.27E-13	17	18	32	33	4	19	309	237	179	234	142	140	sp	Q54P70	Y4757_DICDI	32.847	137	80	6	1624	2016	635	765	2.51E-08	61.6	Q54P70	reviewed	Y4757_DICDI	OTU domain-containing protein DDB_G0284757 (EC 3.1.2.-)	DDB_G0284757	Dictyostelium discoideum (Social amoeba)	766	GO:0004843; GO:0006508; GO:0016579
g10952	111.4007456	0.705896945	0.287642649	2.454076083	0.014124709	0.041283565	175	171	110	96	83	82	158	65	62	123	85	142	sp	E1C1R4	UBP47_CHICK	60.87	115	44	1	103	447	1253	1366	3.02E-33	127	E1C1R4	reviewed	UBP47_CHICK	Ubiquitin carboxyl-terminal hydrolase 47 (EC 3.4.19.12) (Deubiquitinating enzyme 47) (Ubiquitin thioesterase 47) (Ubiquitin-specific-processing protease 47)	USP47	Gallus gallus (Chicken)	1375	GO:0004843; GO:0005634; GO:0005737; GO:0005829; GO:0006284; GO:0006508; GO:0006974; GO:0016579; GO:0035520
g14094	172.6024442	-1.103905496	0.368166558	-2.998386116	0.002714136	0.010711342	105	69	192	47	32	143	355	294	321	259	238	247	sp	Q9CZR2	NALD2_MOUSE	28.879	651	356	19	304	2058	82	691	1.11E-66	237	Q9CZR2	reviewed	NALD2_MOUSE	N-acetylated-alpha-linked acidic dipeptidase 2 (EC 3.4.17.21) (Glutamate carboxypeptidase III) (GCPIII) (N-acetylaspartylglutamate peptidase II) (NAAG-peptidase II) (N-acetylated-alpha-linked acidic dipeptidase II) (NAALADase II)	Naalad2	Mus musculus (Mouse)	740	GO:0004180; GO:0004181; GO:0005886; GO:0006508; GO:0008233; GO:0016020; GO:0016805; GO:0046395; GO:0046872; GO:0050129
g14093	1430.711931	-0.658103689	0.248725257	-2.645906156	0.008147242	0.026365327	1092	945	1173	1218	383	1042	2548	1911	2090	1592	2677	1775	sp	O15484	CAN5_HUMAN	43.029	416	228	4	1	1233	228	639	8.58E-118	360	O15484	reviewed	CAN5_HUMAN	Calpain-5 (EC 3.4.22.-) (Calpain htra-3) (New calpain 3) (nCL-3)	CAPN5 NCL3	Homo sapiens (Human)	640	GO:0004198; GO:0005737; GO:0005925; GO:0006508; GO:0007165; GO:0009986; GO:0045202; GO:0070062
g14092	745.8273516	-0.639304317	0.25966678	-2.462018124	0.013815769	0.040545358	535	504	500	626	268	587	1284	1065	1012	876	1562	698	sp	O15484	CAN5_HUMAN	53.333	210	98	0	10	639	5	214	3.16E-77	247	O15484	reviewed	CAN5_HUMAN	Calpain-5 (EC 3.4.22.-) (Calpain htra-3) (New calpain 3) (nCL-3)	CAPN5 NCL3	Homo sapiens (Human)	640	GO:0004198; GO:0005737; GO:0005925; GO:0006508; GO:0007165; GO:0009986; GO:0045202; GO:0070062
g23157	2249.646717	4.502855998	0.662382606	6.797968364	1.06E-11	3.78E-10	4066	13090	2993	155	1185	3017	311	145	122	260	103	303	sp	P80646	CTRB_GADMO	32.468	231	136	9	1570	2229	18	239	1.13E-22	102	P80646	reviewed	CTRB_GADMO	Chymotrypsin B (EC 3.4.21.1) [Cleaved into: Chymotrypsin B chain A; Chymotrypsin B chain B]		Gadus morhua (Atlantic cod)	245	GO:0004252; GO:0005576; GO:0006508; GO:0007586
g588	3188.363266	4.903979129	1.116000874	4.394243091	1.11E-05	9.72E-05	391	1791	10373	44	128	19193	17	150	413	56	315	340	sp	P80146	SEPR_THESR	51.235	324	152	4	160	1119	88	409	7.63E-99	302	P80146	reviewed	SEPR_THESR	Extracellular serine proteinase (EC 3.4.21.-)		Thermus sp. (strain Rt41A)	410	GO:0004252; GO:0005615; GO:0006508
g21213	2922.097767	4.43699951	0.883047663	5.024643286	5.04E-07	6.36E-06	2413	10420	4700	69	865	11456	41	369	372	99	546	296	sp	Q5G266	NETR_TRAPH	37.445	227	130	6	580	1239	280	501	2.79E-38	150	Q5G266	reviewed	NETR_TRAPH	Neurotrypsin (EC 3.4.21.-) (Serine protease 12)	PRSS12	Trachypithecus phayrei (Phayre's leaf monkey)	875	GO:0004252; GO:0005886; GO:0006508; GO:0006887; GO:0030424; GO:0030425; GO:0043083; GO:0043195
g21210	6536.648633	7.382964049	0.756820167	9.755242222	1.75E-22	3.18E-20	8741	8039	3917	572	19647	14783	97	87	14	21	207	79	sp	G5ECS8	ADT1_CAEEL	44.66	103	50	3	79	369	1263	1364	1.65E-12	67	G5ECS8	reviewed	ADT1_CAEEL	A disintegrin and metalloproteinase with thrombospondin motifs adt-1 (ADAMTS adt-1) (EC 3.4.24.-)	adt-1 C02B4.1	Caenorhabditis elegans	1461	GO:0004222; GO:0005576; GO:0006508; GO:0030198; GO:0031012; GO:0046872
g4026	4567.555525	-2.613883718	0.352300453	-7.419473053	1.18E-13	5.92E-12	837	1274	2321	536	561	1302	12906	12040	6745	6784	11178	7537	sp	Q9VT65	CANB_DROME	46.132	698	342	12	22	2067	246	925	0	604	Q9VT65	reviewed	CANB_DROME	Calpain-B (EC 3.4.22.-) (Calcium-activated neutral proteinase B) (CANP B) [Cleaved into: Calpain-B catalytic subunit 1; Calpain-B catalytic subunit 2]	CalpB CG8107	Drosophila melanogaster (Fruit fly)	925	GO:0004198; GO:0005509; GO:0005737; GO:0006508; GO:0007298; GO:0016020; GO:0016322; GO:0016540
g13110	626.9234167	3.453132783	0.945553636	3.651969231	0.000260237	0.001467084	1869	3701	265	29	391	308	16	647	25	11	73	18	sp	P17538	CTRB1_HUMAN	39.516	248	127	9	127	858	32	260	1.41E-44	164	P17538	reviewed	CTRB1_HUMAN	Chymotrypsinogen B (EC 3.4.21.1) [Cleaved into: Chymotrypsin B chain A; Chymotrypsin B chain B; Chymotrypsin B chain C]	CTRB1 CTRB	Homo sapiens (Human)	263	GO:0004252; GO:0005576; GO:0006508; GO:0007586
g23741	125.6294874	-0.963530685	0.357018387	-2.698826503	0.006958444	0.023237892	96	102	144	86	18	36	266	166	139	207	192	237	sp	Q9CXY9	GPI8_MOUSE	63.603	272	96	1	1	816	85	353	2.44E-130	379	Q9CXY9	reviewed	GPI8_MOUSE	GPI-anchor transamidase (GPI transamidase) (EC 3.-.-.-) (Phosphatidylinositol-glycan biosynthesis class K protein) (PIG-K)	Pigk	Mus musculus (Mouse)	395	GO:0003923; GO:0006508; GO:0016255; GO:0042765
g19522	568.7991699	1.537356299	0.42905503	3.583121492	0.000339513	0.001834899	791	892	897	133	572	1007	594	259	210	430	275	433	sp	Q8NFA0	UBP32_HUMAN	55.593	885	303	15	256	2886	516	1318	0	967	Q8NFA0	reviewed	UBP32_HUMAN	Ubiquitin carboxyl-terminal hydrolase 32 (EC 3.4.19.12) (Deubiquitinating enzyme 32) (Renal carcinoma antigen NY-REN-60) (Ubiquitin thioesterase 32) (Ubiquitin-specific-processing protease 32)	USP32 USP10	Homo sapiens (Human)	1604	GO:0000139; GO:0004843; GO:0005509; GO:0005794; GO:0005829; GO:0006508; GO:0016579; GO:1904263
g6550	213.7703264	1.447381147	0.312415414	4.632873672	3.61E-06	3.64E-05	374	292	297	166	265	178	220	137	86	140	87	185	sp	A3KQS4	MINY1_DANRE	53.571	308	138	1	190	1098	149	456	4.11E-111	340	A3KQS4	reviewed	MINY1_DANRE	Ubiquitin carboxyl-terminal hydrolase MINDY-1 (EC 3.4.19.12) (Deubiquitinating enzyme MINDY-1) (Protein FAM63A)	mindy1 fam63a si:ch211-210h11.5	Danio rerio (Zebrafish) (Brachydanio rerio)	520	GO:0004843; GO:0006508; GO:0036435; GO:1990380
g12005	80.48086137	3.207250155	1.048535569	3.05879004	0.002222328	0.009064705	54	223	255	15	0	243	32	41	45	10	0	14	sp	Q9W436	NEP_DROME	46.056	393	208	2	16	1185	458	849	1.11E-129	396	Q9W436	reviewed	NEP_DROME	Neprilysin-1 (EC 3.4.24.11)	Nep1 CG5905	Drosophila melanogaster (Fruit fly)	849	GO:0004222; GO:0005886; GO:0006508; GO:0008237; GO:0016020; GO:0046872
g3583	91.40387763	-2.350345773	0.433379088	-5.423302232	5.85E-08	9.40E-07	42	12	44	26	7	28	198	205	79	149	227	243	sp	Q7L266	ASGL1_HUMAN	51.325	302	136	5	61	957	12	305	3.02E-83	257	Q7L266	reviewed	ASGL1_HUMAN	Isoaspartyl peptidase/L-asparaginase (EC 3.4.19.5) (EC 3.5.1.1) (Asparaginase-like protein 1) (Beta-aspartyl-peptidase) (Isoaspartyl dipeptidase) (L-asparagine amidohydrolase) [Cleaved into: Isoaspartyl peptidase/L-asparaginase alpha chain; Isoaspartyl peptidase/L-asparaginase beta chain]	ASRGL1 ALP CRASH	Homo sapiens (Human)	308	GO:0001917; GO:0004067; GO:0005634; GO:0005737; GO:0005829; GO:0006508; GO:0008798; GO:0033345
g9400	476.3248566	0.526669312	0.174744291	3.013942885	0.002578763	0.010263919	619	579	621	380	240	535	577	499	410	471	357	532	sp	O76031	CLPX_HUMAN	67.093	313	66	5	286	1158	103	400	6.87E-118	347	O76031	reviewed	CLPX_HUMAN	"ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial"	CLPX	Homo sapiens (Human)	633	GO:0005524; GO:0005654; GO:0005739; GO:0005743; GO:0005759; GO:0005829; GO:0006508; GO:0008270; GO:0009368; GO:0009841; GO:0016504; GO:0016887; GO:0042645; GO:0046034; GO:0046983; GO:0051082; GO:0051603; GO:0140662
g5241	1478.760558	3.22041263	1.132965663	2.842462694	0.004476647	0.016234429	565	1693	6375	11	86	5743	12	217	962	27	423	273	sp	Q95M12	LGMN_BOVIN	48.798	416	207	5	67	1305	17	429	1.12E-138	407	Q95M12	reviewed	LGMN_BOVIN	"Legumain (EC 3.4.22.34) (Asparaginyl endopeptidase) (Protease, cysteine 1)"	LGMN PRSC1	Bos taurus (Bovine)	433	GO:0003014; GO:0004197; GO:0005764; GO:0006508; GO:0006624; GO:0019886; GO:0032801; GO:0043202; GO:0051603; GO:1901185
g8177	3582.092509	0.887325368	0.259631953	3.417627754	0.000631694	0.003115517	4780	4250	6166	4374	1542	3804	4456	2418	3188	2221	3839	2207	sp	Q9DEX3	CATD_CLUHA	55.409	379	155	4	58	1164	21	395	3.58E-150	433	Q9DEX3	reviewed	CATD_CLUHA	Cathepsin D (EC 3.4.23.5)	ctsd	Clupea harengus (Atlantic herring)	396	GO:0004190; GO:0005764; GO:0006508
g22714	1642.893735	2.413452375	0.957741021	2.519942577	0.011737398	0.035514535	444	1326	6938	73	94	6087	354	374	1189	87	641	885	sp	P07858	CATB_HUMAN	45.223	314	110	9	64	843	26	331	1.56E-70	224	P07858	reviewed	CATB_HUMAN	Cathepsin B (EC 3.4.22.1) (APP secretase) (APPS) (Cathepsin B1) [Cleaved into: Cathepsin B light chain; Cathepsin B heavy chain]	CTSB CPSB	Homo sapiens (Human)	339	GO:0004197; GO:0005518; GO:0005576; GO:0005615; GO:0005764; GO:0006508; GO:0006590; GO:0008233; GO:0008234; GO:0009897; GO:0016324; GO:0030574; GO:0030855; GO:0036021; GO:0042470; GO:0042981; GO:0043394; GO:0046697; GO:0046718; GO:0048471; GO:0051603; GO:0062023; GO:0070062; GO:0097067; GO:1904090; GO:1904813
g23904	22775.51883	2.325662884	0.413847066	5.619619122	1.91E-08	3.44E-07	24509	10510	16432	43861	42231	38818	10359	8848	5671	4913	9534	6869	sp	Q3SYW2	CO2_BOVIN	27.284	777	430	31	673	2778	25	741	3.78E-60	223	Q3SYW2	reviewed	CO2_BOVIN	Complement C2 (EC 3.4.21.43) (C3/C5 convertase) [Cleaved into: Complement C2b fragment; Complement C2a fragment]	C2	Bos taurus (Bovine)	750	GO:0004252; GO:0005576; GO:0006508; GO:0006956; GO:0006958; GO:0009617; GO:0045087; GO:0046872
g6127	39.84522166	-2.388670713	0.914210401	-2.612823821	0.008979758	0.028594093	0	9	48	0	9	6	115	66	76	118	74	42	sp	P20825	POL2_DROME	33.846	260	164	3	958	1734	376	628	1.04E-36	150	P20825	reviewed	POL2_DROME	Retrovirus-related Pol polyprotein from transposon 297 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]	pol	Drosophila melanogaster (Fruit fly)	1059	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
g12155	7205.490786	4.391812498	1.171168189	3.749941757	0.000176876	0.00105502	391	6215	28873	46	192	37024	68	312	1565	210	1261	854	sp	P32822	TRYB_RAT	33.333	231	136	6	70	738	24	244	1.80E-26	106	P32822	reviewed	TRYB_RAT	Trypsin V-B (EC 3.4.21.4)		Rattus norvegicus (Rat)	246	GO:0004252; GO:0005615; GO:0006508; GO:0007586; GO:0046872
g19768	223.9509691	0.813007722	0.261749479	3.106052877	0.001896028	0.007953562	359	233	225	327	131	213	410	184	162	147	191	143	sp	P87362	BLMH_CHICK	54.725	455	178	4	10	1308	6	454	3.13E-178	508	P87362	reviewed	BLMH_CHICK	Bleomycin hydrolase (BH) (BLM hydrolase) (BMH) (EC 3.4.22.40) (Aminopeptidase H)	BLMH	Gallus gallus (Chicken)	455	GO:0004177; GO:0004197; GO:0005737; GO:0006508; GO:0008234; GO:0009636; GO:0043418; GO:0070005
g24087	266.4495201	3.428313339	1.110318526	3.087684533	0.002017225	0.008366491	138	814	701	11	0	1014	14	51	89	9	50	89	sp	P12821	ACE_HUMAN	47.126	609	309	7	70	1875	638	1240	0	600	P12821	reviewed	ACE_HUMAN	"Angiotensin-converting enzyme (ACE) (EC 3.4.15.1) (Dipeptidyl carboxypeptidase I) (Kininase II) (CD antigen CD143) [Cleaved into: Angiotensin-converting enzyme, soluble form]"	ACE DCP DCP1	Homo sapiens (Human)	1306	GO:0001666; GO:0001822; GO:0001974; GO:0002003; GO:0002019; GO:0002446; GO:0002474; GO:0003081; GO:0003084; GO:0003779; GO:0004175; GO:0004180; GO:0004222; GO:0005516; GO:0005576; GO:0005615; GO:0005764; GO:0005768; GO:0005886; GO:0006508; GO:0007283; GO:0007565; GO:0008217; GO:0008233; GO:0008237; GO:0008238; GO:0008240; GO:0008241; GO:0008270; GO:0008584; GO:0009410; GO:0009792; GO:0009897; GO:0009925; GO:0010608; GO:0010629; GO:0010814; GO:0010815; GO:0014910; GO:0019229; GO:0031100; GO:0031404; GO:0031434; GO:0031526; GO:0031667; GO:0031711; GO:0032496; GO:0032943; GO:0034616; GO:0038166; GO:0042310; GO:0042445; GO:0042447; GO:0042755; GO:0043065; GO:0043171; GO:0045907; GO:0046325; GO:0048167; GO:0048286; GO:0050435; GO:0050482; GO:0050769; GO:0051019; GO:0060047; GO:0060177; GO:0060218; GO:0060978; GO:0070062; GO:0070573; GO:0071333; GO:0071548; GO:0071838; GO:0086091; GO:0090281; GO:0097066; GO:0097225; GO:0097746; GO:1901363; GO:1902033; GO:1903597; GO:1904045; GO:2000170
g5949	665.3909613	2.331026158	0.901324829	2.586222062	0.009703439	0.030404932	236	480	3528	49	13	1897	293	222	198	275	152	434	sp	P15684	AMPN_RAT	42.484	805	430	15	4	2376	176	961	0	634	P15684	reviewed	AMPN_RAT	Aminopeptidase N (AP-N) (rAPN) (EC 3.4.11.2) (Alanyl aminopeptidase) (Aminopeptidase M) (AP-M) (Kidney Zn peptidase) (KZP) (Microsomal aminopeptidase) (CD antigen CD13)	Anpep	Rattus norvegicus (Rat)	965	GO:0001525; GO:0004177; GO:0005615; GO:0005737; GO:0005793; GO:0005886; GO:0006508; GO:0008270; GO:0009897; GO:0016485; GO:0030154; GO:0031526; GO:0042277; GO:0043171; GO:0070006; GO:0070062; GO:0072237
g4204	198.5555175	3.351983301	1.2165997	2.755206418	0.005865512	0.020217744	85	200	796	5	12	828	13	10	170	8	0	63	sp	Q9Y3Q0	NALD2_HUMAN	45	740	390	11	55	2238	6	740	0	660	Q9Y3Q0	reviewed	NALD2_HUMAN	N-acetylated-alpha-linked acidic dipeptidase 2 (EC 3.4.17.21) (Glutamate carboxypeptidase III) (GCPIII) (N-acetylated-alpha-linked acidic dipeptidase II) (NAALADase II)	NAALAD2	Homo sapiens (Human)	740	GO:0004180; GO:0004181; GO:0005886; GO:0006508; GO:0008236; GO:0008239; GO:0016020; GO:0016805; GO:0046872
