gene_id	baseMean.x	log2FoldChange.x	lfcSE.x	stat.x	pvalue.x	padj.x	PSC.56	PSC.52	PSC.54	PSC.61	PSC.64	PSC.73	PSC.76	PSC.81	PSC.59	PSC.57	PSC.69	PSC.67	PSC.71	PSC.75	PSC.78	PSC.83	V2.x	uniprot_accession.x	gene_name.x	V5.x	V6.x	V7.x	V8.x	V9.x	V10.x	V11.x	V12.x	V13.x	V14.x	Entry.x	Reviewed.x	Entry.Name.x	Protein.names.x	Gene.Names.x	Organism.x	Length.x	Gene.Ontology.biological.process.x	Gene.Ontology.IDs.x	baseMean.y	log2FoldChange.y	lfcSE.y	stat.y	pvalue.y	padj.y	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203
g11852	10553.6967277221	1.77932304779191	0.338339172764874	5.25899213280998	1.44847085824564e-07	2.00526263962877e-06	4644	5074	6025	4051	8373	6377	7460	10204	11186	14555	5021	16951	10486	8645	6535	15505	sp	Q6NZJ6	IF4G1_MOUSE	40.905	1039	495	32	1927	4806	597	1595	8.53e-172	569	Q6NZJ6	reviewed	IF4G1_MOUSE	Eukaryotic translation initiation factor 4 gamma 1 (eIF-4-gamma 1) (eIF-4G 1) (eIF-4G1)	Eif4g1	Mus musculus (Mouse)	1600	behavioral fear response [GO:0001662]; cellular response to nutrient levels [GO:0031669]; energy homeostasis [GO:0097009]; lung development [GO:0030324]; miRNA-mediated gene silencing by inhibition of translation [GO:0035278]; negative regulation of autophagy [GO:0010507]; negative regulation of peptidyl-threonine phosphorylation [GO:0010801]; neuron differentiation [GO:0030182]; positive regulation of cell growth [GO:0030307]; positive regulation of eukaryotic translation initiation factor 4F complex assembly [GO:1905537]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; positive regulation of neuron differentiation [GO:0045666]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; positive regulation of protein localization to cell periphery [GO:1904377]; positive regulation of translation in response to endoplasmic reticulum stress [GO:0036493]; regulation of presynapse assembly [GO:1905606]; regulation of translational initiation [GO:0006446]; response to ethanol [GO:0045471]; translational initiation [GO:0006413]	GO:0001662; GO:0003729; GO:0003743; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0005840; GO:0006413; GO:0006446; GO:0008190; GO:0010494; GO:0010507; GO:0010801; GO:0016281; GO:0030182; GO:0030307; GO:0030324; GO:0031669; GO:0033138; GO:0035278; GO:0036493; GO:0042802; GO:0045471; GO:0045666; GO:0097009; GO:0098794; GO:1900087; GO:1904377; GO:1905537; GO:1905606	7746.43676775663	1.68361540986635	0.309332548650352	5.44273603670914	5.24683677652038e-08	8.87438269033395e-07	10424	9138	6371	13990	7220	11557	4550	3628	6450	3923	4461	3247
g11853	121.868840371709	2.62980252650081	0.558481251957734	4.70884656786981	2.49122502733142e-06	2.54097035759116e-05	10	11	57	16	12	39	157	80	74	107	209	627	144	44	107	163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	76.079432550211	2.60903492016715	0.858866790784132	3.03776435200754	0.00238340253809267	0.00983385130428861	159	362	118	8	16	96	41	22	26	15	0	55
g11850	1528.92308093569	2.36624353456751	0.45192493526581	5.23592160980396	1.64163622275546e-07	2.24683644218919e-06	556	615	805	635	962	527	414	819	1866	2465	766	1208	1642	1391	417	3249	sp	Q5ZJX0	LAAT1_CHICK	37.113	291	151	5	16	873	35	298	8.5e-42	149	Q5ZJX0	reviewed	LAAT1_CHICK	Lysosomal amino acid transporter 1 homolog (PQ-loop repeat-containing protein 2) (Solute carrier family 66 member 1)	SLC66A1 PQLC2 RCJMB04_14o18	Gallus gallus (Chicken)	303	intracellular amino acid homeostasis [GO:0080144]; L-arginine transmembrane transport [GO:1903826]; lysine transport [GO:0015819]	GO:0005765; GO:0015189; GO:0015819; GO:0031090; GO:0061459; GO:0080144; GO:1903826	952.769408235022	2.37595864510499	0.379427670142039	6.2619540747135	3.80182918751769e-10	1.06871668765003e-08	1985	686	832	1193	1647	1228	417	445	373	334	407	243
g15634	78.5247753375538	3.30400650572597	1.13615925747232	2.9080487475643	0.0036369164004528	0.0131375162490188	0	0	0	0	11	43	100	5	27	54	311	183	38	42	47	108	sp	Q9YH85	TECTA_CHICK	40.377	265	146	4	34	825	10	263	2.81e-43	166	Q9YH85	reviewed	TECTA_CHICK	Alpha-tectorin	TECTA	Gallus gallus (Chicken)	2120	cell-matrix adhesion [GO:0007160]; sensory perception of sound [GO:0007605]	GO:0005201; GO:0005576; GO:0005886; GO:0007160; GO:0007605; GO:0031012; GO:0098552	42.9673600973173	5.12265254345531	1.33394157549943	3.8402375617818	0.000122915308930958	0.000808383415396336	127	164	96	8	24	55	0	0	0	0	0	16
g10811	1106.91044265422	1.49623670061657	0.424063104160738	3.52833501885943	0.000418182532378984	0.00213379465448386	475	530	1033	344	588	1745	730	869	1327	1992	539	2123	581	598	484	1845	sp	Q8VHQ2	SOCS7_MOUSE	59.88	167	66	1	2410	2907	386	552	3.15e-51	194	Q8VHQ2	reviewed	SOCS7_MOUSE	Suppressor of cytokine signaling 7 (SOCS-7)	Socs7 Cish7 Nap4	Mus musculus (Mouse)	579	cerebral cortex radially oriented cell migration [GO:0021799]; fat cell differentiation [GO:0045444]; insulin receptor signaling pathway [GO:0008286]; intracellular signal transduction [GO:0035556]; layer formation in cerebral cortex [GO:0021819]; negative regulation of signal transduction [GO:0009968]; phosphatidylinositol phosphate biosynthetic process [GO:0046854]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]; radial glia guided migration of Purkinje cell [GO:0021942]	GO:0005634; GO:0005737; GO:0005886; GO:0005942; GO:0008286; GO:0009968; GO:0016567; GO:0021799; GO:0021819; GO:0021942; GO:0031466; GO:0035556; GO:0043161; GO:0045444; GO:0046854; GO:0046935; GO:0140031; GO:1990756	1074.99456644765	2.29657490456762	0.462717323739666	4.96323519077863	6.93285446389118e-07	8.70078056396691e-06	916	906	976	742	2474	1764	711	370	335	473	437	380
g4314	85.6379641626084	-0.680266733108205	0.27760494234071	-2.45048494948372	0.0142663926671405	0.041182419965691	60	146	173	139	147	133	159	178	69	20	66	76	47	18	75	41	sp	Q21279	TTL15_CAEEL	32.857	70	40	2	178	366	82	151	1.42e-07	52	Q21279	reviewed	TTL15_CAEEL	Probable tubulin polyglutamylase ttll-15 (EC 6.-.-.-) (Tubulin--tyrosine ligase-like protein 15)	ttll-15 K07C5.7	Caenorhabditis elegans	513	egg-laying behavior [GO:0018991]; protein modification process [GO:0036211]	GO:0005524; GO:0016874; GO:0018991; GO:0036211	39.9052947250458	-1.01826660327607	0.308465470194599	-3.3010716001168	0.000963162995269885	0.00460090062880773	26	28	21	14	24	19	105	58	50	70	71	41
g4311	833.690557543771	1.53379460378979	0.363585532007383	4.2185248552702	2.45905866920043e-05	0.000190483076399005	303	409	649	488	541	801	708	732	1093	1118	337	1978	655	335	376	1833	sp	P27987	IP3KB_HUMAN	62.013	308	116	1	1753	2676	639	945	1.22e-128	414	P27987	reviewed	IP3KB_HUMAN	Inositol-trisphosphate 3-kinase B (EC 2.7.1.127) (Inositol 1,4,5-trisphosphate 3-kinase B) (IP3 3-kinase B) (IP3K B) (InsP 3-kinase B)	ITPKB	Homo sapiens (Human)	946	cell surface receptor signaling pathway [GO:0007166]; cellular response to calcium ion [GO:0071277]; common myeloid progenitor cell proliferation [GO:0035726]; inositol phosphate biosynthetic process [GO:0032958]; inositol trisphosphate metabolic process [GO:0032957]; MAPK cascade [GO:0000165]; myeloid cell homeostasis [GO:0002262]; negative regulation of myeloid cell differentiation [GO:0045638]; negative regulation of neutrophil apoptotic process [GO:0033030]; phosphatidylinositol phosphate biosynthetic process [GO:0046854]; positive regulation of alpha-beta T cell differentiation [GO:0046638]; positive regulation of Ras protein signal transduction [GO:0046579]; positive thymic T cell selection [GO:0045059]; regulation of protein phosphorylation [GO:0001932]; signal transduction [GO:0007165]	GO:0000165; GO:0001932; GO:0002262; GO:0005516; GO:0005524; GO:0005634; GO:0005737; GO:0005783; GO:0005829; GO:0005856; GO:0007165; GO:0007166; GO:0008440; GO:0016020; GO:0032957; GO:0032958; GO:0033030; GO:0035726; GO:0045059; GO:0045638; GO:0046579; GO:0046638; GO:0046854; GO:0051765; GO:0071277	906.257638273144	1.65158901867148	0.408593291312202	4.04213444955835	5.29668461269448e-05	0.000388416364101168	1264	863	847	547	1574	1283	589	412	365	596	392	817
g1360	319.654953990059	-1.13473711134782	0.353627065850123	-3.20885254814957	0.00133265817151722	0.00566512106156889	846	547	604	509	633	441	424	713	130	58	211	584	322	16	119	93	sp	B6MUN4	MYSM1_BRAFL	44.504	373	156	6	1834	2937	438	764	4.45e-91	311	B6MUN4	reviewed	MYSM1_BRAFL	Histone H2A deubiquitinase MYSM1 (2A-DUB) (EC 3.4.19.-) (Myb-like, SWIRM and MPN domain-containing protein 1)	MYSM1 BRAFLDRAFT_86936	Branchiostoma floridae (Florida lancelet) (Amphioxus)	809	chromatin remodeling [GO:0006338]; positive regulation of transcription by RNA polymerase II [GO:0045944]; proteolysis [GO:0006508]	GO:0003677; GO:0003713; GO:0005634; GO:0006338; GO:0006508; GO:0042393; GO:0045944; GO:0046872; GO:0140492; GO:0140950	167.918062800997	-1.41070204559391	0.319926766882028	-4.40945301120772	1.03632040536702e-05	9.46960726868789e-05	114	102	150	41	32	64	447	315	164	384	321	189
g1093	323.527287986952	6.87059306053694	1.0527177312406	6.52652924582176	6.73111787564169e-11	1.86773972523389e-09	0	0	3	0	17	8	32	0	324	609	67	179	145	654	306	207	sp	Q3T0J1	FBX4_BOVIN	30.986	213	128	5	373	957	46	257	5.44e-20	93.2	Q3T0J1	reviewed	FBX4_BOVIN	F-box only protein 4	FBXO4	Bos taurus (Bovine)	387	positive regulation of protein ubiquitination [GO:0031398]; protein polyubiquitination [GO:0000209]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; telomere maintenance [GO:0000723]; ubiquitin-dependent protein catabolic process [GO:0006511]	GO:0000209; GO:0000723; GO:0005737; GO:0006511; GO:0019005; GO:0031146; GO:0031398	124.648256500806	6.15161980656421	1.24911332374088	4.92478920018334	8.44513442462237e-07	1.04175899494983e-05	139	101	705	18	61	320	0	21	0	0	0	3
g1091	633.340537860022	1.50576773953578	0.280204227683987	5.37382234372988	7.70848099004536e-08	1.14010920449542e-06	486	666	533	300	277	317	392	616	647	623	770	633	635	382	978	588	sp	Q2T9T9	FBXW9_BOVIN	38.814	371	219	4	184	1287	90	455	3.06e-90	285	Q2T9T9	reviewed	FBXW9_BOVIN	F-box/WD repeat-containing protein 9 (F-box and WD-40 domain-containing protein 9)	FBXW9	Bos taurus (Bovine)	458			277.957585658189	2.17972779061727	0.454899778416424	4.79166597575677	1.65402108132497e-06	1.88328823057866e-05	283	997	595	201	115	335	175	160	41	183	113	80
g1094	34288.1279292329	0.811938665805378	0.218864396871553	3.70977955944972	0.000207439787086054	0.00118571326207069	37071	42168	39201	22582	28036	28402	34484	37381	32904	23582	40816	38338	33841	10384	61407	28211	sp	Q9VXX8	RL371_DROME	81.818	88	16	0	1	264	1	88	3.61e-40	131	Q9VXX8	reviewed	RL371_DROME	Large ribosomal subunit protein eL37A (Probable 60S ribosomal protein L37-A) (Ribosomal protein L37-1)	RpL37-1 RpL37a CG9091	Drosophila melanogaster (Fruit fly)	93	cytoplasmic translation [GO:0002181]	GO:0002181; GO:0003723; GO:0003735; GO:0019843; GO:0022625; GO:0022626; GO:0046872	11298.2024425701	0.944189636530593	0.239424529687597	3.94357937243347	8.02744060019726e-05	0.000558055548966718	12290	16641	10762	10580	10870	12987	9360	7097	8937	12955	8195	9297
g4958	3107.42584521679	3.37020323390819	0.51738141377852	6.51396270556967	7.31936772032877e-11	2.01068565178846e-09	715	386	794	451	1261	760	609	979	4680	4570	805	3146	3282	3363	667	7901	sp	Q8MQW8	SPRI_DROME	32.891	377	202	12	2431	3441	1418	1783	1.01e-44	181	Q8MQW8	reviewed	SPRI_DROME	Protein sprint (SH2 poly-proline-containing Ras-interactor protein)	spri CG33175 CG34414	Drosophila melanogaster (Fruit fly)	1789	axon extension [GO:0048675]; positive regulation of border follicle cell migration [GO:1903688]; positive regulation of receptor-mediated endocytosis [GO:0048260]; regulation of Rab protein signal transduction [GO:0032483]; signal transduction [GO:0007165]; vesicle-mediated transport [GO:0016192]	GO:0005085; GO:0005096; GO:0005829; GO:0005938; GO:0007165; GO:0016192; GO:0019901; GO:0030139; GO:0030971; GO:0031267; GO:0032483; GO:0048260; GO:0048675; GO:1903688	2958.77761186762	3.01756567194424	0.463502450605637	6.5103553778439	7.49732200427641e-11	2.3947640745341e-09	5380	1883	2774	2915	5804	5560	1205	711	1319	668	335	573
g246	61.9944392483128	2.13643610084873	0.438268033377583	4.87472491293498	1.08960181658834e-06	1.21426285775704e-05	51	34	22	23	21	18	48	28	58	9	106	99	69	30	107	123	sp	A6QLU6	AGRD1_BOVIN	46.104	308	158	4	2710	3621	538	841	1.21e-66	247	A6QLU6	reviewed	AGRD1_BOVIN	Adhesion G-protein coupled receptor D1 (G-protein coupled receptor 133)	ADGRD1 GPR133	Bos taurus (Bovine)	902	adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; cell surface receptor signaling pathway [GO:0007166]; G protein-coupled receptor signaling pathway [GO:0007186]	GO:0004930; GO:0005886; GO:0007166; GO:0007186; GO:0007189	134.554031410337	3.4807947888683	0.866430635842207	4.01739579012557	5.8844843952509e-05	0.00042512926293472	261	627	195	9	60	236	46	60	13	12	0	36
g248	595.182830006841	7.04166393642522	0.940428388409993	7.4877194512713	7.00806258355409e-14	3.08819819614419e-12	60	0	11	0	0	8	7	9	838	1514	61	1172	1649	658	184	569	sp	B3EWZ5	MLRP1_ACRMI	38.71	155	78	8	88	522	1283	1430	1.59e-15	84	B3EWZ5	reviewed	MLRP1_ACRMI	MAM and LDL-receptor class A domain-containing protein 1 (Skeletal organic matrix MAM and LDL-receptor 1) (SOM MAM and LDL-receptor 1)		Acropora millepora (Staghorn coral) (Heteropora millepora)	5145		GO:0005576; GO:0016020	475.268373094614	6.10710142583319	0.940730585786715	6.49187080563128	8.47769469161245e-11	2.66545219685592e-09	1972	598	572	10	401	1453	29	21	4	0	39	6
g19466	926.972109093679	0.978734608507855	0.296165316570761	3.30469016372486	0.000950814485045539	0.00425513235847593	912	1218	1074	367	628	808	676	1165	872	1235	398	903	1343	357	1764	677	sp	Q92890	UFD1_HUMAN	62.662	308	107	4	4	909	1	306	5.32e-130	375	Q92890	reviewed	UFD1_HUMAN	Ubiquitin recognition factor in ER-associated degradation protein 1 (Ubiquitin fusion degradation protein 1) (UB fusion protein 1)	UFD1 UFD1L	Homo sapiens (Human)	307	cellular response to misfolded protein [GO:0071218]; ERAD pathway [GO:0036503]; negative regulation of RIG-I signaling pathway [GO:0039536]; negative regulation of type I interferon production [GO:0032480]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; retrograde protein transport, ER to cytosol [GO:0030970]; skeletal system development [GO:0001501]; ubiquitin-dependent protein catabolic process [GO:0006511]	GO:0001501; GO:0004843; GO:0005634; GO:0005654; GO:0005829; GO:0006511; GO:0030970; GO:0031593; GO:0032480; GO:0034098; GO:0036435; GO:0036501; GO:0036503; GO:0039536; GO:0043161; GO:0071218	367.996830061998	1.12814772627837	0.370021029628038	3.04887462048422	0.00229700324973413	0.00953404269732102	771	232	367	435	358	388	605	382	167	290	117	229
g22703	657.158433953784	3.47122721887284	0.589710033181566	5.88632891345785	3.94868106197802e-09	7.70412879539117e-08	81	95	187	77	129	189	165	283	172	549	167	585	512	1065	466	1577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	321.704989122186	3.10933944962723	0.798574420881239	3.893612628108	9.87623162234858e-05	0.000668302782484158	704	665	195	379	686	117	93	175	45	101	0	82
g8209	4253.64018145254	0.833272488013807	0.341442827087306	2.44044514017786	0.014669173800423	0.0421492509511705	2670	3128	4944	3589	4808	4606	3979	5320	3272	3055	4607	4696	4501	2632	1293	5538	sp	Q61194	P3C2A_MOUSE	41.07	1383	738	16	1642	5628	325	1684	0	1032	Q61194	reviewed	P3C2A_MOUSE	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha (PI3K-C2-alpha) (PtdIns-3-kinase C2 subunit alpha) (EC 2.7.1.137) (EC 2.7.1.153) (EC 2.7.1.154) (Cpk-m) (Phosphoinositide 3-kinase-C2-alpha) (p170)	Pik3c2a Cpk	Mus musculus (Mouse)	1686	autophagosome organization [GO:1905037]; cellular response to starvation [GO:0009267]; endocytosis [GO:0006897]; exocytosis [GO:0006887]; macroautophagy [GO:0016236]; negative regulation of zinc ion transmembrane transport [GO:0071583]; phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0043491]; phosphatidylinositol-3-phosphate biosynthetic process [GO:0036092]; phosphatidylinositol-mediated signaling [GO:0048015]	GO:0005524; GO:0005634; GO:0005737; GO:0005802; GO:0005886; GO:0005942; GO:0006887; GO:0006897; GO:0009267; GO:0016236; GO:0016303; GO:0030136; GO:0030276; GO:0031982; GO:0035005; GO:0035091; GO:0036092; GO:0043491; GO:0046934; GO:0048015; GO:0071583; GO:1905037	3097.38118984746	0.797158423048863	0.294852660192767	2.70358226555494	0.00685964655716188	0.0236394748834235	2835	3409	3031	5243	2986	1843	4636	2589	2659	3039	1945	2116
g20679	615.597439591366	-1.04516044551391	0.209423521364117	-4.9906545296635	6.01750376824012e-07	7.10478663795218e-06	1120	1151	1348	1016	943	973	1087	1281	280	167	286	678	468	69	599	215	sp	P13676	ACPH_RAT	48.333	720	354	11	52	2175	13	726	0	629	P13676	reviewed	ACPH_RAT	Acylamino-acid-releasing enzyme (AARE) (EC 3.4.19.1) (Acyl-peptide hydrolase) (APH) (Acylaminoacyl-peptidase)	Apeh	Rattus norvegicus (Rat)	732	amyloid-beta metabolic process [GO:0050435]; proteolysis [GO:0006508]	GO:0004252; GO:0005737; GO:0006508; GO:0008242; GO:0042802; GO:0050435	361.556045526934	-1.56233624246204	0.225691043099399	-6.92245567660367	4.43880703481555e-12	1.77621176402031e-10	161	219	237	98	70	188	1036	731	511	702	506	548
g13928	101.812145110454	-2.0399094592253	0.29943169742664	-6.81260359793762	9.58479845177879e-12	3.06093638119244e-10	155	197	282	235	151	268	251	214	29	14	42	35	53	4	59	26	sp	Q8BX05	GLPK5_MOUSE	49.63	135	65	2	1	402	399	531	1.15e-28	112	Q8BX05	reviewed	GLPK5_MOUSE	Glycerol kinase 5 (GK 5) (Glycerokinase 5) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase 5)	Gk5	Mus musculus (Mouse)	534	glycerol catabolic process [GO:0019563]; glycerol metabolic process [GO:0006071]; glycerol-3-phosphate biosynthetic process [GO:0046167]; triglyceride metabolic process [GO:0006641]	GO:0004370; GO:0005524; GO:0005739; GO:0006071; GO:0006641; GO:0019563; GO:0046167	50.7730832871123	-2.78958099766744	0.558432786422606	-4.9953746726403	5.87216487643511e-07	7.53198006574445e-06	6	11	22	5	0	25	183	84	117	124	76	83
g13929	269.724106380179	-1.86662194863201	0.378972174597832	-4.92548549405476	8.41511536966025e-07	9.62291429177835e-06	371	661	692	679	323	606	677	488	65	19	98	211	170	10	191	71	sp	Q6GP95	GLPK5_XENLA	50	336	168	0	10	1017	9	344	7.98e-124	367	Q6GP95	reviewed	GLPK5_XENLA	Glycerol kinase 5 (GK 5) (Glycerokinase 5) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase 5)	gk5	Xenopus laevis (African clawed frog)	479	glycerol catabolic process [GO:0019563]	GO:0004370; GO:0005524; GO:0019563	155.034778055874	-2.15461699557394	0.56386361982844	-3.82116689179115	0.000132821727702293	0.000861003491323016	11	41	128	18	15	88	370	237	201	370	451	208
g13920	775.159491208234	5.93048216810975	0.661076173133268	8.97095132018048	2.93964363244149e-19	2.72157295336182e-17	14	3	13	13	111	60	28	28	1172	1635	219	893	1192	791	177	1926	sp	Q96RE9	ZN300_HUMAN	56.364	110	48	0	562	891	406	515	2.55e-35	140	Q96RE9	reviewed	ZN300_HUMAN	Zinc finger protein 300	ZNF300	Homo sapiens (Human)	604	positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]	GO:0000978; GO:0000981; GO:0001228; GO:0005634; GO:0005654; GO:0005730; GO:0006357; GO:0016604; GO:0043565; GO:0045944; GO:0046872	909.666056701244	4.94195912769373	0.659402549540704	7.49460118274637	6.65002514841936e-14	3.7387228614805e-12	2076	987	952	427	1877	1989	76	48	14	11	133	120
g13921	2481.44980046474	1.06704413709012	0.294977131612805	3.61737918887472	0.000297601161693259	0.00160709634624988	1488	2242	2080	1633	2496	2207	2236	3055	2410	2641	2442	4495	1970	1151	878	3867	sp	P24928	RPB1_HUMAN	73.51	151	37	3	1	447	1412	1561	4.86e-49	186	P24928	reviewed	RPB1_HUMAN	DNA-directed RNA polymerase II subunit RPB1 (RNA polymerase II subunit B1) (EC 2.7.7.6) (3'-5' exoribonuclease) (EC 3.1.13.-) (DNA-directed RNA polymerase II subunit A) (DNA-directed RNA polymerase III largest subunit) (RNA-directed RNA polymerase II subunit RPB1) (EC 2.7.7.48)	POLR2A POLR2	Homo sapiens (Human)	1970	DNA-templated transcription termination [GO:0006353]; positive regulation of RNA splicing [GO:0033120]; regulation of DNA-templated transcription [GO:0006355]; transcription by RNA polymerase II [GO:0006366]	GO:0000287; GO:0001055; GO:0003677; GO:0003723; GO:0003899; GO:0003968; GO:0005634; GO:0005654; GO:0005665; GO:0005694; GO:0005737; GO:0006353; GO:0006355; GO:0006366; GO:0008270; GO:0016787; GO:0019900; GO:0031625; GO:0033120; GO:0050436; GO:1990841	2000.65278470385	1.34786998631729	0.325417255445305	4.14197453811367	3.44328576503233e-05	0.000265673271490117	3591	1701	1747	1942	2711	2216	2582	1338	1234	1422	700	1298
g13922	5849.49787461523	0.880140485821169	0.242958330478912	3.62259850932571	0.000291658332927817	0.00157943321630792	4015	5654	5421	4509	6393	5442	6011	7137	6128	6575	4224	11253	4849	2102	2949	8854	sp	P08775	RPB1_MOUSE	79.008	1391	290	1	19	4191	10	1398	0	2365	P08775	reviewed	RPB1_MOUSE	DNA-directed RNA polymerase II subunit RPB1 (RNA polymerase II subunit B1) (EC 2.7.7.6) (3'-5' exoribonuclease) (EC 3.1.13.-) (DNA-directed RNA polymerase II subunit A) (DNA-directed RNA polymerase III largest subunit) (RNA-directed RNA polymerase II subunit RPB1) (EC 2.7.7.48)	Polr2a Rpii215 Rpo2-1	Mus musculus (Mouse)	1970	cellular response to oxygen levels [GO:0071453]; DNA-templated transcription termination [GO:0006353]; positive regulation of RNA splicing [GO:0033120]; response to organic cyclic compound [GO:0014070]; transcription by RNA polymerase II [GO:0006366]	GO:0000791; GO:0001046; GO:0003677; GO:0003899; GO:0005634; GO:0005654; GO:0005665; GO:0005737; GO:0006353; GO:0006366; GO:0014070; GO:0016787; GO:0033120; GO:0046872; GO:0071453; GO:1990841	4220.0912233263	1.1098354114561	0.240609118823865	4.61260743932377	3.97648882813394e-06	4.08971550903521e-05	6677	3883	3993	4312	4795	4700	5421	2734	2738	3325	2731	3019
